datetime,version,index_family,provider,stock_code,direction,snapshot_label,last,bid,ask,spread_pct,inav,data_age_ms,cost_model_version
2026-09-15 15:00:19.965,v2.1.1,KOSPI200,KODEX,114800,INVERSE,15:00,1049.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-15 15:00:19.965,v2.1.1,KOSDAQ150,KODEX,229200,LONG,15:00,13665.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-15 15:00:19.965,v2.1.1,KOSDAQ150,TIGER,232080,LONG,15:00,13935.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-15 15:00:19.965,v2.1.1,KOSDAQ150,ACE,354500,LONG,15:00,13815.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-15 15:00:19.965,v2.1.1,KOSDAQ150,KODEX,251340,INVERSE,15:00,2475.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-15 15:20:14.923,v2.1.1,KOSPI200,KODEX,069500,LONG,TIME_EXIT,104270.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-15 15:20:14.923,v2.1.1,KOSPI200,TIGER,102110,LONG,TIME_EXIT,104530.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-15 15:20:14.923,v2.1.1,KOSPI200,ACE,105190,LONG,TIME_EXIT,104500.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-15 15:20:14.923,v2.1.1,KOSPI200,KODEX,114800,INVERSE,TIME_EXIT,1050.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-15 15:20:14.923,v2.1.1,KOSDAQ150,KODEX,229200,LONG,TIME_EXIT,13665.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-15 15:20:14.923,v2.1.1,KOSDAQ150,TIGER,232080,LONG,TIME_EXIT,13920.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-15 15:20:14.923,v2.1.1,KOSDAQ150,ACE,354500,LONG,TIME_EXIT,13760.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-15 15:20:14.923,v2.1.1,KOSDAQ150,KODEX,251340,INVERSE,TIME_EXIT,2480.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
