date,version,stock_code,stock_name,minute,open,high,low,close,volume,tick_count,current_state,running_high,pullback_pct,raw_pullback_low,base_duration,base_high,base_low,base_range_pct,support_retest_count,minute_aggregation_delay_ms,candidate_source,candidate_start_time,base_signal_time,first75_signal_time,parent_trade_ids,support_episode_id,peak_time,peak_price,pullback_start_time,pullback_depth_pct,support_low_time,support_low_price,support_anchor_low,support_candidate_time,support_confirm_time,support_elapsed_min,rebound_from_low_pct,higher_low,prior_5m_high,reclaim_threshold_price,reclaim_signal_time,reclaim_volume_ratio,signal_time,signal_detected_time,signal_price,fill_time,fill_price,signal_to_fill_sec,signal_to_fill_slippage_pct,rule_version,data_status
2026-09-22,v2.2.0,000720,현대건설,2026-09-22 14:03:00.000,130700.0,131000.0,130700.0,130800.0,1094.0,131,PULLBACK_BASE,136100.0,-3.9676708302718633,129100.0,113,136100.0,129300.0,5.259087393658168,0,1202.069,BASE,2026-09-22 11:33:51.849,2026-09-22 11:33:51.849,,20260922_000720_BASE_E004_113351886028|20260922_000720_BASE_E005_125732983340,2026-09-22:000720:1,2026-09-22 13:08:00.000,136100.0,2026-09-22 11:43:00.000,-5.143277002204261,2026-09-22 12:05:00.000,129100.0,129100.0,2026-09-22 12:09:00.000,2026-09-22 12:11:00.000,118,1.3168086754453912,True,130900.0,131030.89999999998,2026-09-22 13:29:00.000,0.5060129509713228,2026-09-22 14:04:00.000,2026-09-22 14:04:01.202,130800.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,080220,제주반도체,2026-09-22 14:03:00.000,75500.0,75700.0,75500.0,75700.0,893.0,22,SUPPORT_CONFIRMED,79500.0,-5.031446540880502,75200.0,0,,,,5,1354.1870000000001,BOTH,2026-09-22 09:16:19.394,2026-09-22 09:16:19.394,2026-09-22 09:16:19.394,20260922_080220_BASE_E002_091619412017|20260922_080220_PRE_HISTORY_E002_091620311001,2026-09-22:080220:1,2026-09-22 09:17:00.000,79500.0,2026-09-22 09:22:00.000,-5.40880503144654,2026-09-22 13:58:00.000,75200.0,75400.0,2026-09-22 14:01:00.000,2026-09-22 14:04:00.000,6,0.6648936170212671,True,75800.0,75875.79999999999,2026-09-22 11:39:00.000,1.469895287958115,2026-09-22 14:04:00.000,2026-09-22 14:04:01.354,75700.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,006800,미래에셋증권,2026-09-22 14:03:00.000,32850.0,32900.0,32850.0,32850.0,695.0,22,PULLBACK_BASE,34750.0,-5.46762589928057,32650.0,2,32900.0,32800.0,0.304878048780477,3,1986.699,BOTH,2026-09-22 09:12:54.344,2026-09-22 09:12:54.344,2026-09-22 09:12:54.344,20260922_006800_BASE_E002_091254388414|20260922_006800_PRE_HISTORY_E002_091255114618,2026-09-22:006800:1,2026-09-22 09:23:00.000,34750.0,2026-09-22 09:29:00.000,-6.043165467625899,2026-09-22 13:57:00.000,32650.0,32700.0,2026-09-22 14:00:00.000,2026-09-22 14:02:00.000,7,0.6125574272588086,True,33050.0,33083.049999999996,2026-09-22 11:20:00.000,0.16670664427920365,2026-09-22 14:04:00.000,2026-09-22 14:04:01.986,32850.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,486990,노타,2026-09-22 14:03:00.000,22550.0,22550.0,22550.0,22550.0,277.0,5,PULLBACK_BASE,22550.0,0.0,20900.0,149,22550.0,21800.0,3.4403669724770714,0,3288.9469999999997,BOTH,2026-09-22 09:25:20.724,2026-09-22 09:25:20.724,2026-09-22 09:25:20.724,20260922_486990_BASE_E007_092520809984|20260922_486990_PRE_HISTORY_E007_092521826449,2026-09-22:486990:4,2026-09-22 09:50:00.000,22550.0,2026-09-22 11:28:00.000,-7.317073170731703,2026-09-22 11:29:00.000,20900.0,20900.0,2026-09-22 11:33:00.000,2026-09-22 11:35:00.000,154,7.8947368421052655,False,22550.0,22572.55,2026-09-22 12:00:00.000,1.357843137254902,2026-09-22 14:04:00.000,2026-09-22 14:04:03.288,22550.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,103590,일진전기,2026-09-22 14:03:00.000,77200.0,77500.0,77200.0,77500.0,1644.0,53,SUPPORT_CANDIDATE,79200.0,-2.5252525252525304,76800.0,0,,,,2,3911.2,BOTH,2026-09-22 12:51:45.898,2026-09-22 12:51:45.898,2026-09-22 12:51:45.898,20260922_103590_BASE_E011_125145924720|20260922_103590_PRE_HISTORY_E011_125148992533,2026-09-22:103590:1,2026-09-22 12:53:00.000,79200.0,2026-09-22 13:20:00.000,-3.0303030303030276,2026-09-22 13:59:00.000,76800.0,76800.0,2026-09-22 14:03:00.000,,4,0.9114583333333259,True,77400.0,77477.4,,1.6816326530612244,2026-09-22 14:04:00.000,2026-09-22 14:04:03.911,77500.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,058470,리노공업,2026-09-22 14:04:00.000,75800.0,76300.0,75600.0,76200.0,18177.0,321,RECLAIM_CONFIRMED,76800.0,-1.5625,72800.0,146,76800.0,73000.0,5.205479452054784,0,4368.013999999999,BASE,2026-09-22 11:07:41.592,2026-09-22 11:07:41.592,,20260922_058470_BASE_E003_110741665719|20260922_058470_BASE_E013_133516171397,2026-09-22:058470:1,2026-09-22 13:47:00.000,76800.0,2026-09-22 11:22:00.000,-5.2083333333333375,2026-09-22 11:33:00.000,72800.0,72800.0,2026-09-22 11:37:00.000,2026-09-22 11:39:00.000,151,4.670329670329676,False,75900.0,75975.9,2026-09-22 14:05:00.000,1.7063600093874678,2026-09-22 14:05:00.000,2026-09-22 14:05:04.368,76200.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,012210,삼미금속,2026-09-22 14:04:00.000,13720.0,13740.0,13690.0,13690.0,10379.0,165,PULLBACK_BASE,14140.0,-3.182461103253187,12240.0,169,14140.0,12260.0,15.334420880913546,1,4368.013999999999,BOTH,2026-09-22 10:58:41.777,2026-09-22 10:58:41.777,2026-09-22 10:58:41.777,20260922_012210_BASE_E001_105841801100|20260922_012210_PRE_HISTORY_E001_105844146561|20260922_012210_BASE_E002_110216763184|20260922_012210_BASE_E003_111203511676|20260922_012210_PRE_HISTORY_E003_111204880040|20260922_012210_BASE_E004_112113095800|20260922_012210_BASE_E005_112846824370,2026-09-22:012210:1,2026-09-22 13:46:00.000,14140.0,2026-09-22 11:02:00.000,-13.437057991513434,2026-09-22 11:07:00.000,12240.0,12250.0,2026-09-22 13:25:00.000,2026-09-22 13:27:00.000,43,11.846405228758172,True,13820.0,13833.819999999998,2026-09-22 13:46:00.000,0.22339406592697023,2026-09-22 14:05:00.000,2026-09-22 14:05:04.368,13690.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,232140,와이씨,2026-09-22 14:04:00.000,14350.0,14360.0,14320.0,14330.0,4314.0,43,PULLBACK_BASE,15550.0,-7.9099678456591604,14260.0,1,14360.0,14320.0,0.27932960893854997,1,4369.009,BASE,2026-09-22 10:06:36.192,2026-09-22 10:06:36.192,,20260922_232140_BASE_E002_100636232182,2026-09-22:232140:2,2026-09-22 10:33:00.000,15550.0,2026-09-22 10:16:00.000,-8.295819935691318,2026-09-22 13:58:00.000,14260.0,14260.0,2026-09-22 14:02:00.000,2026-09-22 14:04:00.000,6,0.4908835904628317,False,14380.0,14394.38,2026-09-22 12:02:00.000,0.7339231030962913,2026-09-22 14:05:00.000,2026-09-22 14:05:04.369,14330.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,353200,대덕전자,2026-09-22 14:04:00.000,112600.0,112600.0,112400.0,112500.0,1554.0,87,PULLBACK_BASE,120700.0,-6.876553438276723,111500.0,9,112600.0,111600.0,0.8960573476702427,1,4369.009,BOTH,2026-09-22 09:03:14.530,2026-09-22 09:03:14.530,2026-09-22 09:03:14.530,20260922_353200_BASE_E001_090314550904|20260922_353200_PRE_HISTORY_E001_090314888674|20260922_353200_BASE_E004_093937638656|20260922_353200_PRE_HISTORY_E004_093938435595,2026-09-22:353200:1,2026-09-22 09:41:00.000,120700.0,2026-09-22 09:14:00.000,-7.622203811101902,2026-09-22 13:50:00.000,111500.0,111500.0,2026-09-22 13:54:00.000,2026-09-22 13:56:00.000,14,0.8968609865470878,True,112600.0,112712.59999999999,2026-09-22 14:03:00.000,0.7066848567530696,2026-09-22 14:05:00.000,2026-09-22 14:05:04.369,112500.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,000720,현대건설,2026-09-22 14:04:00.000,130800.0,130900.0,130600.0,130900.0,1169.0,70,PULLBACK_BASE,136100.0,-4.041146216017633,129100.0,114,136100.0,129300.0,5.259087393658168,0,4376.9220000000005,BASE,2026-09-22 11:33:51.849,2026-09-22 11:33:51.849,,20260922_000720_BASE_E004_113351886028|20260922_000720_BASE_E005_125732983340,2026-09-22:000720:1,2026-09-22 13:08:00.000,136100.0,2026-09-22 11:43:00.000,-5.143277002204261,2026-09-22 12:05:00.000,129100.0,129100.0,2026-09-22 12:09:00.000,2026-09-22 12:11:00.000,119,1.3942680092951187,False,131000.0,131131.0,2026-09-22 13:29:00.000,0.5901060070671378,2026-09-22 14:05:00.000,2026-09-22 14:05:04.376,130900.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,009150,삼성전기,2026-09-22 14:04:00.000,1488000.0,1488000.0,1483000.0,1486000.0,3001.0,276,PULLBACK_BASE,1548000.0,-4.198966408268734,1474000.0,1,1488000.0,1483000.0,0.3371544167228624,1,4376.9220000000005,BOTH,2026-09-22 09:06:26.444,2026-09-22 09:06:26.444,2026-09-22 09:06:26.444,20260922_009150_BASE_E001_090626503720|20260922_009150_PRE_HISTORY_E001_090627056393,2026-09-22:009150:2,2026-09-22 09:39:00.000,1548000.0,2026-09-22 09:47:00.000,-4.780361757105944,2026-09-22 13:58:00.000,1474000.0,1474000.0,2026-09-22 14:02:00.000,2026-09-22 14:04:00.000,6,0.8141112618724522,False,1489000.0,1490488.9999999998,2026-09-22 11:38:00.000,1.1854631641319375,2026-09-22 14:05:00.000,2026-09-22 14:05:04.376,1486000.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,067310,하나마이크론,2026-09-22 14:04:00.000,45550.0,45650.0,45500.0,45550.0,3297.0,70,PULLBACK_BASE,47200.0,-3.601694915254239,45050.0,11,45650.0,45200.0,0.9955752212389424,2,4378.92,BASE,2026-09-22 11:39:10.608,2026-09-22 11:39:10.608,,20260922_067310_BASE_E006_113910675375,2026-09-22:067310:1,2026-09-22 11:40:00.000,47200.0,2026-09-22 12:29:00.000,-4.555084745762716,2026-09-22 13:49:00.000,45050.0,45100.0,2026-09-22 13:52:00.000,2026-09-22 13:54:00.000,16,1.1098779134295134,False,45650.0,45695.649999999994,2026-09-22 14:04:00.000,0.944969905417025,2026-09-22 14:05:00.000,2026-09-22 14:05:04.378,45550.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,486990,노타,2026-09-22 14:04:00.000,22550.0,22550.0,22550.0,22550.0,49.0,7,PULLBACK_BASE,22550.0,0.0,20900.0,150,22550.0,21800.0,3.4403669724770714,0,4378.92,BOTH,2026-09-22 09:25:20.724,2026-09-22 09:25:20.724,2026-09-22 09:25:20.724,20260922_486990_BASE_E007_092520809984|20260922_486990_PRE_HISTORY_E007_092521826449,2026-09-22:486990:4,2026-09-22 09:50:00.000,22550.0,2026-09-22 11:28:00.000,-7.317073170731703,2026-09-22 11:29:00.000,20900.0,20900.0,2026-09-22 11:33:00.000,2026-09-22 11:35:00.000,155,7.8947368421052655,False,22550.0,22572.55,2026-09-22 12:00:00.000,0.2020618556701031,2026-09-22 14:05:00.000,2026-09-22 14:05:04.378,22550.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,007660,이수페타시스,2026-09-22 14:04:00.000,112800.0,112900.0,112600.0,112700.0,3419.0,101,PULLBACK_BASE,119800.0,-6.010016694490816,111400.0,9,112900.0,111900.0,0.8936550491510209,0,4378.92,BASE,2026-09-22 09:05:23.086,2026-09-22 09:05:23.086,,20260922_007660_BASE_E001_090523130972,2026-09-22:007660:1,2026-09-22 09:09:00.000,119800.0,2026-09-22 09:12:00.000,-7.011686143572627,2026-09-22 13:50:00.000,111400.0,111400.0,2026-09-22 13:54:00.000,2026-09-22 13:56:00.000,14,1.1669658886894085,False,112900.0,113012.9,2026-09-22 14:02:00.000,1.5512704174228675,2026-09-22 14:05:00.000,2026-09-22 14:05:04.378,112700.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,066570,LG전자,2026-09-22 14:04:00.000,215000.0,215500.0,215000.0,215250.0,2296.0,102,PULLBACK_BASE,221000.0,-2.714932126696834,209000.0,268,221000.0,211500.0,4.491725768321508,1,4391.921,BOTH,2026-09-22 09:01:56.659,2026-09-22 09:01:56.659,2026-09-22 10:06:55.839,20260922_066570_BASE_E001_090156667726|20260922_066570_BASE_E002_090759037574|20260922_066570_BASE_E003_090945667738|20260922_066570_BASE_E004_091357033781|20260922_066570_BASE_E007_093506087888|20260922_066570_BASE_E008_094444211168|20260922_066570_BASE_E009_094857539323|20260922_066570_BASE_E013_100655871862|20260922_066570_PRE_HISTORY_E013_100657026228|20260922_066570_BASE_E014_104619420544|20260922_066570_PRE_HISTORY_E014_104620676567,2026-09-22:066570:1,2026-09-22 12:42:00.000,221000.0,2026-09-22 09:12:00.000,-5.429864253393668,2026-09-22 09:25:00.000,209000.0,209000.0,2026-09-22 09:35:00.000,2026-09-22 09:37:00.000,273,2.9904306220095656,False,215500.0,215715.49999999997,2026-09-22 13:43:00.000,0.8801993482844547,2026-09-22 14:05:00.000,2026-09-22 14:05:04.391,215250.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,222800,심텍,2026-09-22 14:04:00.000,149500.0,149600.0,149100.0,149200.0,3075.0,158,PULLBACK_BASE,156600.0,-4.789272030651337,147400.0,22,149600.0,147400.0,1.4925373134328401,3,4392.931,BASE,2026-09-22 09:01:09.733,2026-09-22 09:01:09.733,,20260922_222800_BASE_E001_090109740834,2026-09-22:222800:2,2026-09-22 09:39:00.000,156600.0,2026-09-22 09:42:00.000,-5.874840357598976,2026-09-22 13:49:00.000,147400.0,147500.0,2026-09-22 13:41:00.000,2026-09-22 13:43:00.000,27,1.2211668928086894,False,149600.0,149749.59999999998,2026-09-22 14:03:00.000,1.0350050488051161,2026-09-22 14:05:00.000,2026-09-22 14:05:04.392,149200.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,007810,코리아써키트,2026-09-22 14:04:00.000,65400.0,65600.0,65400.0,65500.0,3846.0,152,PULLBACK_BASE,67900.0,-3.6818851251840923,63100.0,268,67900.0,64600.0,5.108359133126927,0,4393.938,BASE,2026-09-22 09:02:12.885,2026-09-22 09:02:12.885,,20260922_007810_BASE_E001_090212912607|20260922_007810_BASE_E002_090627343250,2026-09-22:007810:2,2026-09-22 09:39:00.000,67900.0,2026-09-22 09:12:00.000,-7.069219440353458,2026-09-22 09:21:00.000,63100.0,63100.0,2026-09-22 09:35:00.000,2026-09-22 09:37:00.000,273,3.803486529318545,False,65600.0,65665.59999999999,2026-09-22 14:03:00.000,1.170954483178566,2026-09-22 14:05:00.000,2026-09-22 14:05:04.393,65500.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,052690,한전기술,2026-09-22 14:04:00.000,136900.0,137100.0,136600.0,136700.0,5452.0,184,SUPPORT_CANDIDATE,143900.0,-5.072967338429468,136100.0,0,,,,0,4394.941,BASE,2026-09-22 12:49:13.503,2026-09-22 12:49:13.503,,20260922_052690_BASE_E002_124913536314,2026-09-22:052690:1,2026-09-22 13:33:00.000,143900.0,2026-09-22 13:07:00.000,-5.42043085476025,2026-09-22 14:00:00.000,136100.0,136100.0,2026-09-22 14:04:00.000,,4,0.4408523144746601,False,138900.0,139038.9,2026-09-22 13:34:00.000,0.639344262295082,2026-09-22 14:05:00.000,2026-09-22 14:05:04.394,136700.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,083650,비에이치아이,2026-09-22 14:04:00.000,64000.0,64100.0,63900.0,64100.0,1204.0,52,PULLBACK_BASE,65200.0,-1.9938650306748462,63700.0,17,64300.0,63700.0,0.9419152276295195,6,4398.942,BASE,2026-09-22 12:49:59.049,2026-09-22 12:49:59.049,,20260922_083650_BASE_E002_124959110315,2026-09-22:083650:1,2026-09-22 13:28:00.000,65200.0,2026-09-22 13:10:00.000,-2.300613496932513,2026-09-22 13:59:00.000,63700.0,63800.0,2026-09-22 13:46:00.000,2026-09-22 13:48:00.000,22,0.6279434850863463,True,64100.0,64164.09999999999,2026-09-22 13:29:00.000,0.6404255319148936,2026-09-22 14:05:00.000,2026-09-22 14:05:04.398,64100.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,043260,성호전자,2026-09-22 14:04:00.000,26850.0,26900.0,26850.0,26850.0,590.0,23,PULLBACK_BASE,28400.0,-5.457746478873238,26600.0,9,27000.0,26650.0,1.31332082551594,0,4398.942,BASE,2026-09-22 09:06:26.470,2026-09-22 09:06:26.470,,20260922_043260_BASE_E001_090627766476|20260922_043260_BASE_E002_091638601545,2026-09-22:043260:2,2026-09-22 09:16:00.000,28400.0,2026-09-22 09:17:00.000,-6.338028169014088,2026-09-22 13:50:00.000,26600.0,26600.0,2026-09-22 13:54:00.000,2026-09-22 13:56:00.000,14,0.9398496240601517,True,26900.0,26926.899999999998,2026-09-22 12:50:00.000,0.135632183908046,2026-09-22 14:05:00.000,2026-09-22 14:05:04.398,26850.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,0161M0,네오사피엔스,2026-09-22 14:04:00.000,30800.0,31250.0,30750.0,31100.0,22491.0,302,RECLAIM_CONFIRMED,40500.0,-24.07407407407407,30400.0,1,31250.0,30750.0,1.6260162601626105,0,4399.942,BOTH,2026-09-22 09:03:45.614,2026-09-22 09:03:45.614,2026-09-22 09:03:45.614,20260922_0161M0_BASE_E001_090345632652|20260922_0161M0_PRE_HISTORY_E001_090346013080|20260922_0161M0_BASE_E002_090913591703,2026-09-22:0161M0:2,2026-09-22 09:08:00.000,40500.0,2026-09-22 09:09:00.000,-24.938271604938265,2026-09-22 13:58:00.000,30400.0,30400.0,2026-09-22 14:02:00.000,2026-09-22 14:04:00.000,6,2.3026315789473673,True,31000.0,31030.999999999996,2026-09-22 14:05:00.000,2.153382162860836,2026-09-22 14:05:00.000,2026-09-22 14:05:04.399,31100.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,047040,대우건설,2026-09-22 14:04:00.000,18860.0,18870.0,18840.0,18860.0,3304.0,79,PULLBACK_BASE,19420.0,-2.9866117404737436,18540.0,257,19270.0,18540.0,3.937432578209288,11,4399.942,BASE,2026-09-22 09:05:36.748,2026-09-22 09:05:36.748,,20260922_047040_BASE_E001_090536802644|20260922_047040_BASE_E004_130613469676|20260922_047040_BASE_E007_132855500710,2026-09-22:047040:1,2026-09-22 09:06:00.000,19420.0,2026-09-22 09:10:00.000,-4.531410916580847,2026-09-22 10:36:00.000,18540.0,18570.0,2026-09-22 09:44:00.000,2026-09-22 09:48:00.000,264,1.7259978425026912,True,18900.0,18918.899999999998,2026-09-22 13:29:00.000,0.3029941767160347,2026-09-22 14:05:00.000,2026-09-22 14:05:04.399,18860.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,006340,대원전선,2026-09-22 14:04:00.000,13690.0,13710.0,13690.0,13700.0,4051.0,42,PULLBACK_BASE,14650.0,-6.552901023890789,13610.0,3,13710.0,13650.0,0.439560439560438,7,4402.942,BASE,2026-09-22 09:15:47.727,2026-09-22 09:15:47.727,,20260922_006340_BASE_E001_091547805317,2026-09-22:006340:1,2026-09-22 09:18:00.000,14650.0,2026-09-22 09:21:00.000,-7.098976109215016,2026-09-22 14:00:00.000,13610.0,13650.0,2026-09-22 13:52:00.000,2026-09-22 14:02:00.000,16,0.6612784717119791,True,13700.0,13713.699999999999,2026-09-22 12:03:00.000,0.7580464071856288,2026-09-22 14:05:00.000,2026-09-22 14:05:04.402,13700.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,003490,대한항공,2026-09-22 14:04:00.000,31300.0,31300.0,31250.0,31300.0,11054.0,147,PEAK,31400.0,-0.4777070063694322,,0,,,,0,4413.023,BASE,2026-09-22 11:25:57.926,2026-09-22 11:25:57.926,,20260922_003490_BASE_E002_112557960127,2026-09-22:003490:0,2026-09-22 13:57:00.000,31400.0,,,,,,,,0,,,,,,,2026-09-22 14:05:00.000,2026-09-22 14:05:04.413,31300.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,006800,미래에셋증권,2026-09-22 14:04:00.000,32850.0,32950.0,32800.0,32900.0,2545.0,45,PULLBACK_BASE,34750.0,-5.611510791366903,32650.0,3,32950.0,32800.0,0.45731707317073766,3,4424.991999999999,BOTH,2026-09-22 09:12:54.344,2026-09-22 09:12:54.344,2026-09-22 09:12:54.344,20260922_006800_BASE_E002_091254388414|20260922_006800_PRE_HISTORY_E002_091255114618,2026-09-22:006800:1,2026-09-22 09:23:00.000,34750.0,2026-09-22 09:29:00.000,-6.043165467625899,2026-09-22 13:57:00.000,32650.0,32700.0,2026-09-22 14:00:00.000,2026-09-22 14:02:00.000,8,0.7656967840734996,False,33050.0,33083.049999999996,2026-09-22 11:20:00.000,0.6104581434396738,2026-09-22 14:05:00.000,2026-09-22 14:05:04.424,32900.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,080220,제주반도체,2026-09-22 14:04:00.000,75700.0,75700.0,75500.0,75600.0,1385.0,33,PULLBACK_BASE,79500.0,-5.031446540880502,75200.0,1,75700.0,75500.0,0.26490066225166586,5,4433.11,BOTH,2026-09-22 09:16:19.394,2026-09-22 09:16:19.394,2026-09-22 09:16:19.394,20260922_080220_BASE_E002_091619412017|20260922_080220_PRE_HISTORY_E002_091620311001,2026-09-22:080220:1,2026-09-22 09:17:00.000,79500.0,2026-09-22 09:22:00.000,-5.40880503144654,2026-09-22 13:58:00.000,75200.0,75400.0,2026-09-22 14:01:00.000,2026-09-22 14:04:00.000,7,0.5319148936170137,False,75700.0,75775.7,2026-09-22 11:39:00.000,0.7272249934365975,2026-09-22 14:05:00.000,2026-09-22 14:05:04.433,75600.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,356860,티엘비,2026-09-22 14:04:00.000,43700.0,43800.0,43700.0,43750.0,2313.0,111,PULLBACK_BASE,46500.0,-6.0215053763440824,42800.0,273,46500.0,43100.0,7.88863109048723,1,4434.115000000001,BOTH,2026-09-22 09:02:44.089,2026-09-22 09:02:44.089,2026-09-22 09:02:44.089,20260922_356860_BASE_E001_090244103978|20260922_356860_PRE_HISTORY_E001_090244408936|20260922_356860_BASE_E007_094424804533|20260922_356860_BASE_E008_094505472139,2026-09-22:356860:2,2026-09-22 09:41:00.000,46500.0,2026-09-22 09:12:00.000,-7.95698924731183,2026-09-22 09:23:00.000,42800.0,42850.0,2026-09-22 09:35:00.000,2026-09-22 09:37:00.000,273,2.219626168224309,True,43750.0,43793.74999999999,2026-09-22 14:04:00.000,0.5594388680614343,2026-09-22 14:05:00.000,2026-09-22 14:05:04.434,43750.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,001440,대한전선,2026-09-22 14:04:00.000,31750.0,31750.0,31700.0,31750.0,5035.0,91,PULLBACK_BASE,33450.0,-5.231689088191327,31550.0,1,31750.0,31700.0,0.1577287066246047,1,4489.786999999999,BOTH,2026-09-22 09:11:34.805,2026-09-22 09:11:34.805,2026-09-22 09:11:34.805,20260922_001440_BASE_E001_091134838019|20260922_001440_PRE_HISTORY_E001_091135659290,2026-09-22:001440:1,2026-09-22 09:18:00.000,33450.0,2026-09-22 09:20:00.000,-5.68011958146487,2026-09-22 13:58:00.000,31550.0,31550.0,2026-09-22 14:02:00.000,2026-09-22 14:04:00.000,6,0.6339144215530945,True,31750.0,31781.749999999996,2026-09-22 12:50:00.000,0.4168736545785726,2026-09-22 14:05:00.000,2026-09-22 14:05:04.489,31750.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,000500,가온전선,2026-09-22 14:04:00.000,323500.0,324000.0,323500.0,324000.0,862.0,68,SUPPORT_CANDIDATE,349000.0,-7.306590257879653,320000.0,0,,,,0,4504.706999999999,BOTH,2026-09-22 09:06:56.382,2026-09-22 09:06:56.382,2026-09-22 09:06:56.382,20260922_000500_BASE_E001_090656400654|20260922_000500_PRE_HISTORY_E001_090656976126|20260922_000500_BASE_E003_092228245202,2026-09-22:000500:1,2026-09-22 09:27:00.000,349000.0,2026-09-22 09:08:00.000,-8.309455587392545,2026-09-22 14:00:00.000,320000.0,320000.0,2026-09-22 14:04:00.000,,4,1.2499999999999956,True,323500.0,323823.49999999994,2026-09-22 13:25:00.000,1.386031746031746,2026-09-22 14:05:00.000,2026-09-22 14:05:04.504,324000.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,103590,일진전기,2026-09-22 14:04:00.000,77500.0,77500.0,77400.0,77400.0,885.0,29,SUPPORT_CONFIRMED,79200.0,-2.2727272727272707,76800.0,0,,,,2,4520.2119999999995,BOTH,2026-09-22 12:51:45.898,2026-09-22 12:51:45.898,2026-09-22 12:51:45.898,20260922_103590_BASE_E011_125145924720|20260922_103590_PRE_HISTORY_E011_125148992533,2026-09-22:103590:1,2026-09-22 12:53:00.000,79200.0,2026-09-22 13:20:00.000,-3.0303030303030276,2026-09-22 13:59:00.000,76800.0,76800.0,2026-09-22 14:03:00.000,2026-09-22 14:05:00.000,5,0.78125,True,77400.0,77477.4,,1.6816326530612244,2026-09-22 14:05:00.000,2026-09-22 14:05:04.520,77400.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,001820,삼화콘덴서,2026-09-22 14:04:00.000,147300.0,147500.0,147300.0,147500.0,723.0,40,PULLBACK_BASE,154300.0,-4.536616979909269,146200.0,1,147500.0,147300.0,0.13577732518670338,1,4526.226000000001,BASE,2026-09-22 09:30:57.518,2026-09-22 09:30:57.518,,20260922_001820_BASE_E003_093057673358,2026-09-22:001820:1,2026-09-22 09:32:00.000,154300.0,2026-09-22 09:35:00.000,-5.249513933895011,2026-09-22 13:58:00.000,146200.0,146200.0,2026-09-22 14:02:00.000,2026-09-22 14:04:00.000,6,0.8891928864569021,True,147500.0,147647.49999999997,2026-09-22 12:20:00.000,0.648721399730821,2026-09-22 14:05:00.000,2026-09-22 14:05:04.526,147500.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,066570,LG전자,2026-09-22 14:05:00.000,215250.0,215500.0,214500.0,214500.0,6177.0,110,PULLBACK_BASE,221000.0,-2.941176470588236,209000.0,269,221000.0,211500.0,4.491725768321508,1,121.78,BOTH,2026-09-22 09:01:56.659,2026-09-22 09:01:56.659,2026-09-22 10:06:55.839,20260922_066570_BASE_E001_090156667726|20260922_066570_BASE_E002_090759037574|20260922_066570_BASE_E003_090945667738|20260922_066570_BASE_E004_091357033781|20260922_066570_BASE_E007_093506087888|20260922_066570_BASE_E008_094444211168|20260922_066570_BASE_E009_094857539323|20260922_066570_BASE_E013_100655871862|20260922_066570_PRE_HISTORY_E013_100657026228|20260922_066570_BASE_E014_104619420544|20260922_066570_PRE_HISTORY_E014_104620676567,2026-09-22:066570:1,2026-09-22 12:42:00.000,221000.0,2026-09-22 09:12:00.000,-5.429864253393668,2026-09-22 09:25:00.000,209000.0,209000.0,2026-09-22 09:35:00.000,2026-09-22 09:37:00.000,274,2.6315789473684292,False,215500.0,215715.49999999997,2026-09-22 13:43:00.000,2.2469989086940707,2026-09-22 14:06:00.000,2026-09-22 14:06:00.121,214500.0,,,,,pullback_support_v1,OK
