date,version,event_id,event,strategy,trade_id,stock_code,stock_name,candidate_source,candidate_start_time,base_signal_time,first75_signal_time,parent_trade_ids,support_episode_id,peak_time,peak_price,pullback_start_time,pullback_depth_pct,support_low_time,support_low_price,support_anchor_low,support_candidate_time,support_confirm_time,support_elapsed_min,rebound_from_low_pct,higher_low,prior_5m_high,reclaim_threshold_price,reclaim_signal_time,reclaim_volume_ratio,signal_time,signal_detected_time,signal_price,fill_time,fill_price,signal_to_fill_sec,signal_to_fill_slippage_pct,rule_version,data_status
2026-09-22,v2.2.0,2026-09-22:232140:PULLBACK_SUPPORT_ENTRY:2026-09-22:232140:2:2026-09-22 10:22:00:FILL,FILL,PULLBACK_SUPPORT_ENTRY,20260922_232140_PULLBACK_SUPPORT_ENTRY_2026-09-22:232140:2_102206874013,232140,와이씨,BASE,2026-09-22 10:06:36.192,2026-09-22 10:06:36.192,,20260922_232140_BASE_E002_100636232182,2026-09-22:232140:2,2026-09-22 10:14:00.000,15200.0,2026-09-22 10:16:00.000,-2.1052631578947323,2026-09-22 10:16:00.000,14880.0,14880.0,2026-09-22 10:20:00.000,2026-09-22 10:22:00.000,5,1.8817204301075252,True,,,,,2026-09-22 10:22:00.000,2026-09-22 10:22:04.807,15160.0,2026-09-22 10:22:05.076,15160.0,5.076942,0.0,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:009150:PULLBACK_RECLAIM_ENTRY:2026-09-22:009150:2:2026-09-22 10:24:00:SIGNAL,SIGNAL,PULLBACK_RECLAIM_ENTRY,,009150,삼성전기,BOTH,2026-09-22 09:06:26.444,2026-09-22 09:06:26.444,2026-09-22 09:06:26.444,20260922_009150_BASE_E001_090626503720|20260922_009150_PRE_HISTORY_E001_090627056393,2026-09-22:009150:2,2026-09-22 09:39:00.000,1548000.0,2026-09-22 09:47:00.000,-3.3591731266149893,2026-09-22 10:15:00.000,1496000.0,1498000.0,2026-09-22 10:18:00.000,2026-09-22 10:21:00.000,9,0.7352941176470562,True,1505000.0,1506504.9999999998,2026-09-22 10:24:00.000,1.1804438726278546,2026-09-22 10:24:00.000,2026-09-22 10:24:00.424,1507000.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:009150:PULLBACK_RECLAIM_ENTRY:2026-09-22:009150:2:2026-09-22 10:24:00:FILL,FILL,PULLBACK_RECLAIM_ENTRY,20260922_009150_PULLBACK_RECLAIM_ENTRY_2026-09-22:009150:2_102402323803,009150,삼성전기,BOTH,2026-09-22 09:06:26.444,2026-09-22 09:06:26.444,2026-09-22 09:06:26.444,20260922_009150_BASE_E001_090626503720|20260922_009150_PRE_HISTORY_E001_090627056393,2026-09-22:009150:2,2026-09-22 09:39:00.000,1548000.0,2026-09-22 09:47:00.000,-3.3591731266149893,2026-09-22 10:15:00.000,1496000.0,1498000.0,2026-09-22 10:18:00.000,2026-09-22 10:21:00.000,9,0.7352941176470562,True,1505000.0,1506504.9999999998,2026-09-22 10:24:00.000,1.1804438726278546,2026-09-22 10:24:00.000,2026-09-22 10:24:00.424,1507000.0,2026-09-22 10:24:00.744,1507000.0,0.744357,0.0,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:001820:PULLBACK_RECLAIM_ENTRY:2026-09-22:001820:1:2026-09-22 10:25:00:SIGNAL,SIGNAL,PULLBACK_RECLAIM_ENTRY,,001820,삼화콘덴서,BASE,2026-09-22 09:30:57.518,2026-09-22 09:30:57.518,,20260922_001820_BASE_E003_093057673358,2026-09-22:001820:1,2026-09-22 09:32:00.000,154300.0,2026-09-22 09:35:00.000,-4.860661049902781,2026-09-22 10:16:00.000,146800.0,147000.0,2026-09-22 10:18:00.000,2026-09-22 10:20:00.000,10,1.5667574931880202,True,148700.0,148848.69999999998,2026-09-22 10:25:00.000,2.014230271668823,2026-09-22 10:25:00.000,2026-09-22 10:25:00.506,149100.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:001820:PULLBACK_RECLAIM_ENTRY:2026-09-22:001820:1:2026-09-22 10:25:00:FILL,FILL,PULLBACK_RECLAIM_ENTRY,20260922_001820_PULLBACK_RECLAIM_ENTRY_2026-09-22:001820:1_102507940193,001820,삼화콘덴서,BASE,2026-09-22 09:30:57.518,2026-09-22 09:30:57.518,,20260922_001820_BASE_E003_093057673358,2026-09-22:001820:1,2026-09-22 09:32:00.000,154300.0,2026-09-22 09:35:00.000,-4.860661049902781,2026-09-22 10:16:00.000,146800.0,147000.0,2026-09-22 10:18:00.000,2026-09-22 10:20:00.000,10,1.5667574931880202,True,148700.0,148848.69999999998,2026-09-22 10:25:00.000,2.014230271668823,2026-09-22 10:25:00.000,2026-09-22 10:25:00.506,149100.0,2026-09-22 10:25:00.587,149000.0,0.587304,-0.06706908115359234,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:232140:PULLBACK_RECLAIM_ENTRY:2026-09-22:232140:2:2026-09-22 10:26:00:SIGNAL,SIGNAL,PULLBACK_RECLAIM_ENTRY,,232140,와이씨,BASE,2026-09-22 10:06:36.192,2026-09-22 10:06:36.192,,20260922_232140_BASE_E002_100636232182,2026-09-22:232140:2,2026-09-22 10:25:00.000,15260.0,2026-09-22 10:16:00.000,-2.490170380078638,2026-09-22 10:16:00.000,14880.0,14880.0,2026-09-22 10:20:00.000,2026-09-22 10:22:00.000,9,2.352150537634401,True,15180.0,15195.179999999998,2026-09-22 10:26:00.000,3.859646552513506,2026-09-22 10:26:00.000,2026-09-22 10:26:00.300,15230.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:232140:PULLBACK_RECLAIM_ENTRY:2026-09-22:232140:2:2026-09-22 10:26:00:FILL,FILL,PULLBACK_RECLAIM_ENTRY,20260922_232140_PULLBACK_RECLAIM_ENTRY_2026-09-22:232140:2_102607897574,232140,와이씨,BASE,2026-09-22 10:06:36.192,2026-09-22 10:06:36.192,,20260922_232140_BASE_E002_100636232182,2026-09-22:232140:2,2026-09-22 10:25:00.000,15260.0,2026-09-22 10:16:00.000,-2.490170380078638,2026-09-22 10:16:00.000,14880.0,14880.0,2026-09-22 10:20:00.000,2026-09-22 10:22:00.000,9,2.352150537634401,True,15180.0,15195.179999999998,2026-09-22 10:26:00.000,3.859646552513506,2026-09-22 10:26:00.000,2026-09-22 10:26:00.300,15230.0,2026-09-22 10:26:00.688,15240.0,0.688056,0.06565988181221893,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:001440:PULLBACK_RECLAIM_ENTRY:2026-09-22:001440:1:2026-09-22 10:42:00:SIGNAL,SIGNAL,PULLBACK_RECLAIM_ENTRY,,001440,대한전선,BOTH,2026-09-22 09:11:34.805,2026-09-22 09:11:34.805,2026-09-22 09:11:34.805,20260922_001440_BASE_E001_091134838019|20260922_001440_PRE_HISTORY_E001_091135659290,2026-09-22:001440:1,2026-09-22 09:18:00.000,33450.0,2026-09-22 09:20:00.000,-4.6337817638266054,2026-09-22 10:16:00.000,31900.0,31900.0,2026-09-22 10:20:00.000,2026-09-22 10:22:00.000,25,1.097178683385569,False,32200.0,32232.199999999997,2026-09-22 10:42:00.000,2.03821169277799,2026-09-22 10:42:00.000,2026-09-22 10:42:07.616,32250.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:001440:PULLBACK_RECLAIM_ENTRY:2026-09-22:001440:1:2026-09-22 10:42:00:FILL,FILL,PULLBACK_RECLAIM_ENTRY,20260922_001440_PULLBACK_RECLAIM_ENTRY_2026-09-22:001440:1_104212173203,001440,대한전선,BOTH,2026-09-22 09:11:34.805,2026-09-22 09:11:34.805,2026-09-22 09:11:34.805,20260922_001440_BASE_E001_091134838019|20260922_001440_PRE_HISTORY_E001_091135659290,2026-09-22:001440:1,2026-09-22 09:18:00.000,33450.0,2026-09-22 09:20:00.000,-4.6337817638266054,2026-09-22 10:16:00.000,31900.0,31900.0,2026-09-22 10:20:00.000,2026-09-22 10:22:00.000,25,1.097178683385569,False,32200.0,32232.199999999997,2026-09-22 10:42:00.000,2.03821169277799,2026-09-22 10:42:00.000,2026-09-22 10:42:07.616,32250.0,2026-09-22 10:42:07.671,32250.0,7.671288,0.0,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:222800:PULLBACK_RECLAIM_ENTRY:2026-09-22:222800:2:2026-09-22 10:48:00:SIGNAL,SIGNAL,PULLBACK_RECLAIM_ENTRY,,222800,심텍,BASE,2026-09-22 09:01:09.733,2026-09-22 09:01:09.733,,20260922_222800_BASE_E001_090109740834,2026-09-22:222800:2,2026-09-22 09:39:00.000,156600.0,2026-09-22 09:42:00.000,-4.0868454661558085,2026-09-22 10:22:00.000,150200.0,150200.0,2026-09-22 10:26:00.000,2026-09-22 10:28:00.000,25,0.9986684420772329,True,151400.0,151551.4,2026-09-22 10:48:00.000,1.4974852394489395,2026-09-22 10:48:00.000,2026-09-22 10:48:00.198,151700.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:222800:PULLBACK_RECLAIM_ENTRY:2026-09-22:222800:2:2026-09-22 10:48:00:FILL,FILL,PULLBACK_RECLAIM_ENTRY,20260922_222800_PULLBACK_RECLAIM_ENTRY_2026-09-22:222800:2_104803238031,222800,심텍,BASE,2026-09-22 09:01:09.733,2026-09-22 09:01:09.733,,20260922_222800_BASE_E001_090109740834,2026-09-22:222800:2,2026-09-22 09:39:00.000,156600.0,2026-09-22 09:42:00.000,-4.0868454661558085,2026-09-22 10:22:00.000,150200.0,150200.0,2026-09-22 10:26:00.000,2026-09-22 10:28:00.000,25,0.9986684420772329,True,151400.0,151551.4,2026-09-22 10:48:00.000,1.4974852394489395,2026-09-22 10:48:00.000,2026-09-22 10:48:00.198,151700.0,2026-09-22 10:48:00.270,151700.0,0.270486,0.0,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:012210:PULLBACK_SUPPORT_ENTRY:2026-09-22:012210:1:2026-09-22 11:09:00:SIGNAL,SIGNAL,PULLBACK_SUPPORT_ENTRY,,012210,삼미금속,BOTH,2026-09-22 10:58:41.777,2026-09-22 10:58:41.777,2026-09-22 10:58:41.777,20260922_012210_BASE_E001_105841801100|20260922_012210_PRE_HISTORY_E001_105844146561|20260922_012210_BASE_E002_110216763184,2026-09-22:012210:1,2026-09-22 11:01:00.000,12630.0,2026-09-22 11:02:00.000,-3.0878859857482177,2026-09-22 11:07:00.000,12240.0,12250.0,2026-09-22 11:07:00.000,2026-09-22 11:09:00.000,5,1.552287581699341,True,,,,,2026-09-22 11:09:00.000,2026-09-22 11:09:00.414,12430.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:012210:PULLBACK_SUPPORT_ENTRY:2026-09-22:012210:1:2026-09-22 11:09:00:FILL,FILL,PULLBACK_SUPPORT_ENTRY,20260922_012210_PULLBACK_SUPPORT_ENTRY_2026-09-22:012210:1_110909243487,012210,삼미금속,BOTH,2026-09-22 10:58:41.777,2026-09-22 10:58:41.777,2026-09-22 10:58:41.777,20260922_012210_BASE_E001_105841801100|20260922_012210_PRE_HISTORY_E001_105844146561|20260922_012210_BASE_E002_110216763184,2026-09-22:012210:1,2026-09-22 11:01:00.000,12630.0,2026-09-22 11:02:00.000,-3.0878859857482177,2026-09-22 11:07:00.000,12240.0,12250.0,2026-09-22 11:07:00.000,2026-09-22 11:09:00.000,5,1.552287581699341,True,,,,,2026-09-22 11:09:00.000,2026-09-22 11:09:00.414,12430.0,2026-09-22 11:09:00.572,12430.0,0.572892,0.0,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:012210:PULLBACK_RECLAIM_ENTRY:2026-09-22:012210:1:2026-09-22 11:15:00:SIGNAL,SIGNAL,PULLBACK_RECLAIM_ENTRY,,012210,삼미금속,BOTH,2026-09-22 10:58:41.777,2026-09-22 10:58:41.777,2026-09-22 10:58:41.777,20260922_012210_BASE_E001_105841801100|20260922_012210_PRE_HISTORY_E001_105844146561|20260922_012210_BASE_E002_110216763184|20260922_012210_BASE_E003_111203511676|20260922_012210_PRE_HISTORY_E003_111204880040,2026-09-22:012210:1,2026-09-22 11:14:00.000,12940.0,2026-09-22 11:02:00.000,-5.409582689335391,2026-09-22 11:07:00.000,12240.0,12250.0,2026-09-22 11:07:00.000,2026-09-22 11:09:00.000,11,5.718954248366015,True,12820.0,12832.819999999998,2026-09-22 11:15:00.000,2.121568244813293,2026-09-22 11:15:00.000,2026-09-22 11:15:01.072,12940.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:012210:PULLBACK_RECLAIM_ENTRY:2026-09-22:012210:1:2026-09-22 11:15:00:FILL,FILL,PULLBACK_RECLAIM_ENTRY,20260922_012210_PULLBACK_RECLAIM_ENTRY_2026-09-22:012210:1_111502584149,012210,삼미금속,BOTH,2026-09-22 10:58:41.777,2026-09-22 10:58:41.777,2026-09-22 10:58:41.777,20260922_012210_BASE_E001_105841801100|20260922_012210_PRE_HISTORY_E001_105844146561|20260922_012210_BASE_E002_110216763184|20260922_012210_BASE_E003_111203511676|20260922_012210_PRE_HISTORY_E003_111204880040,2026-09-22:012210:1,2026-09-22 11:14:00.000,12940.0,2026-09-22 11:02:00.000,-5.409582689335391,2026-09-22 11:07:00.000,12240.0,12250.0,2026-09-22 11:07:00.000,2026-09-22 11:09:00.000,11,5.718954248366015,True,12820.0,12832.819999999998,2026-09-22 11:15:00.000,2.121568244813293,2026-09-22 11:15:00.000,2026-09-22 11:15:01.072,12940.0,2026-09-22 11:15:01.172,12940.0,1.172421,0.0,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:006800:PULLBACK_RECLAIM_ENTRY:2026-09-22:006800:1:2026-09-22 11:20:00:SIGNAL,SIGNAL,PULLBACK_RECLAIM_ENTRY,,006800,미래에셋증권,BOTH,2026-09-22 09:12:54.344,2026-09-22 09:12:54.344,2026-09-22 09:12:54.344,20260922_006800_BASE_E002_091254388414|20260922_006800_PRE_HISTORY_E002_091255114618,2026-09-22:006800:1,2026-09-22 09:23:00.000,34750.0,2026-09-22 09:29:00.000,-4.604316546762588,2026-09-22 11:14:00.000,33150.0,33200.0,2026-09-22 11:17:00.000,2026-09-22 11:19:00.000,6,0.7541478129713397,True,33350.0,33383.35,2026-09-22 11:20:00.000,0.43730130695867186,2026-09-22 11:20:00.000,2026-09-22 11:20:03.347,33400.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:006800:PULLBACK_RECLAIM_ENTRY:2026-09-22:006800:1:2026-09-22 11:20:00:FILL,FILL,PULLBACK_RECLAIM_ENTRY,20260922_006800_PULLBACK_RECLAIM_ENTRY_2026-09-22:006800:1_112004742726,006800,미래에셋증권,BOTH,2026-09-22 09:12:54.344,2026-09-22 09:12:54.344,2026-09-22 09:12:54.344,20260922_006800_BASE_E002_091254388414|20260922_006800_PRE_HISTORY_E002_091255114618,2026-09-22:006800:1,2026-09-22 09:23:00.000,34750.0,2026-09-22 09:29:00.000,-4.604316546762588,2026-09-22 11:14:00.000,33150.0,33200.0,2026-09-22 11:17:00.000,2026-09-22 11:19:00.000,6,0.7541478129713397,True,33350.0,33383.35,2026-09-22 11:20:00.000,0.43730130695867186,2026-09-22 11:20:00.000,2026-09-22 11:20:03.347,33400.0,2026-09-22 11:20:03.851,33400.0,3.851372,0.0,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:486990:PULLBACK_SUPPORT_ENTRY:2026-09-22:486990:4:2026-09-22 11:35:00:SIGNAL,SIGNAL,PULLBACK_SUPPORT_ENTRY,,486990,노타,BOTH,2026-09-22 09:25:20.724,2026-09-22 09:25:20.724,2026-09-22 09:25:20.724,20260922_486990_BASE_E007_092520809984|20260922_486990_PRE_HISTORY_E007_092521826449,2026-09-22:486990:4,2026-09-22 09:50:00.000,22550.0,2026-09-22 11:28:00.000,-7.317073170731703,2026-09-22 11:29:00.000,20900.0,20900.0,2026-09-22 11:33:00.000,2026-09-22 11:35:00.000,5,5.502392344497609,True,,,,,2026-09-22 11:35:00.000,2026-09-22 11:35:00.742,22050.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:486990:PULLBACK_SUPPORT_ENTRY:2026-09-22:486990:4:2026-09-22 11:35:00:FILL,FILL,PULLBACK_SUPPORT_ENTRY,20260922_486990_PULLBACK_SUPPORT_ENTRY_2026-09-22:486990:4_113507162389,486990,노타,BOTH,2026-09-22 09:25:20.724,2026-09-22 09:25:20.724,2026-09-22 09:25:20.724,20260922_486990_BASE_E007_092520809984|20260922_486990_PRE_HISTORY_E007_092521826449,2026-09-22:486990:4,2026-09-22 09:50:00.000,22550.0,2026-09-22 11:28:00.000,-7.317073170731703,2026-09-22 11:29:00.000,20900.0,20900.0,2026-09-22 11:33:00.000,2026-09-22 11:35:00.000,5,5.502392344497609,True,,,,,2026-09-22 11:35:00.000,2026-09-22 11:35:00.742,22050.0,2026-09-22 11:35:00.857,22050.0,0.857907,0.0,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:058470:PULLBACK_SUPPORT_ENTRY:2026-09-22:058470:1:2026-09-22 11:39:00:SIGNAL,SIGNAL,PULLBACK_SUPPORT_ENTRY,,058470,리노공업,BASE,2026-09-22 11:07:41.592,2026-09-22 11:07:41.592,,20260922_058470_BASE_E003_110741665719,2026-09-22:058470:1,2026-09-22 11:08:00.000,74300.0,2026-09-22 11:22:00.000,-2.0188425302826385,2026-09-22 11:33:00.000,72800.0,72800.0,2026-09-22 11:37:00.000,2026-09-22 11:39:00.000,5,0.5494505494505475,True,,,,,2026-09-22 11:39:00.000,2026-09-22 11:39:09.129,73200.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:058470:PULLBACK_SUPPORT_ENTRY:2026-09-22:058470:1:2026-09-22 11:39:00:FILL,FILL,PULLBACK_SUPPORT_ENTRY,20260922_058470_PULLBACK_SUPPORT_ENTRY_2026-09-22:058470:1_113914526778,058470,리노공업,BASE,2026-09-22 11:07:41.592,2026-09-22 11:07:41.592,,20260922_058470_BASE_E003_110741665719,2026-09-22:058470:1,2026-09-22 11:08:00.000,74300.0,2026-09-22 11:22:00.000,-2.0188425302826385,2026-09-22 11:33:00.000,72800.0,72800.0,2026-09-22 11:37:00.000,2026-09-22 11:39:00.000,5,0.5494505494505475,True,,,,,2026-09-22 11:39:00.000,2026-09-22 11:39:09.129,73200.0,2026-09-22 11:39:10.954,73200.0,10.954595,0.0,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:486990:PULLBACK_RECLAIM_ENTRY:2026-09-22:486990:4:2026-09-22 11:42:00:SIGNAL,SIGNAL,PULLBACK_RECLAIM_ENTRY,,486990,노타,BOTH,2026-09-22 09:25:20.724,2026-09-22 09:25:20.724,2026-09-22 09:25:20.724,20260922_486990_BASE_E007_092520809984|20260922_486990_PRE_HISTORY_E007_092521826449,2026-09-22:486990:4,2026-09-22 09:50:00.000,22550.0,2026-09-22 11:28:00.000,-7.317073170731703,2026-09-22 11:29:00.000,20900.0,20900.0,2026-09-22 11:33:00.000,2026-09-22 11:35:00.000,12,6.459330143540676,False,22150.0,22172.149999999998,2026-09-22 11:42:00.000,1.5339379067534407,2026-09-22 11:42:00.000,2026-09-22 11:42:00.337,22250.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:058470:PULLBACK_RECLAIM_ENTRY:2026-09-22:058470:1:2026-09-22 11:42:00:SIGNAL,SIGNAL,PULLBACK_RECLAIM_ENTRY,,058470,리노공업,BASE,2026-09-22 11:07:41.592,2026-09-22 11:07:41.592,,20260922_058470_BASE_E003_110741665719,2026-09-22:058470:1,2026-09-22 11:08:00.000,74300.0,2026-09-22 11:22:00.000,-2.0188425302826385,2026-09-22 11:33:00.000,72800.0,72800.0,2026-09-22 11:37:00.000,2026-09-22 11:39:00.000,8,0.9615384615384581,True,73400.0,73473.4,2026-09-22 11:42:00.000,2.633022490400439,2026-09-22 11:42:00.000,2026-09-22 11:42:06.897,73500.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:486990:PULLBACK_RECLAIM_ENTRY:2026-09-22:486990:4:2026-09-22 11:42:00:FILL,FILL,PULLBACK_RECLAIM_ENTRY,20260922_486990_PULLBACK_RECLAIM_ENTRY_2026-09-22:486990:4_114208468602,486990,노타,BOTH,2026-09-22 09:25:20.724,2026-09-22 09:25:20.724,2026-09-22 09:25:20.724,20260922_486990_BASE_E007_092520809984|20260922_486990_PRE_HISTORY_E007_092521826449,2026-09-22:486990:4,2026-09-22 09:50:00.000,22550.0,2026-09-22 11:28:00.000,-7.317073170731703,2026-09-22 11:29:00.000,20900.0,20900.0,2026-09-22 11:33:00.000,2026-09-22 11:35:00.000,12,6.459330143540676,False,22150.0,22172.149999999998,2026-09-22 11:42:00.000,1.5339379067534407,2026-09-22 11:42:00.000,2026-09-22 11:42:00.337,22250.0,2026-09-22 11:42:00.373,22200.0,0.373785,-0.22471910112359383,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:058470:PULLBACK_RECLAIM_ENTRY:2026-09-22:058470:1:2026-09-22 11:42:00:FILL,FILL,PULLBACK_RECLAIM_ENTRY,20260922_058470_PULLBACK_RECLAIM_ENTRY_2026-09-22:058470:1_114211974293,058470,리노공업,BASE,2026-09-22 11:07:41.592,2026-09-22 11:07:41.592,,20260922_058470_BASE_E003_110741665719,2026-09-22:058470:1,2026-09-22 11:08:00.000,74300.0,2026-09-22 11:22:00.000,-2.0188425302826385,2026-09-22 11:33:00.000,72800.0,72800.0,2026-09-22 11:37:00.000,2026-09-22 11:39:00.000,8,0.9615384615384581,True,73400.0,73473.4,2026-09-22 11:42:00.000,2.633022490400439,2026-09-22 11:42:00.000,2026-09-22 11:42:06.897,73500.0,2026-09-22 11:42:07.439,73500.0,7.439902,0.0,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:000720:PULLBACK_SUPPORT_ENTRY:2026-09-22:000720:1:2026-09-22 11:55:00:SIGNAL,SIGNAL,PULLBACK_SUPPORT_ENTRY,,000720,현대건설,BASE,2026-09-22 11:33:51.849,2026-09-22 11:33:51.849,,20260922_000720_BASE_E004_113351886028,2026-09-22:000720:1,2026-09-22 11:34:00.000,133000.0,2026-09-22 11:43:00.000,-2.481203007518795,2026-09-22 11:50:00.000,129700.0,130000.0,2026-09-22 11:53:00.000,2026-09-22 11:55:00.000,5,0.5397070161912154,True,,,,,2026-09-22 11:55:00.000,2026-09-22 11:55:06.285,130400.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:000720:PULLBACK_SUPPORT_ENTRY:2026-09-22:000720:1:2026-09-22 11:55:00:FILL,FILL,PULLBACK_SUPPORT_ENTRY,20260922_000720_PULLBACK_SUPPORT_ENTRY_2026-09-22:000720:1_115510204354,000720,현대건설,BASE,2026-09-22 11:33:51.849,2026-09-22 11:33:51.849,,20260922_000720_BASE_E004_113351886028,2026-09-22:000720:1,2026-09-22 11:34:00.000,133000.0,2026-09-22 11:43:00.000,-2.481203007518795,2026-09-22 11:50:00.000,129700.0,130000.0,2026-09-22 11:53:00.000,2026-09-22 11:55:00.000,5,0.5397070161912154,True,,,,,2026-09-22 11:55:00.000,2026-09-22 11:55:06.285,130400.0,2026-09-22 11:55:06.868,130400.0,6.868076,0.0,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:000720:PULLBACK_RECLAIM_ENTRY:2026-09-22:000720:1:2026-09-22 12:12:00:SIGNAL,SIGNAL,PULLBACK_RECLAIM_ENTRY,,000720,현대건설,BASE,2026-09-22 11:33:51.849,2026-09-22 11:33:51.849,,20260922_000720_BASE_E004_113351886028,2026-09-22:000720:1,2026-09-22 11:34:00.000,133000.0,2026-09-22 11:43:00.000,-2.932330827067664,2026-09-22 12:05:00.000,129100.0,129100.0,2026-09-22 12:09:00.000,2026-09-22 12:11:00.000,6,1.0069713400464808,True,130200.0,130330.19999999998,2026-09-22 12:12:00.000,1.3126796550622803,2026-09-22 12:12:00.000,2026-09-22 12:12:01.026,130400.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:000720:PULLBACK_RECLAIM_ENTRY:2026-09-22:000720:1:2026-09-22 12:12:00:FILL,FILL,PULLBACK_RECLAIM_ENTRY,20260922_000720_PULLBACK_RECLAIM_ENTRY_2026-09-22:000720:1_121202684069,000720,현대건설,BASE,2026-09-22 11:33:51.849,2026-09-22 11:33:51.849,,20260922_000720_BASE_E004_113351886028,2026-09-22:000720:1,2026-09-22 11:34:00.000,133000.0,2026-09-22 11:43:00.000,-2.932330827067664,2026-09-22 12:05:00.000,129100.0,129100.0,2026-09-22 12:09:00.000,2026-09-22 12:11:00.000,6,1.0069713400464808,True,130200.0,130330.19999999998,2026-09-22 12:12:00.000,1.3126796550622803,2026-09-22 12:12:00.000,2026-09-22 12:12:01.026,130400.0,2026-09-22 12:12:02.029,130450.0,2.029387,0.03834355828220559,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:067310:PULLBACK_SUPPORT_ENTRY:2026-09-22:067310:1:2026-09-22 12:40:00:SIGNAL,SIGNAL,PULLBACK_SUPPORT_ENTRY,,067310,하나마이크론,BASE,2026-09-22 11:39:10.608,2026-09-22 11:39:10.608,,20260922_067310_BASE_E006_113910675375,2026-09-22:067310:1,2026-09-22 11:40:00.000,47200.0,2026-09-22 12:29:00.000,-1.906779661016944,2026-09-22 12:34:00.000,46300.0,46300.0,2026-09-22 12:38:00.000,2026-09-22 12:40:00.000,5,0.4319654427645814,True,,,,,2026-09-22 12:40:00.000,2026-09-22 12:40:00.323,46500.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:067310:PULLBACK_SUPPORT_ENTRY:2026-09-22:067310:1:2026-09-22 12:40:00:FILL,FILL,PULLBACK_SUPPORT_ENTRY,20260922_067310_PULLBACK_SUPPORT_ENTRY_2026-09-22:067310:1_124002749604,067310,하나마이크론,BASE,2026-09-22 11:39:10.608,2026-09-22 11:39:10.608,,20260922_067310_BASE_E006_113910675375,2026-09-22:067310:1,2026-09-22 11:40:00.000,47200.0,2026-09-22 12:29:00.000,-1.906779661016944,2026-09-22 12:34:00.000,46300.0,46300.0,2026-09-22 12:38:00.000,2026-09-22 12:40:00.000,5,0.4319654427645814,True,,,,,2026-09-22 12:40:00.000,2026-09-22 12:40:00.323,46500.0,2026-09-22 12:40:00.757,46500.0,0.757401,0.0,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:083650:PULLBACK_SUPPORT_ENTRY:2026-09-22:083650:1:2026-09-22 13:16:00:SIGNAL,SIGNAL,PULLBACK_SUPPORT_ENTRY,,083650,비에이치아이,BASE,2026-09-22 12:49:59.049,2026-09-22 12:49:59.049,,20260922_083650_BASE_E002_124959110315,2026-09-22:083650:1,2026-09-22 12:53:00.000,65100.0,2026-09-22 13:10:00.000,-1.5360983102918557,2026-09-22 13:10:00.000,64100.0,64100.0,2026-09-22 13:14:00.000,2026-09-22 13:16:00.000,5,0.46801872074881956,False,,,,,2026-09-22 13:16:00.000,2026-09-22 13:16:01.532,64400.0,,,,,pullback_support_v1,OK
