datetime,version,session,market,stock_code,stock_name,current_price,change_rate,volume,actual_trading_value,estimated_trading_value,trading_value_used,trading_value_source,trading_value_rank,day_high,high_gap,value_growth,volume_growth,score,score_trading_value,score_high_position,score_value_growth,score_volume_growth,focus_signal,watch_score,watch_start_time,watch_start_price,watch_start_score,watch_to_signal_sec,history_available_sec,history_sample_count,price_change_15s,price_change_30s,price_change_60s,price_change_120s,price_change_180s,price_change_300s,high_gap_change_30s,high_gap_change_60s,high_gap_change_120s,high_gap_change_180s,high_gap_change_300s
2026-08-24 09:14:11,v1.6.2,MAIN,KOSDAQ,086520,에코프로,88300.0,8.2,277644,51226000000.0,24515965200.0,51226000000.0,ACTUAL,3,88600.0,0.33860045146726864,1.0852736170843837,1.1197128569124053,78,33,25,11,9,True,60,2026-08-24 09:08:14,86900.0,63.0,356.258249,593.3697810173035,39,-0.11312217194570137,-0.33860045146726864,0.4550625711035267,0.22701475595913734,0.9142857142857144,0.7990867579908676,0.33860045146726864,-0.11440068103556267,0.11209988521585298,-0.3424438164101434,0.2245753659484545
2026-08-24 09:14:26,v1.6.2,MAIN,KOSPI,066970,엘앤에프,123300.0,17.7,205090,57492000000.0,25287597000.0,57492000000.0,ACTUAL,15,123900.0,0.48426150121065376,1.0867847488705318,1.0668934771186749,78,33,25,11,9,True,60,2026-08-24 09:07:28,118300.0,63.0,418.33386,593.1598179340363,39,1.6488046166529264,1.6488046166529264,1.6488046166529264,1.6488046166529264,2.323651452282158,4.403048264182896,0.48426150121065376,0.48426150121065376,0.48426150121065376,0.31856141836061236,-0.10496408801493545
2026-08-24 09:14:26,v1.6.2,MAIN,KOSDAQ,086520,에코프로,88700.0,8.2,283459,51840000000.0,25142813300.0,51840000000.0,ACTUAL,3,88800.0,0.11261261261261261,1.0704993185478875,1.1038552903150434,78,33,25,11,9,True,60,2026-08-24 09:08:14,86900.0,63.0,371.854225,593.1598179340363,39,0.4530011325028313,0.3393665158371041,0.3393665158371041,0.7954545454545454,1.2557077625570776,1.1402508551881414,-0.11312102169889977,0.11261261261261261,-0.22713823676451084,-0.4549242772852307,-0.0012826037882985447
2026-08-24 09:14:42,v1.6.2,MAIN,KOSPI,066970,엘앤에프,124200.0,18.85,211832,58863000000.0,26309534400.0,58863000000.0,ACTUAL,15,124500.0,0.24096385542168677,1.1070091963966675,1.101965863986558,78,33,25,11,9,True,60,2026-08-24 09:07:28,118300.0,63.0,434.47613,592.7902290821075,39,0.7299270072992701,2.390766694146744,2.390766694146744,2.390766694146744,3.3707865168539324,4.810126582278481,0.24096385542168677,0.24096385542168677,0.24096385542168677,-0.2147113724159271,-0.011561397103565768
2026-08-24 09:14:42,v1.6.2,MAIN,KOSDAQ,086520,에코프로,88800.0,8.81,289276,52994000000.0,25687708800.0,52994000000.0,ACTUAL,3,88900.0,0.11248593925759282,1.0689662128088755,1.0800610828389332,78,33,25,11,9,True,60,2026-08-24 09:08:14,86900.0,63.0,388.001199,592.7902290821075,39,0.11273957158962795,0.5662514156285391,0.2257336343115124,0.9090909090909091,1.6018306636155606,1.4857142857142858,-0.22611451220967582,0.11248593925759282,-0.22726491011953065,-0.6820657065993878,-0.3425766318459339
2026-08-24 09:14:58,v1.6.2,MAIN,KOSPI,066970,엘앤에프,124000.0,17.8,216359,59902000000.0,26828516000.0,59902000000.0,ACTUAL,15,124500.0,0.4016064257028112,1.1187434633198865,1.1255156556434707,78,33,25,11,9,True,60,2026-08-24 09:07:28,118300.0,63.0,449.790839,592.8490610122681,39,-0.1610305958132045,0.5677210056772101,2.225886232481451,2.225886232481451,2.225886232481451,4.026845637583892,-0.08265507550784257,0.4016064257028112,0.4016064257028112,0.4016064257028112,0.1505604005982087
2026-08-24 09:14:58,v1.6.2,MAIN,KOSDAQ,086520,에코프로,88600.0,8.38,292965,53886000000.0,25956699000.0,53886000000.0,ACTUAL,3,88900.0,0.3374578177727784,1.0624420828486365,1.064978734232433,78,33,25,11,9,True,60,2026-08-24 09:08:14,86900.0,63.0,403.325041,592.8490610122681,39,-0.22522522522522523,-0.11273957158962795,0.22624434389140274,1.0262257696693273,0.45351473922902497,0.7963594994311717,0.22484520516016576,0.111724183461266,-0.34204388098146854,0.22420753464707055,0.22382145413641474
2026-08-24 09:15:14,v1.6.2,MAIN,KOSPI,066970,엘앤에프,124400.0,18.95,222033,61130000000.0,27620905200.0,61130000000.0,ACTUAL,15,124600.0,0.16051364365971107,1.1340531314930247,1.1550322268520685,81,33,25,11,12,True,60,2026-08-24 09:07:28,118300.0,63.0,466.557696,593.0728724002838,39,0.3225806451612903,0.1610305958132045,2.555647155812036,2.555647155812036,2.555647155812036,4.274937133277452,-0.0804502117619757,0.16051364365971107,0.16051364365971107,0.16051364365971107,-0.1736551115616757
2026-08-24 09:15:14,v1.6.2,MAIN,KOSDAQ,086520,에코프로,88700.0,8.32,295538,54199000000.0,26214220600.0,54199000000.0,ACTUAL,3,88900.0,0.22497187851518563,1.0580369343692657,1.06444943884975,78,33,25,11,9,True,60,2026-08-24 09:08:14,86900.0,63.0,420.080498,593.0728724002838,39,0.1128668171557562,-0.11261261261261261,0.4530011325028313,0.9101251422070534,0.681044267877412,1.2557077625570776,0.11248593925759282,-0.113628572952083,-0.22802925398764567,-0.0015286877362300222,-0.2295735760302689
2026-08-24 09:15:30,v1.6.2,MAIN,KOSDAQ,086520,에코프로,88600.0,8.57,297839,54453000000.0,26388535400.0,54453000000.0,ACTUAL,3,88900.0,0.3374578177727784,1.0504050925925925,1.0507304407339333,78,33,25,11,9,True,60,2026-08-24 09:08:14,86900.0,63.0,435.649941,592.9981253147125,39,-0.11273957158962795,0.0,-0.11273957158962795,0.22624434389140274,0.6818181818181818,0.9111617312072893,0.0,0.22484520516016576,0.3374578177727784,-0.002293031604345075,0.11018509050005112
2026-08-24 09:15:30,v1.6.2,MAIN,KOSPI,066970,엘앤에프,123700.0,18.47,226478,62151000000.0,28015328600.0,62151000000.0,ACTUAL,15,124600.0,0.7223113964686998,1.0810373617198914,1.1042859232532058,75,33,22,11,9,True,60,2026-08-24 09:07:28,118300.0,63.0,482.137549,592.9981253147125,39,-0.5627009646302251,-0.24193548387096775,0.32441200324412006,1.9785655399835118,1.9785655399835118,3.25542570951586,0.3207049707658886,0.23804989525804604,0.7223113964686998,0.7223113964686998,0.6389085607722861
2026-08-24 09:15:46,v1.6.2,MAIN,KOSPI,066970,엘앤에프,123600.0,18.18,231797,63124000000.0,28650109200.0,63124000000.0,ACTUAL,15,124600.0,0.8025682182985553,1.072388427365238,1.0942492163601345,75,33,22,11,9,True,60,2026-08-24 09:07:28,118300.0,63.0,498.061391,592.7449972629547,39,-0.08084074373484236,-0.6430868167202572,-0.4830917874396135,1.8961253091508656,1.8961253091508656,2.572614107883817,0.6420545746388442,0.5616043628768685,0.8025682182985553,0.8025682182985553,0.7196494786633978
2026-08-24 09:16:19,v1.6.2,MAIN,KOSPI,066970,엘앤에프,123400.0,18.09,238444,64414000000.0,29423989600.0,64414000000.0,ACTUAL,15,124600.0,0.9630818619582664,1.0537215769671193,1.0739124364396284,75,33,22,11,9,True,60,2026-08-24 09:07:28,118300.0,63.0,531.316911,593.0702369213104,39,0.4885993485342019,-0.16181229773462785,-0.8038585209003215,1.7312448474855728,1.7312448474855728,2.406639004149378,0.1605136436597111,0.8025682182985553,0.9630818619582664,0.9630818619582664,0.7973817791082249
2026-08-24 09:19:23,v1.6.2,MAIN,KOSDAQ,124500,아이티센글로벌,38150.0,16.59,750906,102651000000.0,28647063900.0,102651000000.0,ACTUAL,1,38350.0,0.5215123859191656,1.0211184943498328,1.0539889562939861,76,40,22,5,9,True,60,2026-08-24 09:00:20,36500.0,67.0,1143.121507,590.6358976364136,39,1.7333333333333332,2.0053475935828877,2.14190093708166,2.14190093708166,3.387533875338753,4.951856946354883,-1.9556714471968708,-2.0860495436766624,-2.0860495436766624,-3.2594524119947854,-4.69361147327249
2026-08-24 09:19:40,v1.6.2,MAIN,KOSPI,066970,엘앤에프,122900.0,17.61,287900,73367000000.0,35382910000.0,73367000000.0,ACTUAL,15,124600.0,1.3643659711075442,1.0519320381389348,1.0769098410632194,76,37,19,11,9,True,60,2026-08-24 09:07:28,118300.0,63.0,731.908582,590.5906188488007,39,0.40849673202614384,0.40849673202614384,0.8203445447087777,0.9860312243221034,0.40849673202614384,-1.0466988727858293,-0.4012841091492776,-0.802568218298555,-0.9630818619582666,-0.4012841091492776,1.1234021156858573
2026-08-24 09:20:12,v1.6.2,MAIN,KOSDAQ,124500,아이티센글로벌,38050.0,16.59,781453,105663000000.0,29734286650.0,105663000000.0,ACTUAL,1,38350.0,0.7822685788787485,1.0428641926569286,1.076986791475099,76,40,22,5,9,True,60,2026-08-24 09:00:20,36500.0,67.0,1191.177683,591.3608951568604,39,0.2635046113306983,0.3295978905735003,1.4666666666666666,1.8741633199464525,2.560646900269542,3.819918144611187,-0.32594524119947854,-1.4341590612777055,-1.8252933507170794,-2.4771838331160367,-3.6505867014341593
2026-08-24 09:20:26,v1.6.2,MAIN,KOSDAQ,124500,아이티센글로벌,38200.0,16.9,804781,106549000000.0,30742634200.0,106549000000.0,ACTUAL,1,38350.0,0.3911342894393742,1.0379733270986158,1.0717466633639896,79,40,25,5,9,True,60,2026-08-24 09:00:20,36500.0,67.0,1205.683498,592.0602180957794,39,0.39421813403416556,0.6587615283267457,0.1310615989515072,2.2757697456492636,2.2757697456492636,4.514363885088919,-0.651890482398957,-0.13037809647979137,-2.2164276401564535,-2.2164276401564535,-4.302477183833116
2026-08-24 09:20:43,v1.6.2,MAIN,KOSDAQ,124500,아이티센글로벌,38150.0,17.2,815925,108170000000.0,31127538750.0,108170000000.0,ACTUAL,1,38350.0,0.5215123859191656,1.0362798539992144,1.0635060081881849,76,40,22,5,9,True,60,2026-08-24 09:00:20,36500.0,67.0,1222.394192,591.6148154735565,39,-0.13089005235602094,0.2628120893561104,0.5932762030323006,2.278820375335121,2.14190093708166,4.951856946354883,-0.26075619295958286,-0.5867014341590614,-2.2164276401564535,-2.0860495436766624,-4.69361147327249
