version,stock_code,stock_name,session,strategy,TP,SL,entry_time,exit_time,entry_price,exit_price,return_rate,MFE,MAE,result,score,trading_value_source,actual_trading_value,estimated_trading_value
v1.4,126730,코칩,MAIN,E,3.0,-2.0,2026-08-12 13:37:15,2026-08-12 13:46:21,21321.3,20850.0,-2.21,0.604,-2.21,STOP_LOSS,75,ACTUAL,57778000000.0,58979482200.0
v1.4,032830,삼성생명,MAIN,A,2.0,-1.0,2026-08-12 13:13:10,2026-08-12 14:02:47,308808.5,305500.0,-1.071,0.062,-1.071,STOP_LOSS,76,ACTUAL,94721000000.0,95938612000.0
v1.4,011070,LG이노텍,MAIN,C,2.0,-2.0,2026-08-12 10:58:10,2026-08-12 14:08:39,608608.0,596000.0,-2.072,0.557,-2.072,STOP_LOSS,76,ACTUAL,174803000000.0,183465216000.0
v1.4,011070,LG이노텍,MAIN,E,3.0,-2.0,2026-08-12 10:58:10,2026-08-12 14:08:39,608608.0,596000.0,-2.072,0.557,-2.072,STOP_LOSS,76,ACTUAL,174803000000.0,183465216000.0
v1.4,064400,LG씨엔에스,MAIN,A,2.0,-1.0,2026-08-12 10:35:11,2026-08-12 14:09:06,78378.3,77500.0,-1.121,0.666,-1.121,STOP_LOSS,76,ACTUAL,58823000000.0,59845599800.0
v1.4,032830,삼성생명,MAIN,B,2.0,-1.5,2026-08-12 13:13:10,2026-08-12 14:15:22,308808.5,304000.0,-1.557,0.062,-1.557,STOP_LOSS,76,ACTUAL,94721000000.0,95938612000.0
v1.4,032830,삼성생명,MAIN,D,2.5,-1.5,2026-08-12 13:13:10,2026-08-12 14:15:22,308808.5,304000.0,-1.557,0.062,-1.557,STOP_LOSS,76,ACTUAL,94721000000.0,95938612000.0
v1.4,064400,LG씨엔에스,MAIN,B,2.0,-1.5,2026-08-12 10:35:11,2026-08-12 14:22:40,78378.3,77200.0,-1.503,0.666,-1.503,STOP_LOSS,76,ACTUAL,58823000000.0,59845599800.0
v1.4,064400,LG씨엔에스,MAIN,D,2.5,-1.5,2026-08-12 10:35:11,2026-08-12 14:22:40,78378.3,77200.0,-1.503,0.666,-1.503,STOP_LOSS,76,ACTUAL,58823000000.0,59845599800.0
v1.4,017670,SK텔레콤,MAIN,A,2.0,-1.0,2026-08-12 09:54:53,2026-08-12 14:29:14,88888.8,87900.0,-1.112,1.138,-1.112,STOP_LOSS,85,ACTUAL,54003000000.0,54472710100.0
v1.4,006340,대원전선,MAIN,E,3.0,-2.0,2026-08-12 09:04:41,2026-08-12 14:36:01,15465.45,15970.0,3.262,3.262,-1.975,TAKE_PROFIT,85,ACTUAL,29340000000.0,29655963120.0
v1.4,440110,파두,MAIN,A,2.0,-1.0,2026-08-12 14:39:07,2026-08-12 14:39:29,66566.5,65800.0,-1.151,0.05,-1.151,STOP_LOSS,80,ACTUAL,33424000000.0,34284582800.0
v1.4,440110,파두,MAIN,B,2.0,-1.5,2026-08-12 14:39:07,2026-08-12 14:41:38,66566.5,65400.0,-1.752,0.05,-1.752,STOP_LOSS,80,ACTUAL,33424000000.0,34284582800.0
v1.4,440110,파두,MAIN,D,2.5,-1.5,2026-08-12 14:39:07,2026-08-12 14:41:38,66566.5,65400.0,-1.752,0.05,-1.752,STOP_LOSS,80,ACTUAL,33424000000.0,34284582800.0
v1.4,440110,파두,MAIN,C,2.0,-2.0,2026-08-12 14:39:07,2026-08-12 14:43:11,66566.5,65200.0,-2.053,0.05,-2.053,STOP_LOSS,80,ACTUAL,33424000000.0,34284582800.0
v1.4,440110,파두,MAIN,E,3.0,-2.0,2026-08-12 14:39:07,2026-08-12 14:43:11,66566.5,65200.0,-2.053,0.05,-2.053,STOP_LOSS,80,ACTUAL,33424000000.0,34284582800.0
v1.4,032830,삼성생명,MAIN,C,2.0,-2.0,2026-08-12 13:13:10,2026-08-12 15:07:38,308808.5,302500.0,-2.043,0.062,-2.043,STOP_LOSS,76,ACTUAL,94721000000.0,95938612000.0
v1.4,032830,삼성생명,MAIN,E,3.0,-2.0,2026-08-12 13:13:10,2026-08-12 15:07:38,308808.5,302500.0,-2.043,0.062,-2.043,STOP_LOSS,76,ACTUAL,94721000000.0,95938612000.0
v1.4,028260,삼성물산,MAIN,A,2.0,-1.0,2026-08-12 14:51:33,2026-08-12 15:18:47,360360.0,356500.0,-1.071,0.178,-1.071,STOP_LOSS,75,ACTUAL,135006000000.0,136005714000.0
