datetime,message
2026-08-12 08:15:57,KOSPI KA10027 200종목
2026-08-12 08:15:58,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-12 08:15:58,KOSDAQ KA10027 177종목
2026-08-12 08:15:58,사전필터 통과 8종목
2026-08-12 08:15:59,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-12 08:15:59,KOSPI KA10032 100종목
2026-08-12 08:16:00,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-12 08:16:00,KOSDAQ KA10032 100종목
2026-08-12 08:16:00,거래대금 통과 3종목 (실제 8 / 추정 0)
2026-08-12 08:16:02,최종 후보 0종목
2026-08-12 08:16:02,===== 시장 스캔 종료 =====
2026-08-12 08:17:02,===== 시장 스캔 시작 =====
2026-08-12 08:17:03,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-12 08:17:03,KOSPI KA10027 200종목
2026-08-12 08:17:04,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-12 08:17:04,KOSDAQ KA10027 172종목
2026-08-12 08:17:04,사전필터 통과 7종목
2026-08-12 08:17:04,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-12 08:17:04,KOSPI KA10032 100종목
2026-08-12 08:17:05,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-12 08:17:05,KOSDAQ KA10032 100종목
2026-08-12 08:17:05,거래대금 통과 3종목 (실제 7 / 추정 0)
2026-08-12 08:17:07,최종 후보 0종목
2026-08-12 08:17:07,===== 시장 스캔 종료 =====
2026-08-12 08:18:07,===== 시장 스캔 시작 =====
2026-08-12 08:18:08,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-12 08:18:08,KOSPI KA10027 200종목
2026-08-12 08:18:08,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-12 08:18:08,KOSDAQ KA10027 171종목
2026-08-12 08:18:08,사전필터 통과 8종목
2026-08-12 08:18:09,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-12 08:18:09,KOSPI KA10032 100종목
2026-08-12 08:18:09,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-12 08:18:09,KOSDAQ KA10032 100종목
2026-08-12 08:18:09,거래대금 통과 4종목 (실제 8 / 추정 0)
2026-08-12 08:18:12,최종 후보 0종목
2026-08-12 08:18:12,===== 시장 스캔 종료 =====
2026-08-12 08:19:12,===== 시장 스캔 시작 =====
2026-08-12 08:19:13,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-12 08:19:13,KOSPI KA10027 200종목
2026-08-12 08:19:14,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-12 08:19:14,KOSDAQ KA10027 174종목
2026-08-12 08:19:14,사전필터 통과 8종목
2026-08-12 08:19:14,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-12 08:19:14,KOSPI KA10032 100종목
2026-08-12 08:19:15,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-12 08:19:15,KOSDAQ KA10032 100종목
2026-08-12 08:19:15,거래대금 통과 4종목 (실제 8 / 추정 0)
2026-08-12 08:19:18,최종 후보 0종목
2026-08-12 08:19:18,===== 시장 스캔 종료 =====
2026-08-12 08:20:18,===== 시장 스캔 시작 =====
2026-08-12 08:20:19,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-12 08:20:19,KOSPI KA10027 200종목
2026-08-12 08:20:20,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-12 08:20:20,KOSDAQ KA10027 165종목
2026-08-12 08:20:20,사전필터 통과 7종목
2026-08-12 08:20:20,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-12 08:20:20,KOSPI KA10032 100종목
2026-08-12 08:20:21,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-12 08:20:21,KOSDAQ KA10032 100종목
2026-08-12 08:20:21,거래대금 통과 3종목 (실제 7 / 추정 0)
2026-08-12 08:20:22,최종 후보 0종목
2026-08-12 08:20:22,===== 시장 스캔 종료 =====
2026-08-12 08:21:22,===== 시장 스캔 시작 =====
2026-08-12 08:21:24,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-12 08:21:24,KOSPI KA10027 200종목
2026-08-12 08:21:25,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-12 08:21:25,KOSDAQ KA10027 168종목
2026-08-12 08:21:25,사전필터 통과 7종목
2026-08-12 08:21:25,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-12 08:21:25,KOSPI KA10032 100종목
2026-08-12 08:21:26,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-12 08:21:26,KOSDAQ KA10032 100종목
2026-08-12 08:21:26,거래대금 통과 3종목 (실제 7 / 추정 0)
2026-08-12 08:21:29,최종 후보 0종목
2026-08-12 08:21:29,===== 시장 스캔 종료 =====
2026-08-12 08:22:29,===== 시장 스캔 시작 =====
2026-08-12 08:22:30,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-12 08:22:30,KOSPI KA10027 200종목
2026-08-12 08:22:30,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-12 08:22:30,KOSDAQ KA10027 169종목
2026-08-12 08:22:30,사전필터 통과 9종목
2026-08-12 08:22:31,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-12 08:22:31,KOSPI KA10032 100종목
2026-08-12 08:22:31,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-12 08:22:31,KOSDAQ KA10032 100종목
2026-08-12 08:22:31,거래대금 통과 4종목 (실제 9 / 추정 0)
2026-08-12 08:22:33,최종 후보 0종목
2026-08-12 08:22:33,===== 시장 스캔 종료 =====
2026-08-12 08:23:34,===== 시장 스캔 시작 =====
2026-08-12 08:23:34,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-12 08:23:34,KOSPI KA10027 200종목
2026-08-12 08:23:35,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-12 08:23:35,KOSDAQ KA10027 169종목
2026-08-12 08:23:35,사전필터 통과 9종목
2026-08-12 08:23:35,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-12 08:23:35,KOSPI KA10032 100종목
2026-08-12 08:23:36,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-12 08:23:36,KOSDAQ KA10032 100종목
2026-08-12 08:23:36,거래대금 통과 4종목 (실제 9 / 추정 0)
2026-08-12 08:23:38,최종 후보 0종목
2026-08-12 08:23:38,===== 시장 스캔 종료 =====
2026-08-12 08:24:39,===== 시장 스캔 시작 =====
2026-08-12 08:24:39,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-12 08:24:39,KOSPI KA10027 200종목
2026-08-12 08:24:40,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-12 08:24:40,KOSDAQ KA10027 169종목
2026-08-12 08:24:40,사전필터 통과 9종목
2026-08-12 08:24:41,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-12 08:24:41,KOSPI KA10032 100종목
2026-08-12 08:24:41,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-12 08:24:41,KOSDAQ KA10032 100종목
2026-08-12 08:24:41,거래대금 통과 5종목 (실제 9 / 추정 0)
2026-08-12 08:24:46,최종 후보 0종목
2026-08-12 08:24:46,===== 시장 스캔 종료 =====
2026-08-12 08:25:46,===== 시장 스캔 시작 =====
2026-08-12 08:25:47,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-12 08:25:47,KOSPI KA10027 200종목
2026-08-12 08:25:48,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-12 08:25:48,KOSDAQ KA10027 169종목
2026-08-12 08:25:48,사전필터 통과 8종목
2026-08-12 08:25:49,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-12 08:25:49,KOSPI KA10032 100종목
2026-08-12 08:25:50,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-12 08:25:50,KOSDAQ KA10032 100종목
2026-08-12 08:25:50,거래대금 통과 4종목 (실제 8 / 추정 0)
2026-08-12 08:25:52,최종 후보 0종목
2026-08-12 08:25:52,===== 시장 스캔 종료 =====
2026-08-12 08:26:52,===== 시장 스캔 시작 =====
2026-08-12 08:26:53,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-12 08:26:53,KOSPI KA10027 200종목
2026-08-12 08:26:54,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-12 08:26:54,KOSDAQ KA10027 164종목
2026-08-12 08:26:54,사전필터 통과 9종목
2026-08-12 08:26:54,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-12 08:26:54,KOSPI KA10032 100종목
2026-08-12 08:26:55,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-12 08:26:55,KOSDAQ KA10032 100종목
2026-08-12 08:26:55,거래대금 통과 4종목 (실제 9 / 추정 0)
2026-08-12 08:26:57,최종 후보 0종목
2026-08-12 08:26:57,===== 시장 스캔 종료 =====
2026-08-12 08:27:57,===== 시장 스캔 시작 =====
2026-08-12 08:27:58,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-12 08:27:58,KOSPI KA10027 200종목
2026-08-12 08:27:59,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-12 08:27:59,KOSDAQ KA10027 162종목
2026-08-12 08:27:59,사전필터 통과 9종목
2026-08-12 08:27:59,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-12 08:27:59,KOSPI KA10032 100종목
2026-08-12 08:28:00,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-12 08:28:00,KOSDAQ KA10032 100종목
2026-08-12 08:28:00,거래대금 통과 4종목 (실제 9 / 추정 0)
2026-08-12 08:28:02,최종 후보 0종목
2026-08-12 08:28:02,===== 시장 스캔 종료 =====
2026-08-12 08:29:02,===== 시장 스캔 시작 =====
2026-08-12 08:29:03,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-12 08:29:03,KOSPI KA10027 200종목
2026-08-12 08:29:03,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-12 08:29:03,KOSDAQ KA10027 165종목
2026-08-12 08:29:03,사전필터 통과 10종목
2026-08-12 08:29:04,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-12 08:29:04,KOSPI KA10032 100종목
2026-08-12 08:29:04,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-12 08:29:04,KOSDAQ KA10032 100종목
2026-08-12 08:29:04,거래대금 통과 5종목 (실제 10 / 추정 0)
2026-08-12 08:29:07,최종 후보 0종목
2026-08-12 08:29:07,===== 시장 스캔 종료 =====
2026-08-12 08:30:07,===== 시장 스캔 시작 =====
2026-08-12 08:30:08,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-12 08:30:08,KOSPI KA10027 200종목
2026-08-12 08:30:09,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-12 08:30:09,KOSDAQ KA10027 160종목
2026-08-12 08:30:09,사전필터 통과 9종목
2026-08-12 08:30:09,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-12 08:30:09,KOSPI KA10032 100종목
2026-08-12 08:30:10,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-12 08:30:10,KOSDAQ KA10032 100종목
2026-08-12 08:30:10,거래대금 통과 4종목 (실제 9 / 추정 0)
2026-08-12 08:30:12,최종 후보 0종목
2026-08-12 08:30:12,===== 시장 스캔 종료 =====
2026-08-12 08:31:12,===== 시장 스캔 시작 =====
2026-08-12 08:31:13,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-12 08:31:13,KOSPI KA10027 200종목
2026-08-12 08:31:13,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-12 08:31:13,KOSDAQ KA10027 169종목
2026-08-12 08:31:13,사전필터 통과 9종목
2026-08-12 08:31:14,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-12 08:31:14,KOSPI KA10032 100종목
2026-08-12 08:31:15,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-12 08:31:15,KOSDAQ KA10032 100종목
2026-08-12 08:31:15,거래대금 통과 4종목 (실제 9 / 추정 0)
2026-08-12 08:31:17,최종 후보 0종목
2026-08-12 08:31:17,===== 시장 스캔 종료 =====
2026-08-12 08:32:17,===== 시장 스캔 시작 =====
2026-08-12 08:32:18,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-12 08:32:18,KOSPI KA10027 200종목
2026-08-12 08:32:18,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-12 08:32:18,KOSDAQ KA10027 158종목
2026-08-12 08:32:18,사전필터 통과 9종목
2026-08-12 08:32:19,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-12 08:32:19,KOSPI KA10032 100종목
2026-08-12 08:32:19,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-12 08:32:19,KOSDAQ KA10032 100종목
2026-08-12 08:32:19,거래대금 통과 4종목 (실제 9 / 추정 0)
2026-08-12 08:32:22,최종 후보 0종목
2026-08-12 08:32:22,===== 시장 스캔 종료 =====
2026-08-12 08:33:22,===== 시장 스캔 시작 =====
2026-08-12 08:33:22,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-12 08:33:22,KOSPI KA10027 200종목
2026-08-12 08:33:23,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
