collected_at_kst,api_id,instrument_type,code,base_date,page,row_count,cont_yn,next_key_present,status,message,first_raw_time,last_raw_time
2026-09-13T21:11:57.284579+09:00,ka20005,INDEX,101,2026-09-13,80,900,Y,True,COMPLETE,,20251208113900.0,20251204092400.0
2026-09-13T21:11:57.961550+09:00,ka20005,INDEX,101,2026-09-13,81,900,Y,True,COMPLETE,,20251204092300.0,20251201133000.0
2026-09-13T21:11:58.632879+09:00,ka20005,INDEX,101,2026-09-13,82,900,Y,True,COMPLETE,,20251201132900.0,20251127111400.0
2026-09-13T21:11:59.300352+09:00,ka20005,INDEX,101,2026-09-13,83,900,Y,True,COMPLETE,,20251127111300.0,20251124152000.0
2026-09-13T21:11:59.962431+09:00,ka20005,INDEX,101,2026-09-13,84,900,Y,True,COMPLETE,,20251124151900.0,20251120130400.0
2026-09-13T21:12:00.674006+09:00,ka20005,INDEX,101,2026-09-13,85,900,Y,True,COMPLETE,,20251120130300.0,20251118104800.0
2026-09-13T21:12:01.353171+09:00,ka20005,INDEX,101,2026-09-13,86,900,Y,True,COMPLETE,,20251118104700.0,20251113155400.0
2026-09-13T21:12:02.070925+09:00,ka20005,INDEX,101,2026-09-13,87,900,Y,True,COMPLETE,,20251113155300.0,20251111123800.0
2026-09-13T21:12:02.804780+09:00,ka20005,INDEX,101,2026-09-13,88,900,Y,True,COMPLETE,,20251111123700.0,20251107102200.0
2026-09-13T21:12:03.486506+09:00,ka20005,INDEX,101,2026-09-13,89,900,Y,True,COMPLETE,,20251107102100.0,20251104142800.0
2026-09-13T21:12:04.190789+09:00,ka20005,INDEX,101,2026-09-13,90,900,Y,True,COMPLETE,,20251104142700.0,20251031121200.0
2026-09-13T21:12:04.881392+09:00,ka20005,INDEX,101,2026-09-13,91,900,Y,True,COMPLETE,,20251031121100.0,20251029095600.0
2026-09-13T21:12:05.604113+09:00,ka20005,INDEX,101,2026-09-13,92,900,Y,True,COMPLETE,,20251029095500.0,20251024140200.0
2026-09-13T21:12:06.352997+09:00,ka20005,INDEX,101,2026-09-13,93,900,Y,True,COMPLETE,,20251024140100.0,20251022114600.0
2026-09-13T21:12:07.082246+09:00,ka20005,INDEX,101,2026-09-13,94,900,Y,True,COMPLETE,,20251022114500.0,20251020093000.0
2026-09-13T21:12:07.837632+09:00,ka20005,INDEX,101,2026-09-13,95,900,Y,True,COMPLETE,,20251020092900.0,20251015133600.0
2026-09-13T21:12:08.555358+09:00,ka20005,INDEX,101,2026-09-13,96,900,Y,True,COMPLETE,,20251015133500.0,20251013112000.0
2026-09-13T21:12:09.370754+09:00,ka20005,INDEX,101,2026-09-13,97,900,Y,True,COMPLETE,,20251013111900.0,20251002090400.0
2026-09-13T21:12:10.112717+09:00,ka20005,INDEX,101,2026-09-13,98,900,Y,True,COMPLETE,,20251002090300.0,20250929131000.0
2026-09-13T21:12:10.832030+09:00,ka20005,INDEX,101,2026-09-13,99,900,Y,True,COMPLETE,,20250929130900.0,20250925105400.0
2026-09-13T21:12:11.558555+09:00,ka20005,INDEX,101,2026-09-13,100,900,Y,True,COMPLETE,,20250925105300.0,20250922150000.0
2026-09-13T21:12:12.309081+09:00,ka20005,INDEX,101,2026-09-13,101,900,Y,True,COMPLETE,,20250922145900.0,20250918124400.0
2026-09-13T21:12:14.263586+09:00,ka20005,INDEX,101,2026-09-13,102,900,Y,True,COMPLETE,,20250918124300.0,20250916102800.0
2026-09-13T21:12:15.008443+09:00,ka20005,INDEX,101,2026-09-13,103,900,Y,True,COMPLETE,,20250916102700.0,20250911143400.0
2026-09-13T21:12:15.790407+09:00,ka20005,INDEX,101,2026-09-13,104,900,Y,True,COMPLETE,,20250911143300.0,20250909121800.0
2026-09-13T21:12:16.633702+09:00,ka20005,INDEX,101,2026-09-13,105,900,Y,True,COMPLETE,,20250909121700.0,20250905100200.0
2026-09-13T21:12:17.426241+09:00,ka20005,INDEX,101,2026-09-13,106,900,Y,True,COMPLETE,,20250905100100.0,20250902140800.0
2026-09-13T21:12:18.194715+09:00,ka20005,INDEX,101,2026-09-13,107,690,N,False,COMPLETE,,20250902140700.0,20250901090000.0
2026-09-13T21:12:34.152790+09:00,ka20005,INDEX,201,2026-09-13,1,900,Y,True,COMPLETE,,20260911153100.0,20260909130700.0
2026-09-13T21:12:35.431577+09:00,ka20005,INDEX,201,2026-09-13,2,900,Y,True,COMPLETE,,20260909130600.0,20260907105100.0
2026-09-13T21:12:35.622007+09:00,ka20005,INDEX,201,2026-09-13,3,900,Y,True,COMPLETE,,20260907105000.0,20260902145700.0
2026-09-13T21:12:35.988575+09:00,ka20005,INDEX,201,2026-09-13,4,900,Y,True,COMPLETE,,20260902145600.0,20260831124100.0
2026-09-13T21:12:36.345325+09:00,ka20005,INDEX,201,2026-09-13,5,900,Y,True,COMPLETE,,20260831124000.0,20260827102500.0
2026-09-13T21:12:36.697243+09:00,ka20005,INDEX,201,2026-09-13,6,900,Y,True,COMPLETE,,20260827102400.0,20260824143100.0
2026-09-13T21:12:37.091826+09:00,ka20005,INDEX,201,2026-09-13,7,900,Y,True,COMPLETE,,20260824143000.0,20260820121500.0
2026-09-13T21:12:37.429460+09:00,ka20005,INDEX,201,2026-09-13,8,900,Y,True,COMPLETE,,20260820121400.0,20260818095900.0
2026-09-13T21:12:37.775752+09:00,ka20005,INDEX,201,2026-09-13,9,900,Y,True,COMPLETE,,20260818095800.0,20260812140500.0
2026-09-13T21:12:38.117992+09:00,ka20005,INDEX,201,2026-09-13,10,900,Y,True,COMPLETE,,20260812140400.0,20260810114900.0
2026-09-13T21:12:38.471474+09:00,ka20005,INDEX,201,2026-09-13,11,900,Y,True,COMPLETE,,20260810114800.0,20260806093300.0
2026-09-13T21:12:38.841089+09:00,ka20005,INDEX,201,2026-09-13,12,900,Y,True,COMPLETE,,20260806093200.0,20260803133900.0
2026-09-13T21:12:39.198863+09:00,ka20005,INDEX,201,2026-09-13,13,900,Y,True,COMPLETE,,20260803133800.0,20260730112300.0
2026-09-13T21:12:39.533382+09:00,ka20005,INDEX,201,2026-09-13,14,900,Y,True,COMPLETE,,20260730112200.0,20260727143100.0
2026-09-13T21:12:39.891650+09:00,ka20005,INDEX,201,2026-09-13,15,900,Y,True,COMPLETE,,20260727143000.0,20260723121500.0
2026-09-13T21:12:40.405497+09:00,ka20005,INDEX,201,2026-09-13,16,900,Y,True,COMPLETE,,20260723121400.0,20260721095900.0
2026-09-13T21:12:40.693657+09:00,ka20005,INDEX,201,2026-09-13,17,900,Y,True,COMPLETE,,20260721095800.0,20260715140500.0
2026-09-13T21:12:41.028574+09:00,ka20005,INDEX,201,2026-09-13,18,900,Y,True,COMPLETE,,20260715140400.0,20260713112000.0
2026-09-13T21:12:41.382197+09:00,ka20005,INDEX,201,2026-09-13,19,900,Y,True,COMPLETE,,20260713111900.0,20260709090400.0
2026-09-13T21:12:41.718040+09:00,ka20005,INDEX,201,2026-09-13,20,900,Y,True,COMPLETE,,20260709090300.0,20260706124100.0
2026-09-13T21:12:42.085693+09:00,ka20005,INDEX,201,2026-09-13,21,900,Y,True,COMPLETE,,20260706124000.0,20260702102500.0
2026-09-13T21:12:42.427943+09:00,ka20005,INDEX,201,2026-09-13,22,900,Y,True,COMPLETE,,20260702102400.0,20260629143100.0
2026-09-13T21:12:42.786737+09:00,ka20005,INDEX,201,2026-09-13,23,900,Y,True,COMPLETE,,20260629143000.0,20260625114600.0
2026-09-13T21:12:43.137482+09:00,ka20005,INDEX,201,2026-09-13,24,900,Y,True,COMPLETE,,20260625114500.0,20260623090100.0
2026-09-13T21:12:43.485191+09:00,ka20005,INDEX,201,2026-09-13,25,900,Y,True,COMPLETE,,20260623090000.0,20260618130700.0
2026-09-13T21:12:43.855197+09:00,ka20005,INDEX,201,2026-09-13,26,900,Y,True,COMPLETE,,20260618130600.0,20260616105100.0
2026-09-13T21:12:44.234979+09:00,ka20005,INDEX,201,2026-09-13,27,900,Y,True,COMPLETE,,20260616105000.0,20260611145700.0
2026-09-13T21:12:44.603856+09:00,ka20005,INDEX,201,2026-09-13,28,900,Y,True,COMPLETE,,20260611145600.0,20260609124100.0
2026-09-13T21:12:44.958197+09:00,ka20005,INDEX,201,2026-09-13,29,900,Y,True,COMPLETE,,20260609124000.0,20260605095600.0
2026-09-13T21:12:45.286411+09:00,ka20005,INDEX,201,2026-09-13,30,900,Y,True,COMPLETE,,20260605095500.0,20260601140200.0
2026-09-13T21:12:45.650904+09:00,ka20005,INDEX,201,2026-09-13,31,900,Y,True,COMPLETE,,20260601140100.0,20260528114600.0
2026-09-13T21:12:45.991870+09:00,ka20005,INDEX,201,2026-09-13,32,900,Y,True,COMPLETE,,20260528114500.0,20260526093000.0
2026-09-13T21:12:46.339032+09:00,ka20005,INDEX,201,2026-09-13,33,900,Y,True,COMPLETE,,20260526092900.0,20260520133600.0
2026-09-13T21:12:46.700380+09:00,ka20005,INDEX,201,2026-09-13,34,900,Y,True,COMPLETE,,20260520133500.0,20260518112000.0
2026-09-13T21:12:47.042893+09:00,ka20005,INDEX,201,2026-09-13,35,900,Y,True,COMPLETE,,20260518111900.0,20260514090400.0
2026-09-13T21:12:47.471665+09:00,ka20005,INDEX,201,2026-09-13,36,900,Y,True,COMPLETE,,20260514090300.0,20260511131000.0
2026-09-13T21:12:47.837145+09:00,ka20005,INDEX,201,2026-09-13,37,900,Y,True,COMPLETE,,20260511130900.0,20260507105400.0
2026-09-13T21:12:48.209861+09:00,ka20005,INDEX,201,2026-09-13,38,900,Y,True,COMPLETE,,20260507105300.0,20260430150000.0
2026-09-13T21:12:48.584784+09:00,ka20005,INDEX,201,2026-09-13,39,900,Y,True,COMPLETE,,20260430145900.0,20260428124400.0
2026-09-13T21:12:48.982066+09:00,ka20005,INDEX,201,2026-09-13,40,900,Y,True,COMPLETE,,20260428124300.0,20260424102800.0
2026-09-13T21:12:49.373029+09:00,ka20005,INDEX,201,2026-09-13,41,900,Y,True,COMPLETE,,20260424102700.0,20260421143400.0
2026-09-13T21:12:49.783087+09:00,ka20005,INDEX,201,2026-09-13,42,900,Y,True,COMPLETE,,20260421143300.0,20260417121800.0
2026-09-13T21:12:50.181334+09:00,ka20005,INDEX,201,2026-09-13,43,900,Y,True,COMPLETE,,20260417121700.0,20260415100200.0
2026-09-13T21:12:50.577272+09:00,ka20005,INDEX,201,2026-09-13,44,900,Y,True,COMPLETE,,20260415100100.0,20260410140800.0
2026-09-13T21:12:51.011623+09:00,ka20005,INDEX,201,2026-09-13,45,900,Y,True,COMPLETE,,20260410140700.0,20260408115200.0
2026-09-13T21:12:51.430318+09:00,ka20005,INDEX,201,2026-09-13,46,900,Y,True,COMPLETE,,20260408115100.0,20260406093600.0
2026-09-13T21:12:51.851546+09:00,ka20005,INDEX,201,2026-09-13,47,900,Y,True,COMPLETE,,20260406093500.0,20260401134200.0
2026-09-13T21:12:52.295259+09:00,ka20005,INDEX,201,2026-09-13,48,900,Y,True,COMPLETE,,20260401134100.0,20260330112600.0
2026-09-13T21:12:52.740830+09:00,ka20005,INDEX,201,2026-09-13,49,900,Y,True,COMPLETE,,20260330112500.0,20260326091000.0
2026-09-13T21:12:53.180884+09:00,ka20005,INDEX,201,2026-09-13,50,900,Y,True,COMPLETE,,20260326090900.0,20260323131600.0
2026-09-13T21:12:53.617438+09:00,ka20005,INDEX,201,2026-09-13,51,900,Y,True,COMPLETE,,20260323131500.0,20260319110000.0
2026-09-13T21:12:54.082569+09:00,ka20005,INDEX,201,2026-09-13,52,900,Y,True,COMPLETE,,20260319105900.0,20260316150600.0
2026-09-13T21:12:54.554048+09:00,ka20005,INDEX,201,2026-09-13,53,900,Y,True,COMPLETE,,20260316150500.0,20260312125000.0
2026-09-13T21:12:55.010756+09:00,ka20005,INDEX,201,2026-09-13,54,900,Y,True,COMPLETE,,20260312124900.0,20260310103400.0
2026-09-13T21:12:55.468287+09:00,ka20005,INDEX,201,2026-09-13,55,900,Y,True,COMPLETE,,20260310103300.0,20260305141100.0
2026-09-13T21:12:55.948648+09:00,ka20005,INDEX,201,2026-09-13,56,900,Y,True,COMPLETE,,20260305141000.0,20260303112600.0
2026-09-13T21:12:56.444112+09:00,ka20005,INDEX,201,2026-09-13,57,900,Y,True,COMPLETE,,20260303112500.0,20260226091000.0
2026-09-13T21:12:56.940778+09:00,ka20005,INDEX,201,2026-09-13,58,900,Y,True,COMPLETE,,20260226090900.0,20260223131600.0
2026-09-13T21:12:57.423589+09:00,ka20005,INDEX,201,2026-09-13,59,900,Y,True,COMPLETE,,20260223131500.0,20260219110000.0
2026-09-13T21:12:57.960946+09:00,ka20005,INDEX,201,2026-09-13,60,900,Y,True,COMPLETE,,20260219105900.0,20260211150600.0
2026-09-13T21:12:58.463374+09:00,ka20005,INDEX,201,2026-09-13,61,900,Y,True,COMPLETE,,20260211150500.0,20260209125000.0
2026-09-13T21:12:58.959980+09:00,ka20005,INDEX,201,2026-09-13,62,900,Y,True,COMPLETE,,20260209124900.0,20260205103400.0
2026-09-13T21:12:59.468249+09:00,ka20005,INDEX,201,2026-09-13,63,900,Y,True,COMPLETE,,20260205103300.0,20260202144000.0
2026-09-13T21:12:59.986573+09:00,ka20005,INDEX,201,2026-09-13,64,900,Y,True,COMPLETE,,20260202143900.0,20260129122400.0
2026-09-13T21:13:00.574040+09:00,ka20005,INDEX,201,2026-09-13,65,900,Y,True,COMPLETE,,20260129122300.0,20260127100800.0
2026-09-13T21:13:01.180665+09:00,ka20005,INDEX,201,2026-09-13,66,900,Y,True,COMPLETE,,20260127100700.0,20260122141400.0
2026-09-13T21:13:01.752445+09:00,ka20005,INDEX,201,2026-09-13,67,900,Y,True,COMPLETE,,20260122141300.0,20260120115800.0
2026-09-13T21:13:02.325142+09:00,ka20005,INDEX,201,2026-09-13,68,900,Y,True,COMPLETE,,20260120115700.0,20260116094200.0
2026-09-13T21:13:02.911067+09:00,ka20005,INDEX,201,2026-09-13,69,900,Y,True,COMPLETE,,20260116094100.0,20260113134800.0
2026-09-13T21:13:03.585762+09:00,ka20005,INDEX,201,2026-09-13,70,900,Y,True,COMPLETE,,20260113134700.0,20260109113200.0
2026-09-13T21:13:04.247898+09:00,ka20005,INDEX,201,2026-09-13,71,900,Y,True,COMPLETE,,20260109113100.0,20260107091600.0
2026-09-13T21:13:04.919627+09:00,ka20005,INDEX,201,2026-09-13,72,900,Y,True,COMPLETE,,20260107091500.0,20260102132200.0
2026-09-13T21:13:05.558801+09:00,ka20005,INDEX,201,2026-09-13,73,900,Y,True,COMPLETE,,20260102132100.0,20251229100600.0
2026-09-13T21:13:06.151775+09:00,ka20005,INDEX,201,2026-09-13,74,900,Y,True,COMPLETE,,20251229100500.0,20251223141200.0
2026-09-13T21:13:06.755866+09:00,ka20005,INDEX,201,2026-09-13,75,900,Y,True,COMPLETE,,20251223141100.0,20251219115600.0
2026-09-13T21:13:07.406430+09:00,ka20005,INDEX,201,2026-09-13,76,900,Y,True,COMPLETE,,20251219115500.0,20251217094000.0
2026-09-13T21:13:08.124006+09:00,ka20005,INDEX,201,2026-09-13,77,900,Y,True,COMPLETE,,20251217093900.0,20251212134600.0
2026-09-13T21:13:08.784872+09:00,ka20005,INDEX,201,2026-09-13,78,900,Y,True,COMPLETE,,20251212134500.0,20251210113000.0
2026-09-13T21:13:09.409463+09:00,ka20005,INDEX,201,2026-09-13,79,900,Y,True,COMPLETE,,20251210112900.0,20251208091400.0
2026-09-13T21:13:10.047002+09:00,ka20005,INDEX,201,2026-09-13,80,900,Y,True,COMPLETE,,20251208091300.0,20251203132000.0
2026-09-13T21:13:10.675955+09:00,ka20005,INDEX,201,2026-09-13,81,900,Y,True,COMPLETE,,20251203131900.0,20251201110400.0
2026-09-13T21:13:11.285214+09:00,ka20005,INDEX,201,2026-09-13,82,900,Y,True,COMPLETE,,20251201110300.0,20251126151000.0
2026-09-13T21:13:11.952247+09:00,ka20005,INDEX,201,2026-09-13,83,900,Y,True,COMPLETE,,20251126150900.0,20251124125400.0
2026-09-13T21:13:12.555646+09:00,ka20005,INDEX,201,2026-09-13,84,900,Y,True,COMPLETE,,20251124125300.0,20251120103800.0
2026-09-13T21:13:13.233890+09:00,ka20005,INDEX,201,2026-09-13,85,900,Y,True,COMPLETE,,20251120103700.0,20251117144400.0
2026-09-13T21:13:13.843207+09:00,ka20005,INDEX,201,2026-09-13,86,900,Y,True,COMPLETE,,20251117144300.0,20251113132800.0
2026-09-13T21:13:14.479662+09:00,ka20005,INDEX,201,2026-09-13,87,900,Y,True,COMPLETE,,20251113132700.0,20251111101200.0
2026-09-13T21:13:15.160034+09:00,ka20005,INDEX,201,2026-09-13,88,900,Y,True,COMPLETE,,20251111101100.0,20251106141800.0
2026-09-13T21:13:15.827303+09:00,ka20005,INDEX,201,2026-09-13,89,900,Y,True,COMPLETE,,20251106141700.0,20251104120200.0
2026-09-13T21:13:16.519187+09:00,ka20005,INDEX,201,2026-09-13,90,900,Y,True,COMPLETE,,20251104120100.0,20251031094600.0
2026-09-13T21:13:17.226800+09:00,ka20005,INDEX,201,2026-09-13,91,900,Y,True,COMPLETE,,20251031094500.0,20251028135200.0
2026-09-13T21:13:17.894487+09:00,ka20005,INDEX,201,2026-09-13,92,900,Y,True,COMPLETE,,20251028135100.0,20251024113600.0
2026-09-13T21:13:18.667962+09:00,ka20005,INDEX,201,2026-09-13,93,900,Y,True,COMPLETE,,20251024113500.0,20251022092000.0
2026-09-13T21:13:19.348731+09:00,ka20005,INDEX,201,2026-09-13,94,900,Y,True,COMPLETE,,20251022091900.0,20251017132600.0
2026-09-13T21:13:20.041965+09:00,ka20005,INDEX,201,2026-09-13,95,900,Y,True,COMPLETE,,20251017132500.0,20251015111000.0
2026-09-13T21:13:20.763522+09:00,ka20005,INDEX,201,2026-09-13,96,900,Y,True,COMPLETE,,20251015110900.0,20251010151600.0
2026-09-13T21:13:21.483417+09:00,ka20005,INDEX,201,2026-09-13,97,900,Y,True,COMPLETE,,20251010151500.0,20251001130000.0
2026-09-13T21:13:22.330888+09:00,ka20005,INDEX,201,2026-09-13,98,900,Y,True,COMPLETE,,20251001125900.0,20250929104400.0
2026-09-13T21:13:23.032706+09:00,ka20005,INDEX,201,2026-09-13,99,900,Y,True,COMPLETE,,20250929104300.0,20250924145000.0
2026-09-13T21:13:23.745377+09:00,ka20005,INDEX,201,2026-09-13,100,900,Y,True,COMPLETE,,20250924144900.0,20250922123400.0
2026-09-13T21:13:24.457739+09:00,ka20005,INDEX,201,2026-09-13,101,900,Y,True,COMPLETE,,20250922123300.0,20250918101800.0
2026-09-13T21:13:26.322375+09:00,ka20005,INDEX,201,2026-09-13,102,900,Y,True,COMPLETE,,20250918101700.0,20250915142400.0
2026-09-13T21:13:27.052591+09:00,ka20005,INDEX,201,2026-09-13,103,900,Y,True,COMPLETE,,20250915142300.0,20250911120800.0
2026-09-13T21:13:27.774267+09:00,ka20005,INDEX,201,2026-09-13,104,900,Y,True,COMPLETE,,20250911120700.0,20250909095200.0
2026-09-13T21:13:28.508394+09:00,ka20005,INDEX,201,2026-09-13,105,900,Y,True,COMPLETE,,20250909095100.0,20250904135800.0
2026-09-13T21:13:29.333397+09:00,ka20005,INDEX,201,2026-09-13,106,900,Y,True,COMPLETE,,20250904135700.0,20250902114200.0
2026-09-13T21:13:30.078860+09:00,ka20005,INDEX,201,2026-09-13,107,544,N,False,COMPLETE,,20250902114100.0,20250901090000.0
2026-09-13T21:13:47.464561+09:00,ka10080,ETF,069500,2026-09-13,1,900,Y,True,COMPLETE,,20260911153000.0,20260909130500.0
2026-09-13T21:13:48.834049+09:00,ka10080,ETF,069500,2026-09-13,2,900,Y,True,COMPLETE,,20260909130400.0,20260907104900.0
2026-09-13T21:13:49.045289+09:00,ka10080,ETF,069500,2026-09-13,3,900,Y,True,COMPLETE,,20260907104800.0,20260902145500.0
2026-09-13T21:13:49.400182+09:00,ka10080,ETF,069500,2026-09-13,4,900,Y,True,COMPLETE,,20260902145400.0,20260831123900.0
2026-09-13T21:13:49.775962+09:00,ka10080,ETF,069500,2026-09-13,5,900,Y,True,COMPLETE,,20260831123800.0,20260827102300.0
2026-09-13T21:13:50.092102+09:00,ka10080,ETF,069500,2026-09-13,6,900,Y,True,COMPLETE,,20260827102200.0,20260824142900.0
2026-09-13T21:13:50.446039+09:00,ka10080,ETF,069500,2026-09-13,7,900,Y,True,COMPLETE,,20260824142800.0,20260820121300.0
2026-09-13T21:13:50.818288+09:00,ka10080,ETF,069500,2026-09-13,8,900,Y,True,COMPLETE,,20260820121200.0,20260818095700.0
2026-09-13T21:13:51.155994+09:00,ka10080,ETF,069500,2026-09-13,9,900,Y,True,COMPLETE,,20260818095600.0,20260812140300.0
2026-09-13T21:13:51.512999+09:00,ka10080,ETF,069500,2026-09-13,10,900,Y,True,COMPLETE,,20260812140200.0,20260810114700.0
2026-09-13T21:13:51.865282+09:00,ka10080,ETF,069500,2026-09-13,11,900,Y,True,COMPLETE,,20260810114600.0,20260806093100.0
2026-09-13T21:13:52.216039+09:00,ka10080,ETF,069500,2026-09-13,12,900,Y,True,COMPLETE,,20260806093000.0,20260803133700.0
2026-09-13T21:13:52.575509+09:00,ka10080,ETF,069500,2026-09-13,13,900,Y,True,COMPLETE,,20260803133600.0,20260730111800.0
2026-09-13T21:13:52.958587+09:00,ka10080,ETF,069500,2026-09-13,14,900,Y,True,COMPLETE,,20260730111700.0,20260727142600.0
2026-09-13T21:13:53.327778+09:00,ka10080,ETF,069500,2026-09-13,15,900,Y,True,COMPLETE,,20260727142500.0,20260723121000.0
2026-09-13T21:13:53.649435+09:00,ka10080,ETF,069500,2026-09-13,16,900,Y,True,COMPLETE,,20260723120900.0,20260721095400.0
2026-09-13T21:13:54.028043+09:00,ka10080,ETF,069500,2026-09-13,17,900,Y,True,COMPLETE,,20260721095300.0,20260715140000.0
2026-09-13T21:13:54.348033+09:00,ka10080,ETF,069500,2026-09-13,18,900,Y,True,COMPLETE,,20260715135900.0,20260713111500.0
2026-09-13T21:13:54.698617+09:00,ka10080,ETF,069500,2026-09-13,19,900,Y,True,COMPLETE,,20260713111400.0,20260708153500.0
2026-09-13T21:13:55.051937+09:00,ka10080,ETF,069500,2026-09-13,20,900,Y,True,COMPLETE,,20260708153000.0,20260706123600.0
2026-09-13T21:13:55.417300+09:00,ka10080,ETF,069500,2026-09-13,21,900,Y,True,COMPLETE,,20260706123500.0,20260702102000.0
2026-09-13T21:13:55.775619+09:00,ka10080,ETF,069500,2026-09-13,22,900,Y,True,COMPLETE,,20260702101900.0,20260629142600.0
2026-09-13T21:13:56.129879+09:00,ka10080,ETF,069500,2026-09-13,23,900,Y,True,COMPLETE,,20260629142500.0,20260625114100.0
2026-09-13T21:13:56.499364+09:00,ka10080,ETF,069500,2026-09-13,24,900,Y,True,COMPLETE,,20260625114000.0,20260622151700.0
2026-09-13T21:13:56.853035+09:00,ka10080,ETF,069500,2026-09-13,25,900,Y,True,COMPLETE,,20260622151600.0,20260618130100.0
2026-09-13T21:13:57.203264+09:00,ka10080,ETF,069500,2026-09-13,26,900,Y,True,COMPLETE,,20260618130000.0,20260616104500.0
2026-09-13T21:13:57.548264+09:00,ka10080,ETF,069500,2026-09-13,27,900,Y,True,COMPLETE,,20260616104400.0,20260611145100.0
2026-09-13T21:13:57.923758+09:00,ka10080,ETF,069500,2026-09-13,28,900,Y,True,COMPLETE,,20260611145000.0,20260609123500.0
2026-09-13T21:13:58.284173+09:00,ka10080,ETF,069500,2026-09-13,29,900,Y,True,COMPLETE,,20260609123400.0,20260605094800.0
2026-09-13T21:13:58.651332+09:00,ka10080,ETF,069500,2026-09-13,30,900,Y,True,COMPLETE,,20260605094700.0,20260601135400.0
2026-09-13T21:13:59.001093+09:00,ka10080,ETF,069500,2026-09-13,31,900,Y,True,COMPLETE,,20260601135300.0,20260528113800.0
2026-09-13T21:13:59.361387+09:00,ka10080,ETF,069500,2026-09-13,32,900,Y,True,COMPLETE,,20260528113700.0,20260526092200.0
2026-09-13T21:13:59.735268+09:00,ka10080,ETF,069500,2026-09-13,33,900,Y,True,COMPLETE,,20260526092100.0,20260520132800.0
2026-09-13T21:14:00.140611+09:00,ka10080,ETF,069500,2026-09-13,34,900,Y,True,COMPLETE,,20260520132700.0,20260518111200.0
2026-09-13T21:14:00.497963+09:00,ka10080,ETF,069500,2026-09-13,35,900,Y,True,COMPLETE,,20260518111100.0,20260513151800.0
2026-09-13T21:14:00.866596+09:00,ka10080,ETF,069500,2026-09-13,36,900,Y,True,COMPLETE,,20260513151700.0,20260511130200.0
2026-09-13T21:14:01.240667+09:00,ka10080,ETF,069500,2026-09-13,37,900,Y,True,COMPLETE,,20260511130100.0,20260507104600.0
2026-09-13T21:14:01.613568+09:00,ka10080,ETF,069500,2026-09-13,38,900,Y,True,COMPLETE,,20260507104500.0,20260430145200.0
2026-09-13T21:14:01.987274+09:00,ka10080,ETF,069500,2026-09-13,39,900,Y,True,COMPLETE,,20260430145100.0,20260428123600.0
2026-09-13T21:14:02.381405+09:00,ka10080,ETF,069500,2026-09-13,40,900,Y,True,COMPLETE,,20260428123500.0,20260424102000.0
2026-09-13T21:14:02.769508+09:00,ka10080,ETF,069500,2026-09-13,41,900,Y,True,COMPLETE,,20260424101900.0,20260421142600.0
2026-09-13T21:14:03.174039+09:00,ka10080,ETF,069500,2026-09-13,42,900,Y,True,COMPLETE,,20260421142500.0,20260417121000.0
2026-09-13T21:14:03.613434+09:00,ka10080,ETF,069500,2026-09-13,43,900,Y,True,COMPLETE,,20260417120900.0,20260415095400.0
2026-09-13T21:14:04.039316+09:00,ka10080,ETF,069500,2026-09-13,44,900,Y,True,COMPLETE,,20260415095300.0,20260410140000.0
2026-09-13T21:14:04.448932+09:00,ka10080,ETF,069500,2026-09-13,45,900,Y,True,COMPLETE,,20260410135900.0,20260408114400.0
2026-09-13T21:14:04.885828+09:00,ka10080,ETF,069500,2026-09-13,46,900,Y,True,COMPLETE,,20260408114300.0,20260406092800.0
2026-09-13T21:14:05.305421+09:00,ka10080,ETF,069500,2026-09-13,47,900,Y,True,COMPLETE,,20260406092700.0,20260401133400.0
2026-09-13T21:14:05.745051+09:00,ka10080,ETF,069500,2026-09-13,48,900,Y,True,COMPLETE,,20260401133300.0,20260330111800.0
2026-09-13T21:14:06.193877+09:00,ka10080,ETF,069500,2026-09-13,49,900,Y,True,COMPLETE,,20260330111700.0,20260326090200.0
2026-09-13T21:14:06.640944+09:00,ka10080,ETF,069500,2026-09-13,50,900,Y,True,COMPLETE,,20260326090100.0,20260323130800.0
2026-09-13T21:14:07.133240+09:00,ka10080,ETF,069500,2026-09-13,51,900,Y,True,COMPLETE,,20260323130700.0,20260319105200.0
2026-09-13T21:14:07.581202+09:00,ka10080,ETF,069500,2026-09-13,52,900,Y,True,COMPLETE,,20260319105100.0,20260316145800.0
2026-09-13T21:14:08.057005+09:00,ka10080,ETF,069500,2026-09-13,53,900,Y,True,COMPLETE,,20260316145700.0,20260312124200.0
2026-09-13T21:14:08.547894+09:00,ka10080,ETF,069500,2026-09-13,54,900,Y,True,COMPLETE,,20260312124100.0,20260310102600.0
2026-09-13T21:14:09.023792+09:00,ka10080,ETF,069500,2026-09-13,55,900,Y,True,COMPLETE,,20260310102500.0,20260305135900.0
2026-09-13T21:14:09.511749+09:00,ka10080,ETF,069500,2026-09-13,56,900,Y,True,COMPLETE,,20260305135800.0,20260303111200.0
2026-09-13T21:14:10.007476+09:00,ka10080,ETF,069500,2026-09-13,57,900,Y,True,COMPLETE,,20260303111100.0,20260225151800.0
2026-09-13T21:14:10.550792+09:00,ka10080,ETF,069500,2026-09-13,58,900,Y,True,COMPLETE,,20260225151700.0,20260223130200.0
