market,instrument_type,code,name,datetime_kst,trade_date,open,high,low,close,volume,cumulative_volume,source_api,adjusted_flag,collection_status
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T09:00:00+09:00,2026-03-13,112228.0,112228.0,111974.0,111974.0,30598,30598,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T09:01:00+09:00,2026-03-13,112065.0,112494.0,112065.0,112494.0,20143,50741,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T09:02:00+09:00,2026-03-13,112464.0,112464.0,112052.0,112255.0,18441,69182,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T09:03:00+09:00,2026-03-13,112434.0,112668.0,112434.0,112661.0,16403,85585,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T09:04:00+09:00,2026-03-13,112743.0,112743.0,112564.0,112648.0,14515,100100,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T09:05:00+09:00,2026-03-13,112670.0,112727.0,112661.0,112714.0,13875,113975,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T09:06:00+09:00,2026-03-13,112754.0,112931.0,112705.0,112705.0,13087,127062,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T09:07:00+09:00,2026-03-13,112743.0,112790.0,112620.0,112620.0,13928,140990,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T09:08:00+09:00,2026-03-13,112566.0,112614.0,112546.0,112555.0,12197,153187,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T09:09:00+09:00,2026-03-13,112572.0,112649.0,112572.0,112646.0,10822,164009,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T09:10:00+09:00,2026-03-13,112650.0,112684.0,112556.0,112682.0,11949,175958,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T09:11:00+09:00,2026-03-13,112708.0,112708.0,112639.0,112664.0,12456,188414,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T09:12:00+09:00,2026-03-13,112668.0,112832.0,112668.0,112832.0,11949,200363,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T09:13:00+09:00,2026-03-13,112847.0,113007.0,112807.0,113007.0,11094,211457,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T09:14:00+09:00,2026-03-13,113053.0,113134.0,113053.0,113134.0,8756,220213,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T09:15:00+09:00,2026-03-13,113143.0,113306.0,113143.0,113306.0,8445,228658,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T09:16:00+09:00,2026-03-13,113345.0,113678.0,113284.0,113678.0,9386,238044,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T09:17:00+09:00,2026-03-13,113792.0,113860.0,113792.0,113849.0,8710,246754,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T09:18:00+09:00,2026-03-13,113737.0,113749.0,113731.0,113745.0,7807,254561,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T09:19:00+09:00,2026-03-13,113736.0,113825.0,113727.0,113825.0,7170,261731,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T09:20:00+09:00,2026-03-13,113790.0,113891.0,113790.0,113891.0,7675,269406,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T09:21:00+09:00,2026-03-13,113898.0,113898.0,113774.0,113788.0,7784,277190,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T09:22:00+09:00,2026-03-13,113743.0,113752.0,113468.0,113468.0,8490,285680,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T09:23:00+09:00,2026-03-13,113354.0,113354.0,113298.0,113343.0,7705,293385,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T09:24:00+09:00,2026-03-13,113326.0,113422.0,113326.0,113422.0,6370,299755,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T09:25:00+09:00,2026-03-13,113416.0,113551.0,113344.0,113529.0,5679,305434,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T09:26:00+09:00,2026-03-13,113558.0,113779.0,113558.0,113779.0,5160,310594,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T09:27:00+09:00,2026-03-13,113796.0,113954.0,113796.0,113954.0,5526,316120,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T09:28:00+09:00,2026-03-13,114017.0,114055.0,113995.0,113995.0,6266,322386,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T09:29:00+09:00,2026-03-13,113946.0,113960.0,113790.0,113790.0,5805,328191,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T09:30:00+09:00,2026-03-13,113727.0,113957.0,113727.0,113957.0,6439,334630,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T09:31:00+09:00,2026-03-13,114007.0,114223.0,114007.0,114220.0,4751,339381,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T09:32:00+09:00,2026-03-13,114268.0,114362.0,114268.0,114362.0,5078,344459,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T09:33:00+09:00,2026-03-13,114375.0,114456.0,114375.0,114413.0,5864,350323,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T09:34:00+09:00,2026-03-13,114383.0,114457.0,114383.0,114423.0,4631,354954,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T09:35:00+09:00,2026-03-13,114441.0,114489.0,114326.0,114326.0,4298,359252,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T09:36:00+09:00,2026-03-13,114344.0,114387.0,114177.0,114177.0,4567,363819,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T09:37:00+09:00,2026-03-13,114129.0,114162.0,114126.0,114138.0,4235,368054,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T09:38:00+09:00,2026-03-13,114166.0,114350.0,114166.0,114304.0,4501,372555,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T09:39:00+09:00,2026-03-13,114299.0,114299.0,114078.0,114087.0,4544,377099,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T09:40:00+09:00,2026-03-13,114079.0,114126.0,113960.0,113960.0,4134,381233,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T09:41:00+09:00,2026-03-13,113948.0,113948.0,113860.0,113860.0,5178,386411,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T09:42:00+09:00,2026-03-13,113848.0,113848.0,113782.0,113808.0,4299,390710,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T09:43:00+09:00,2026-03-13,113870.0,113925.0,113846.0,113925.0,3816,394526,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T09:44:00+09:00,2026-03-13,113976.0,114002.0,113941.0,113941.0,3350,397876,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T09:45:00+09:00,2026-03-13,113930.0,114004.0,113930.0,113963.0,4097,401973,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T09:46:00+09:00,2026-03-13,113966.0,113974.0,113964.0,113967.0,3315,405288,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T09:47:00+09:00,2026-03-13,113967.0,113967.0,113883.0,113903.0,3563,408851,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T09:48:00+09:00,2026-03-13,113970.0,114077.0,113948.0,113948.0,3858,412709,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T09:49:00+09:00,2026-03-13,113927.0,113996.0,113904.0,113904.0,3836,416545,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T09:50:00+09:00,2026-03-13,113889.0,113910.0,113858.0,113893.0,4427,420972,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T09:51:00+09:00,2026-03-13,113919.0,113919.0,113832.0,113843.0,4027,424999,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T09:52:00+09:00,2026-03-13,113846.0,113900.0,113846.0,113890.0,3247,428246,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T09:53:00+09:00,2026-03-13,113887.0,113887.0,113779.0,113779.0,3803,432049,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T09:54:00+09:00,2026-03-13,113771.0,113771.0,113738.0,113738.0,3585,435634,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T09:55:00+09:00,2026-03-13,113757.0,113855.0,113756.0,113855.0,3238,438872,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T09:56:00+09:00,2026-03-13,113884.0,113981.0,113884.0,113981.0,3354,442226,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T09:57:00+09:00,2026-03-13,113984.0,113984.0,113893.0,113908.0,3145,445371,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T09:58:00+09:00,2026-03-13,113915.0,113915.0,113892.0,113905.0,3183,448554,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T09:59:00+09:00,2026-03-13,113915.0,114038.0,113915.0,114038.0,3406,451960,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T10:00:00+09:00,2026-03-13,114046.0,114173.0,114025.0,114173.0,6294,458254,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T10:01:00+09:00,2026-03-13,114157.0,114206.0,114152.0,114201.0,4456,462710,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T10:02:00+09:00,2026-03-13,114211.0,114334.0,114211.0,114304.0,4976,467686,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T10:03:00+09:00,2026-03-13,114320.0,114320.0,114251.0,114267.0,3576,471262,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T10:04:00+09:00,2026-03-13,114246.0,114246.0,114136.0,114136.0,3568,474830,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T10:05:00+09:00,2026-03-13,114141.0,114239.0,114141.0,114225.0,3508,478338,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T10:06:00+09:00,2026-03-13,114316.0,114374.0,114316.0,114355.0,3990,482328,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T10:07:00+09:00,2026-03-13,114419.0,114441.0,114395.0,114441.0,4570,486898,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T10:08:00+09:00,2026-03-13,114460.0,114494.0,114450.0,114450.0,3682,490580,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T10:09:00+09:00,2026-03-13,114463.0,114502.0,114463.0,114502.0,4275,494855,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T10:10:00+09:00,2026-03-13,114517.0,114525.0,114428.0,114428.0,4226,499081,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T10:11:00+09:00,2026-03-13,114405.0,114408.0,114333.0,114352.0,3652,502733,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T10:12:00+09:00,2026-03-13,114357.0,114357.0,114303.0,114311.0,3318,506051,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T10:13:00+09:00,2026-03-13,114333.0,114333.0,114225.0,114237.0,3537,509588,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T10:14:00+09:00,2026-03-13,114248.0,114267.0,114248.0,114258.0,3791,513379,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T10:15:00+09:00,2026-03-13,114280.0,114303.0,114280.0,114291.0,4151,517530,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T10:16:00+09:00,2026-03-13,114258.0,114288.0,114258.0,114288.0,3566,521096,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T10:17:00+09:00,2026-03-13,114309.0,114403.0,114309.0,114401.0,3030,524126,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T10:18:00+09:00,2026-03-13,114411.0,114519.0,114411.0,114519.0,3932,528058,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T10:19:00+09:00,2026-03-13,114539.0,114580.0,114539.0,114580.0,3452,531510,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T10:20:00+09:00,2026-03-13,114649.0,114716.0,114649.0,114716.0,3823,535333,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T10:21:00+09:00,2026-03-13,114710.0,114784.0,114710.0,114784.0,3909,539242,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T10:22:00+09:00,2026-03-13,114779.0,114785.0,114738.0,114769.0,3544,542786,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T10:23:00+09:00,2026-03-13,114805.0,114816.0,114697.0,114697.0,4007,546793,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T10:24:00+09:00,2026-03-13,114700.0,114700.0,114576.0,114610.0,4053,550846,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T10:25:00+09:00,2026-03-13,114601.0,114725.0,114601.0,114725.0,4634,555480,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T10:26:00+09:00,2026-03-13,114737.0,114737.0,114723.0,114736.0,4516,559996,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T10:27:00+09:00,2026-03-13,114745.0,114769.0,114734.0,114734.0,4409,564405,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T10:28:00+09:00,2026-03-13,114758.0,114758.0,114697.0,114710.0,4375,568780,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T10:29:00+09:00,2026-03-13,114713.0,114775.0,114712.0,114773.0,4815,573595,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T10:30:00+09:00,2026-03-13,114790.0,114993.0,114790.0,114993.0,7339,580934,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T10:31:00+09:00,2026-03-13,115000.0,115107.0,114986.0,115107.0,3718,584652,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T10:32:00+09:00,2026-03-13,115205.0,115306.0,115205.0,115227.0,7774,592426,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T10:33:00+09:00,2026-03-13,115284.0,115378.0,115284.0,115288.0,11008,603434,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T10:34:00+09:00,2026-03-13,115318.0,115444.0,115318.0,115443.0,6655,610089,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T10:35:00+09:00,2026-03-13,115515.0,115521.0,115501.0,115513.0,5986,616075,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T10:36:00+09:00,2026-03-13,115535.0,115535.0,115418.0,115484.0,5707,621782,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T10:37:00+09:00,2026-03-13,115449.0,115509.0,115449.0,115493.0,6104,627886,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T10:38:00+09:00,2026-03-13,115483.0,115499.0,115458.0,115458.0,4216,632102,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T10:39:00+09:00,2026-03-13,115435.0,115446.0,115402.0,115402.0,7250,639352,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T10:40:00+09:00,2026-03-13,115390.0,115448.0,115384.0,115443.0,5677,645029,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T10:41:00+09:00,2026-03-13,115462.0,115498.0,115437.0,115437.0,4504,649533,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T10:42:00+09:00,2026-03-13,115430.0,115430.0,115135.0,115135.0,4520,654053,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T10:43:00+09:00,2026-03-13,115139.0,115203.0,115139.0,115203.0,4259,658312,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T10:44:00+09:00,2026-03-13,115203.0,115293.0,115203.0,115286.0,3439,661751,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T10:45:00+09:00,2026-03-13,115290.0,115290.0,115234.0,115234.0,3633,665384,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T10:46:00+09:00,2026-03-13,115247.0,115322.0,115247.0,115322.0,5362,670746,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T10:47:00+09:00,2026-03-13,115345.0,115393.0,115345.0,115393.0,5203,675949,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T10:48:00+09:00,2026-03-13,115392.0,115416.0,115384.0,115384.0,4440,680389,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T10:49:00+09:00,2026-03-13,115397.0,115411.0,115384.0,115403.0,3668,684057,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T10:50:00+09:00,2026-03-13,115392.0,115392.0,115292.0,115292.0,4566,688623,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T10:51:00+09:00,2026-03-13,115290.0,115470.0,115290.0,115426.0,4232,692855,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T10:52:00+09:00,2026-03-13,115372.0,115376.0,115341.0,115341.0,3481,696336,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T10:53:00+09:00,2026-03-13,115334.0,115345.0,115334.0,115341.0,3805,700141,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T10:54:00+09:00,2026-03-13,115354.0,115421.0,115354.0,115419.0,3241,703382,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T10:55:00+09:00,2026-03-13,115409.0,115447.0,115409.0,115427.0,3333,706715,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T10:56:00+09:00,2026-03-13,115426.0,115573.0,115426.0,115573.0,3442,710157,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T10:57:00+09:00,2026-03-13,115545.0,115567.0,115491.0,115516.0,3068,713225,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T10:58:00+09:00,2026-03-13,115552.0,115703.0,115552.0,115693.0,3600,716825,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T10:59:00+09:00,2026-03-13,115701.0,115701.0,115647.0,115678.0,3029,719854,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T11:00:00+09:00,2026-03-13,115682.0,115682.0,115546.0,115546.0,5987,725841,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T11:01:00+09:00,2026-03-13,115531.0,115561.0,115481.0,115536.0,3493,729334,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T11:02:00+09:00,2026-03-13,115580.0,115601.0,115551.0,115601.0,2995,732329,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T11:03:00+09:00,2026-03-13,115587.0,115664.0,115577.0,115656.0,3666,735995,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T11:04:00+09:00,2026-03-13,115697.0,115740.0,115697.0,115726.0,3061,739056,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T11:05:00+09:00,2026-03-13,115748.0,115760.0,115608.0,115608.0,2981,742037,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T11:06:00+09:00,2026-03-13,115614.0,115702.0,115614.0,115697.0,2984,745021,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T11:07:00+09:00,2026-03-13,115694.0,115735.0,115694.0,115735.0,2620,747641,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T11:08:00+09:00,2026-03-13,115747.0,115759.0,115737.0,115749.0,2436,750077,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T11:09:00+09:00,2026-03-13,115740.0,115771.0,115740.0,115771.0,2468,752545,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T11:10:00+09:00,2026-03-13,115751.0,115781.0,115751.0,115780.0,2781,755326,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T11:11:00+09:00,2026-03-13,115762.0,115770.0,115728.0,115728.0,3606,758932,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T11:12:00+09:00,2026-03-13,115734.0,115764.0,115694.0,115764.0,2809,761741,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T11:13:00+09:00,2026-03-13,115785.0,115801.0,115783.0,115787.0,2795,764536,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T11:14:00+09:00,2026-03-13,115768.0,115768.0,115708.0,115708.0,2607,767143,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T11:15:00+09:00,2026-03-13,115667.0,115667.0,115529.0,115529.0,2723,769866,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T11:16:00+09:00,2026-03-13,115488.0,115488.0,115314.0,115317.0,3257,773123,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T11:17:00+09:00,2026-03-13,115326.0,115422.0,115326.0,115388.0,2483,775606,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T11:18:00+09:00,2026-03-13,115391.0,115391.0,115364.0,115368.0,1956,777562,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T11:19:00+09:00,2026-03-13,115353.0,115354.0,115324.0,115328.0,2130,779692,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T11:20:00+09:00,2026-03-13,115318.0,115387.0,115318.0,115357.0,2248,781940,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T11:21:00+09:00,2026-03-13,115338.0,115356.0,115330.0,115338.0,1786,783726,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T11:22:00+09:00,2026-03-13,115301.0,115302.0,115200.0,115223.0,2266,785992,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T11:23:00+09:00,2026-03-13,115189.0,115189.0,115086.0,115088.0,3127,789119,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T11:24:00+09:00,2026-03-13,115092.0,115184.0,115087.0,115162.0,2335,791454,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T11:25:00+09:00,2026-03-13,115165.0,115318.0,115165.0,115312.0,2464,793918,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T11:26:00+09:00,2026-03-13,115314.0,115314.0,115256.0,115262.0,2295,796213,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T11:27:00+09:00,2026-03-13,115292.0,115334.0,115279.0,115319.0,1908,798121,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T11:28:00+09:00,2026-03-13,115302.0,115353.0,115302.0,115348.0,1779,799900,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T11:29:00+09:00,2026-03-13,115342.0,115363.0,115342.0,115354.0,1384,801284,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T11:30:00+09:00,2026-03-13,115317.0,115331.0,115317.0,115329.0,4058,805342,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T11:31:00+09:00,2026-03-13,115332.0,115424.0,115332.0,115424.0,1443,806785,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T11:32:00+09:00,2026-03-13,115432.0,115469.0,115424.0,115469.0,1816,808601,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T11:33:00+09:00,2026-03-13,115453.0,115458.0,115433.0,115458.0,1798,810399,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T11:34:00+09:00,2026-03-13,115457.0,115457.0,115384.0,115401.0,1821,812220,ka20005,N/A,PARTIAL
KOSDAQ,INDEX,101,KOSDAQ,2026-03-13T11:35:00+09:00,2026-03-13,115424.0,115502.0,115424.0,115493.0,2331,814551,ka20005,N/A,PARTIAL
