trade_date,rule_family,index_family,entry_time_variant,tp_pct,sl_pct,entries,gross_return_pct,net_return_pct
2025-12-02,KOREAN_V20,KOSPI200,15:00,0.5,-0.3,1,0.0,-0.017795177506895632
2025-12-02,KOREAN_V20,KOSPI200,15:00,0.5,-0.2,1,0.0,-0.017795177506895632
2025-12-02,KOREAN_V20,KOSPI200,15:00,0.75,-0.75,1,0.0,-0.017795177506895632
2025-12-02,KOREAN_V20,KOSPI200,15:00,0.75,-0.5,1,0.0,-0.017795177506895632
2025-12-02,KOREAN_V20,KOSPI200,15:00,0.75,-0.3,1,0.0,-0.017795177506895632
2025-12-02,KOREAN_V20,KOSPI200,15:00,0.75,-0.2,1,0.0,-0.017795177506895632
2025-12-02,KOREAN_V20,KOSPI200,15:00,1.0,-0.75,1,0.0,-0.017795177506895632
2025-12-02,KOREAN_V20,KOSPI200,15:00,1.0,-0.5,1,0.0,-0.017795177506895632
2025-12-02,KOREAN_V20,KOSPI200,15:00,1.0,-0.3,1,0.0,-0.017795177506895632
2025-12-02,KOREAN_V20,KOSPI200,15:00,1.0,-0.2,1,0.0,-0.017795177506895632
2025-12-02,ORIGINAL,KOSDAQ150,15:00,0.3,-0.75,1,0.0,-0.35587188612099646
2025-12-02,ORIGINAL,KOSDAQ150,15:00,0.3,-0.5,1,0.0,-0.35587188612099646
2025-12-02,ORIGINAL,KOSDAQ150,15:00,0.3,-0.3,1,0.0,-0.35587188612099646
2025-12-02,ORIGINAL,KOSDAQ150,15:00,0.3,-0.2,1,0.0,-0.35587188612099646
2025-12-02,ORIGINAL,KOSDAQ150,15:00,0.5,-0.75,1,0.0,-0.35587188612099646
2025-12-02,ORIGINAL,KOSDAQ150,15:00,0.5,-0.5,1,0.0,-0.35587188612099646
2025-12-02,ORIGINAL,KOSDAQ150,15:00,0.5,-0.3,1,0.0,-0.35587188612099646
2025-12-02,ORIGINAL,KOSDAQ150,15:00,0.5,-0.2,1,0.0,-0.35587188612099646
2025-12-02,ORIGINAL,KOSDAQ150,15:00,0.75,-0.75,1,0.0,-0.35587188612099646
2025-12-02,ORIGINAL,KOSDAQ150,15:00,0.75,-0.5,1,0.0,-0.35587188612099646
2025-12-02,ORIGINAL,KOSDAQ150,15:00,0.75,-0.3,1,0.0,-0.35587188612099646
2025-12-02,ORIGINAL,KOSDAQ150,15:00,0.75,-0.2,1,0.0,-0.35587188612099646
2025-12-02,ORIGINAL,KOSDAQ150,15:00,1.0,-0.75,1,0.0,-0.35587188612099646
2025-12-02,ORIGINAL,KOSDAQ150,15:00,1.0,-0.5,1,0.0,-0.35587188612099646
2025-12-02,ORIGINAL,KOSDAQ150,15:00,1.0,-0.3,1,0.0,-0.35587188612099646
2025-12-02,ORIGINAL,KOSDAQ150,15:00,1.0,-0.2,1,0.0,-0.35587188612099646
2025-12-02,ORIGINAL,KOSPI200,15:00,0.3,-0.75,1,0.0,-0.017795177506895632
2025-12-02,ORIGINAL,KOSPI200,15:00,0.3,-0.5,1,0.0,-0.017795177506895632
2025-12-02,ORIGINAL,KOSPI200,15:00,0.3,-0.3,1,0.0,-0.017795177506895632
2025-12-02,ORIGINAL,KOSPI200,15:00,0.3,-0.2,1,0.0,-0.017795177506895632
2025-12-02,ORIGINAL,KOSPI200,15:00,0.5,-0.75,1,0.0,-0.017795177506895632
2025-12-02,ORIGINAL,KOSPI200,15:00,0.5,-0.5,1,0.0,-0.017795177506895632
2025-12-02,ORIGINAL,KOSPI200,15:00,0.5,-0.3,1,0.0,-0.017795177506895632
2025-12-02,ORIGINAL,KOSPI200,15:00,0.5,-0.2,1,0.0,-0.017795177506895632
2025-12-02,ORIGINAL,KOSPI200,15:00,0.75,-0.75,1,0.0,-0.017795177506895632
2025-12-02,ORIGINAL,KOSPI200,15:00,0.75,-0.5,1,0.0,-0.017795177506895632
2025-12-02,ORIGINAL,KOSPI200,15:00,0.75,-0.3,1,0.0,-0.017795177506895632
2025-12-02,ORIGINAL,KOSPI200,15:00,0.75,-0.2,1,0.0,-0.017795177506895632
2025-12-02,ORIGINAL,KOSPI200,15:00,1.0,-0.75,1,0.0,-0.017795177506895632
2025-12-02,ORIGINAL,KOSPI200,15:00,1.0,-0.5,1,0.0,-0.017795177506895632
2025-12-02,ORIGINAL,KOSPI200,15:00,1.0,-0.3,1,0.0,-0.017795177506895632
2025-12-02,ORIGINAL,KOSPI200,15:00,1.0,-0.2,1,0.0,-0.017795177506895632
2025-12-03,KOREAN_V20,KOSDAQ150,14:30,0.3,-0.75,1,0.29999999999998916,-0.055339674925412585
2025-12-03,KOREAN_V20,KOSDAQ150,14:30,0.3,-0.5,1,0.29999999999998916,-0.055339674925412585
2025-12-03,KOREAN_V20,KOSDAQ150,14:30,0.3,-0.3,1,0.29999999999998916,-0.055339674925412585
2025-12-03,KOREAN_V20,KOSDAQ150,14:30,0.3,-0.2,1,0.29999999999998916,-0.055339674925412585
2025-12-03,KOREAN_V20,KOSDAQ150,14:30,0.5,-0.75,1,0.0,-0.35587188612099646
2025-12-03,KOREAN_V20,KOSDAQ150,14:30,0.5,-0.5,1,0.0,-0.35587188612099646
2025-12-03,KOREAN_V20,KOSDAQ150,14:30,0.5,-0.3,1,0.0,-0.35587188612099646
2025-12-03,KOREAN_V20,KOSDAQ150,14:30,0.5,-0.2,1,0.0,-0.35587188612099646
2025-12-03,KOREAN_V20,KOSDAQ150,14:30,0.75,-0.75,1,0.0,-0.35587188612099646
2025-12-03,KOREAN_V20,KOSDAQ150,14:30,0.75,-0.5,1,0.0,-0.35587188612099646
2025-12-03,KOREAN_V20,KOSDAQ150,14:30,0.75,-0.3,1,0.0,-0.35587188612099646
2025-12-03,KOREAN_V20,KOSDAQ150,14:30,0.75,-0.2,1,0.0,-0.35587188612099646
2025-12-03,KOREAN_V20,KOSDAQ150,14:30,1.0,-0.75,1,0.0,-0.35587188612099646
2025-12-03,KOREAN_V20,KOSDAQ150,14:30,1.0,-0.5,1,0.0,-0.35587188612099646
2025-12-03,KOREAN_V20,KOSDAQ150,14:30,1.0,-0.3,1,0.0,-0.35587188612099646
2025-12-03,KOREAN_V20,KOSDAQ150,14:30,1.0,-0.2,1,0.0,-0.35587188612099646
2025-12-03,KOREAN_V20,KOSDAQ150,14:50,0.3,-0.75,1,0.0,-0.35587188612099646
2025-12-03,KOREAN_V20,KOSDAQ150,14:50,0.3,-0.5,1,0.0,-0.35587188612099646
2025-12-03,KOREAN_V20,KOSDAQ150,14:50,0.3,-0.3,1,0.0,-0.35587188612099646
2025-12-03,KOREAN_V20,KOSDAQ150,14:50,0.3,-0.2,1,0.0,-0.35587188612099646
2025-12-03,KOREAN_V20,KOSDAQ150,14:50,0.5,-0.75,1,0.0,-0.35587188612099646
2025-12-03,KOREAN_V20,KOSDAQ150,14:50,0.5,-0.5,1,0.0,-0.35587188612099646
2025-12-03,KOREAN_V20,KOSDAQ150,14:50,0.5,-0.3,1,0.0,-0.35587188612099646
2025-12-03,KOREAN_V20,KOSDAQ150,14:50,0.5,-0.2,1,0.0,-0.35587188612099646
2025-12-03,KOREAN_V20,KOSDAQ150,14:50,0.75,-0.75,1,0.0,-0.35587188612099646
2025-12-03,KOREAN_V20,KOSDAQ150,14:50,0.75,-0.5,1,0.0,-0.35587188612099646
2025-12-03,KOREAN_V20,KOSDAQ150,14:50,0.75,-0.3,1,0.0,-0.35587188612099646
2025-12-03,KOREAN_V20,KOSDAQ150,14:50,0.75,-0.2,1,0.0,-0.35587188612099646
2025-12-03,KOREAN_V20,KOSDAQ150,14:50,1.0,-0.75,1,0.0,-0.35587188612099646
2025-12-03,KOREAN_V20,KOSDAQ150,14:50,1.0,-0.5,1,0.0,-0.35587188612099646
2025-12-03,KOREAN_V20,KOSDAQ150,14:50,1.0,-0.3,1,0.0,-0.35587188612099646
2025-12-03,KOREAN_V20,KOSDAQ150,14:50,1.0,-0.2,1,0.0,-0.35587188612099646
2025-12-03,KOREAN_V20,KOSDAQ150,15:00,0.3,-0.75,1,0.0,-0.35587188612099646
2025-12-03,KOREAN_V20,KOSDAQ150,15:00,0.3,-0.5,1,0.0,-0.35587188612099646
2025-12-03,KOREAN_V20,KOSDAQ150,15:00,0.3,-0.3,1,0.0,-0.35587188612099646
2025-12-03,KOREAN_V20,KOSDAQ150,15:00,0.3,-0.2,1,0.0,-0.35587188612099646
2025-12-03,KOREAN_V20,KOSDAQ150,15:00,0.5,-0.75,1,0.0,-0.35587188612099646
2025-12-03,KOREAN_V20,KOSDAQ150,15:00,0.5,-0.5,1,0.0,-0.35587188612099646
2025-12-03,KOREAN_V20,KOSDAQ150,15:00,0.5,-0.3,1,0.0,-0.35587188612099646
2025-12-03,KOREAN_V20,KOSDAQ150,15:00,0.5,-0.2,1,0.0,-0.35587188612099646
2025-12-03,KOREAN_V20,KOSDAQ150,15:00,0.75,-0.75,1,0.0,-0.35587188612099646
2025-12-03,KOREAN_V20,KOSDAQ150,15:00,0.75,-0.5,1,0.0,-0.35587188612099646
2025-12-03,KOREAN_V20,KOSDAQ150,15:00,0.75,-0.3,1,0.0,-0.35587188612099646
2025-12-03,KOREAN_V20,KOSDAQ150,15:00,0.75,-0.2,1,0.0,-0.35587188612099646
2025-12-03,KOREAN_V20,KOSDAQ150,15:00,1.0,-0.75,1,0.0,-0.35587188612099646
2025-12-03,KOREAN_V20,KOSDAQ150,15:00,1.0,-0.5,1,0.0,-0.35587188612099646
2025-12-03,KOREAN_V20,KOSDAQ150,15:00,1.0,-0.3,1,0.0,-0.35587188612099646
2025-12-03,KOREAN_V20,KOSDAQ150,15:00,1.0,-0.2,1,0.0,-0.35587188612099646
2025-12-03,ORIGINAL,KOSDAQ150,15:00,0.3,-0.75,1,0.09310409037304179,0.031063564486159413
2025-12-03,ORIGINAL,KOSDAQ150,15:00,0.3,-0.5,1,0.09310409037304179,0.031063564486159413
2025-12-03,ORIGINAL,KOSDAQ150,15:00,0.3,-0.3,1,0.09310409037304179,0.031063564486159413
2025-12-03,ORIGINAL,KOSDAQ150,15:00,0.3,-0.2,1,0.09310409037304179,0.031063564486159413
2025-12-03,ORIGINAL,KOSDAQ150,15:00,0.5,-0.75,1,0.09310409037304179,0.031063564486159413
2025-12-03,ORIGINAL,KOSDAQ150,15:00,0.5,-0.5,1,0.09310409037304179,0.031063564486159413
2025-12-03,ORIGINAL,KOSDAQ150,15:00,0.5,-0.3,1,0.09310409037304179,0.031063564486159413
2025-12-03,ORIGINAL,KOSDAQ150,15:00,0.5,-0.2,1,0.09310409037304179,0.031063564486159413
2025-12-03,ORIGINAL,KOSDAQ150,15:00,0.75,-0.75,1,0.09310409037304179,0.031063564486159413
2025-12-03,ORIGINAL,KOSDAQ150,15:00,0.75,-0.5,1,0.09310409037304179,0.031063564486159413
2025-12-03,ORIGINAL,KOSDAQ150,15:00,0.75,-0.3,1,0.09310409037304179,0.031063564486159413
2025-12-03,ORIGINAL,KOSDAQ150,15:00,0.75,-0.2,1,0.09310409037304179,0.031063564486159413
2025-12-03,ORIGINAL,KOSDAQ150,15:00,1.0,-0.75,1,0.09310409037304179,0.031063564486159413
2025-12-03,ORIGINAL,KOSDAQ150,15:00,1.0,-0.5,1,0.09310409037304179,0.031063564486159413
2025-12-03,ORIGINAL,KOSDAQ150,15:00,1.0,-0.3,1,0.09310409037304179,0.031063564486159413
2025-12-03,ORIGINAL,KOSDAQ150,15:00,1.0,-0.2,1,0.09310409037304179,0.031063564486159413
2025-12-03,ORIGINAL,KOSPI200,15:00,0.3,-0.75,1,-0.06146281499692652,-0.07902901928308037
2025-12-03,ORIGINAL,KOSPI200,15:00,0.3,-0.5,1,-0.06146281499692652,-0.07902901928308037
2025-12-03,ORIGINAL,KOSPI200,15:00,0.3,-0.3,1,-0.06146281499692652,-0.07902901928308037
2025-12-03,ORIGINAL,KOSPI200,15:00,0.3,-0.2,1,-0.06146281499692652,-0.07902901928308037
2025-12-03,ORIGINAL,KOSPI200,15:00,0.5,-0.75,1,-0.06146281499692652,-0.07902901928308037
2025-12-03,ORIGINAL,KOSPI200,15:00,0.5,-0.5,1,-0.06146281499692652,-0.07902901928308037
2025-12-03,ORIGINAL,KOSPI200,15:00,0.5,-0.3,1,-0.06146281499692652,-0.07902901928308037
2025-12-03,ORIGINAL,KOSPI200,15:00,0.5,-0.2,1,-0.06146281499692652,-0.07902901928308037
2025-12-03,ORIGINAL,KOSPI200,15:00,0.75,-0.75,1,-0.06146281499692652,-0.07902901928308037
2025-12-03,ORIGINAL,KOSPI200,15:00,0.75,-0.5,1,-0.06146281499692652,-0.07902901928308037
2025-12-03,ORIGINAL,KOSPI200,15:00,0.75,-0.3,1,-0.06146281499692652,-0.07902901928308037
2025-12-03,ORIGINAL,KOSPI200,15:00,0.75,-0.2,1,-0.06146281499692652,-0.07902901928308037
2025-12-03,ORIGINAL,KOSPI200,15:00,1.0,-0.75,1,-0.06146281499692652,-0.07902901928308037
2025-12-03,ORIGINAL,KOSPI200,15:00,1.0,-0.5,1,-0.06146281499692652,-0.07902901928308037
2025-12-03,ORIGINAL,KOSPI200,15:00,1.0,-0.3,1,-0.06146281499692652,-0.07902901928308037
2025-12-03,ORIGINAL,KOSPI200,15:00,1.0,-0.2,1,-0.06146281499692652,-0.07902901928308037
2025-12-04,KOREAN_V20,KOSPI200,14:30,0.3,-0.75,1,-0.3824091778202643,-0.7655523463849087
2025-12-04,KOREAN_V20,KOSPI200,14:30,0.3,-0.5,1,-0.49999999999998934,-0.8833700049002075
2025-12-04,KOREAN_V20,KOSPI200,14:30,0.3,-0.3,1,-0.29999999999998916,-0.6829845176063455
2025-12-04,KOREAN_V20,KOSPI200,14:30,0.3,-0.2,1,-0.20000000000000018,-0.5827923533491459
2025-12-04,KOREAN_V20,KOSPI200,14:30,0.5,-0.75,1,-0.3824091778202643,-0.7655523463849087
2025-12-04,KOREAN_V20,KOSPI200,14:30,0.5,-0.5,1,-0.49999999999998934,-0.8833700049002075
2025-12-04,KOREAN_V20,KOSPI200,14:30,0.5,-0.3,1,-0.29999999999998916,-0.6829845176063455
2025-12-04,KOREAN_V20,KOSPI200,14:30,0.5,-0.2,1,-0.20000000000000018,-0.5827923533491459
2025-12-04,KOREAN_V20,KOSPI200,14:30,0.75,-0.75,1,-0.3824091778202643,-0.7655523463849087
2025-12-04,KOREAN_V20,KOSPI200,14:30,0.75,-0.5,1,-0.49999999999998934,-0.8833700049002075
2025-12-04,KOREAN_V20,KOSPI200,14:30,0.75,-0.3,1,-0.29999999999998916,-0.6829845176063455
2025-12-04,KOREAN_V20,KOSPI200,14:30,0.75,-0.2,1,-0.20000000000000018,-0.5827923533491459
2025-12-04,KOREAN_V20,KOSPI200,14:30,1.0,-0.75,1,-0.3824091778202643,-0.7655523463849087
2025-12-04,KOREAN_V20,KOSPI200,14:30,1.0,-0.5,1,-0.49999999999998934,-0.8833700049002075
2025-12-04,KOREAN_V20,KOSPI200,14:30,1.0,-0.3,1,-0.29999999999998916,-0.6829845176063455
2025-12-04,KOREAN_V20,KOSPI200,14:30,1.0,-0.2,1,-0.20000000000000018,-0.5827923533491459
2025-12-04,KOREAN_V20,KOSPI200,14:50,0.3,-0.75,1,-0.45854031333587564,-0.8415373568803366
2025-12-04,KOREAN_V20,KOSPI200,14:50,0.3,-0.5,1,-0.5000000000000004,-0.8830770205632676
2025-12-04,KOREAN_V20,KOSPI200,14:50,0.3,-0.3,1,-0.30000000000000027,-0.6826918278718466
2025-12-04,KOREAN_V20,KOSPI200,14:50,0.3,-0.2,1,-0.20000000000000018,-0.582499810473067
2025-12-04,KOREAN_V20,KOSPI200,14:50,0.5,-0.75,1,-0.45854031333587564,-0.8415373568803366
2025-12-04,KOREAN_V20,KOSPI200,14:50,0.5,-0.5,1,-0.5000000000000004,-0.8830770205632676
2025-12-04,KOREAN_V20,KOSPI200,14:50,0.5,-0.3,1,-0.30000000000000027,-0.6826918278718466
2025-12-04,KOREAN_V20,KOSPI200,14:50,0.5,-0.2,1,-0.20000000000000018,-0.582499810473067
2025-12-04,KOREAN_V20,KOSPI200,14:50,0.75,-0.75,1,-0.45854031333587564,-0.8415373568803366
2025-12-04,KOREAN_V20,KOSPI200,14:50,0.75,-0.5,1,-0.5000000000000004,-0.8830770205632676
2025-12-04,KOREAN_V20,KOSPI200,14:50,0.75,-0.3,1,-0.30000000000000027,-0.6826918278718466
2025-12-04,KOREAN_V20,KOSPI200,14:50,0.75,-0.2,1,-0.20000000000000018,-0.582499810473067
2025-12-04,KOREAN_V20,KOSPI200,14:50,1.0,-0.75,1,-0.45854031333587564,-0.8415373568803366
2025-12-04,KOREAN_V20,KOSPI200,14:50,1.0,-0.5,1,-0.5000000000000004,-0.8830770205632676
2025-12-04,KOREAN_V20,KOSPI200,14:50,1.0,-0.3,1,-0.30000000000000027,-0.6826918278718466
2025-12-04,KOREAN_V20,KOSPI200,14:50,1.0,-0.2,1,-0.20000000000000018,-0.582499810473067
2025-12-04,ORIGINAL,KOSDAQ150,15:00,0.3,-0.75,1,0.29999999999998916,0.2373624937870553
2025-12-04,ORIGINAL,KOSDAQ150,15:00,0.3,-0.5,1,0.29999999999998916,0.2373624937870553
2025-12-04,ORIGINAL,KOSDAQ150,15:00,0.3,-0.3,1,0.29999999999998916,0.2373624937870553
2025-12-04,ORIGINAL,KOSDAQ150,15:00,0.3,-0.2,1,0.29999999999998916,0.2373624937870553
2025-12-04,ORIGINAL,KOSDAQ150,15:00,0.5,-0.75,1,0.3450222696192107,0.28239879429112263
2025-12-04,ORIGINAL,KOSDAQ150,15:00,0.5,-0.5,1,0.3450222696192107,0.28239879429112263
2025-12-04,ORIGINAL,KOSDAQ150,15:00,0.5,-0.3,1,0.3450222696192107,0.28239879429112263
2025-12-04,ORIGINAL,KOSDAQ150,15:00,0.5,-0.2,1,0.3450222696192107,0.28239879429112263
2025-12-04,ORIGINAL,KOSDAQ150,15:00,0.75,-0.75,1,0.3450222696192107,0.28239879429112263
2025-12-04,ORIGINAL,KOSDAQ150,15:00,0.75,-0.5,1,0.3450222696192107,0.28239879429112263
2025-12-04,ORIGINAL,KOSDAQ150,15:00,0.75,-0.3,1,0.3450222696192107,0.28239879429112263
2025-12-04,ORIGINAL,KOSDAQ150,15:00,0.75,-0.2,1,0.3450222696192107,0.28239879429112263
2025-12-04,ORIGINAL,KOSDAQ150,15:00,1.0,-0.75,1,0.3450222696192107,0.28239879429112263
2025-12-04,ORIGINAL,KOSDAQ150,15:00,1.0,-0.5,1,0.3450222696192107,0.28239879429112263
2025-12-04,ORIGINAL,KOSDAQ150,15:00,1.0,-0.3,1,0.3450222696192107,0.28239879429112263
2025-12-04,ORIGINAL,KOSDAQ150,15:00,1.0,-0.2,1,0.3450222696192107,0.28239879429112263
2025-12-04,ORIGINAL,KOSPI200,15:00,0.3,-0.75,1,-0.07671653241273502,-0.46044644309908295
2025-12-04,ORIGINAL,KOSPI200,15:00,0.3,-0.5,1,-0.07671653241273502,-0.46044644309908295
2025-12-04,ORIGINAL,KOSPI200,15:00,0.3,-0.3,1,-0.07671653241273502,-0.46044644309908295
2025-12-04,ORIGINAL,KOSPI200,15:00,0.3,-0.2,1,-0.20000000000000018,-0.5839670134284682
2025-12-04,ORIGINAL,KOSPI200,15:00,0.5,-0.75,1,-0.07671653241273502,-0.46044644309908295
2025-12-04,ORIGINAL,KOSPI200,15:00,0.5,-0.5,1,-0.07671653241273502,-0.46044644309908295
2025-12-04,ORIGINAL,KOSPI200,15:00,0.5,-0.3,1,-0.07671653241273502,-0.46044644309908295
2025-12-04,ORIGINAL,KOSPI200,15:00,0.5,-0.2,1,-0.20000000000000018,-0.5839670134284682
2025-12-04,ORIGINAL,KOSPI200,15:00,0.75,-0.75,1,-0.07671653241273502,-0.46044644309908295
2025-12-04,ORIGINAL,KOSPI200,15:00,0.75,-0.5,1,-0.07671653241273502,-0.46044644309908295
2025-12-04,ORIGINAL,KOSPI200,15:00,0.75,-0.3,1,-0.07671653241273502,-0.46044644309908295
2025-12-04,ORIGINAL,KOSPI200,15:00,0.75,-0.2,1,-0.20000000000000018,-0.5839670134284682
2025-12-04,ORIGINAL,KOSPI200,15:00,1.0,-0.75,1,-0.07671653241273502,-0.46044644309908295
2025-12-04,ORIGINAL,KOSPI200,15:00,1.0,-0.5,1,-0.07671653241273502,-0.46044644309908295
2025-12-04,ORIGINAL,KOSPI200,15:00,1.0,-0.3,1,-0.07671653241273502,-0.46044644309908295
2025-12-04,ORIGINAL,KOSPI200,15:00,1.0,-0.2,1,-0.20000000000000018,-0.5839670134284682
2025-12-05,KOREAN_V20,KOSDAQ150,14:30,0.3,-0.75,1,-0.749999999999984,-1.0967282685773538
2025-12-05,KOREAN_V20,KOSDAQ150,14:30,0.3,-0.5,1,-0.5000000000000004,-0.8462910406957069
2025-12-05,KOREAN_V20,KOSDAQ150,14:30,0.3,-0.3,1,-0.30000000000000027,-0.6459428371470199
2025-12-05,KOREAN_V20,KOSDAQ150,14:30,0.3,-0.2,1,-0.20000000000000018,-0.5457692587247034
2025-12-05,KOREAN_V20,KOSDAQ150,14:30,0.5,-0.75,1,-0.749999999999984,-1.0967282685773538
2025-12-05,KOREAN_V20,KOSDAQ150,14:30,0.5,-0.5,1,-0.5000000000000004,-0.8462910406957069
2025-12-05,KOREAN_V20,KOSDAQ150,14:30,0.5,-0.3,1,-0.30000000000000027,-0.6459428371470199
2025-12-05,KOREAN_V20,KOSDAQ150,14:30,0.5,-0.2,1,-0.20000000000000018,-0.5457692587247034
2025-12-05,KOREAN_V20,KOSDAQ150,14:30,0.75,-0.75,1,-0.749999999999984,-1.0967282685773538
2025-12-05,KOREAN_V20,KOSDAQ150,14:30,0.75,-0.5,1,-0.5000000000000004,-0.8462910406957069
2025-12-05,KOREAN_V20,KOSDAQ150,14:30,0.75,-0.3,1,-0.30000000000000027,-0.6459428371470199
2025-12-05,KOREAN_V20,KOSDAQ150,14:30,0.75,-0.2,1,-0.20000000000000018,-0.5457692587247034
2025-12-05,KOREAN_V20,KOSDAQ150,14:30,1.0,-0.75,1,-0.749999999999984,-1.0967282685773538
2025-12-05,KOREAN_V20,KOSDAQ150,14:30,1.0,-0.5,1,-0.5000000000000004,-0.8462910406957069
2025-12-05,KOREAN_V20,KOSDAQ150,14:30,1.0,-0.3,1,-0.30000000000000027,-0.6459428371470199
2025-12-05,KOREAN_V20,KOSDAQ150,14:30,1.0,-0.2,1,-0.20000000000000018,-0.5457692587247034
2025-12-05,KOREAN_V20,KOSDAQ150,14:50,0.3,-0.75,1,-0.34662045060658286,-0.6938437193881366
2025-12-05,KOREAN_V20,KOSDAQ150,14:50,0.3,-0.5,1,-0.5000000000000115,-0.8474913562613877
2025-12-05,KOREAN_V20,KOSDAQ150,14:50,0.3,-0.3,1,-0.30000000000001137,-0.6471419457679912
2025-12-05,KOREAN_V20,KOSDAQ150,14:50,0.3,-0.2,1,-0.20000000000000018,-0.5469677656873541
2025-12-05,KOREAN_V20,KOSDAQ150,14:50,0.5,-0.75,1,-0.34662045060658286,-0.6938437193881366
2025-12-05,KOREAN_V20,KOSDAQ150,14:50,0.5,-0.5,1,-0.5000000000000115,-0.8474913562613877
2025-12-05,KOREAN_V20,KOSDAQ150,14:50,0.5,-0.3,1,-0.30000000000001137,-0.6471419457679912
2025-12-05,KOREAN_V20,KOSDAQ150,14:50,0.5,-0.2,1,-0.20000000000000018,-0.5469677656873541
2025-12-05,KOREAN_V20,KOSDAQ150,14:50,0.75,-0.75,1,-0.34662045060658286,-0.6938437193881366
2025-12-05,KOREAN_V20,KOSDAQ150,14:50,0.75,-0.5,1,-0.5000000000000115,-0.8474913562613877
2025-12-05,KOREAN_V20,KOSDAQ150,14:50,0.75,-0.3,1,-0.30000000000001137,-0.6471419457679912
2025-12-05,KOREAN_V20,KOSDAQ150,14:50,0.75,-0.2,1,-0.20000000000000018,-0.5469677656873541
2025-12-05,KOREAN_V20,KOSDAQ150,14:50,1.0,-0.75,1,-0.34662045060658286,-0.6938437193881366
2025-12-05,KOREAN_V20,KOSDAQ150,14:50,1.0,-0.5,1,-0.5000000000000115,-0.8474913562613877
2025-12-05,KOREAN_V20,KOSDAQ150,14:50,1.0,-0.3,1,-0.30000000000001137,-0.6471419457679912
2025-12-05,KOREAN_V20,KOSDAQ150,14:50,1.0,-0.2,1,-0.20000000000000018,-0.5469677656873541
2025-12-05,KOREAN_V20,KOSDAQ150,15:00,0.3,-0.75,1,-0.17361111111111605,-0.5211352657004881
2025-12-05,KOREAN_V20,KOSDAQ150,15:00,0.3,-0.5,1,-0.17361111111111605,-0.5211352657004881
2025-12-05,KOREAN_V20,KOSDAQ150,15:00,0.3,-0.3,1,-0.30000000000000027,-0.6477446227571606
2025-12-05,KOREAN_V20,KOSDAQ150,15:00,0.3,-0.2,1,-0.20000000000001128,-0.5475701402805724
2025-12-05,KOREAN_V20,KOSDAQ150,15:00,0.5,-0.75,1,-0.17361111111111605,-0.5211352657004881
2025-12-05,KOREAN_V20,KOSDAQ150,15:00,0.5,-0.5,1,-0.17361111111111605,-0.5211352657004881
2025-12-05,KOREAN_V20,KOSDAQ150,15:00,0.5,-0.3,1,-0.30000000000000027,-0.6477446227571606
2025-12-05,KOREAN_V20,KOSDAQ150,15:00,0.5,-0.2,1,-0.20000000000001128,-0.5475701402805724
2025-12-05,KOREAN_V20,KOSDAQ150,15:00,0.75,-0.75,1,-0.17361111111111605,-0.5211352657004881
2025-12-05,KOREAN_V20,KOSDAQ150,15:00,0.75,-0.5,1,-0.17361111111111605,-0.5211352657004881
2025-12-05,KOREAN_V20,KOSDAQ150,15:00,0.75,-0.3,1,-0.30000000000000027,-0.6477446227571606
2025-12-05,KOREAN_V20,KOSDAQ150,15:00,0.75,-0.2,1,-0.20000000000001128,-0.5475701402805724
2025-12-05,KOREAN_V20,KOSDAQ150,15:00,1.0,-0.75,1,-0.17361111111111605,-0.5211352657004881
2025-12-05,KOREAN_V20,KOSDAQ150,15:00,1.0,-0.5,1,-0.17361111111111605,-0.5211352657004881
2025-12-05,KOREAN_V20,KOSDAQ150,15:00,1.0,-0.3,1,-0.30000000000000027,-0.6477446227571606
2025-12-05,KOREAN_V20,KOSDAQ150,15:00,1.0,-0.2,1,-0.20000000000001128,-0.5475701402805724
2025-12-05,ORIGINAL,KOSDAQ150,15:00,0.3,-0.75,1,-0.17361111111111605,-0.5211352657004881
2025-12-05,ORIGINAL,KOSDAQ150,15:00,0.3,-0.5,1,-0.17361111111111605,-0.5211352657004881
2025-12-05,ORIGINAL,KOSDAQ150,15:00,0.3,-0.3,1,-0.30000000000000027,-0.6477446227571606
2025-12-05,ORIGINAL,KOSDAQ150,15:00,0.3,-0.2,1,-0.20000000000001128,-0.5475701402805724
2025-12-05,ORIGINAL,KOSDAQ150,15:00,0.5,-0.75,1,-0.17361111111111605,-0.5211352657004881
2025-12-05,ORIGINAL,KOSDAQ150,15:00,0.5,-0.5,1,-0.17361111111111605,-0.5211352657004881
2025-12-05,ORIGINAL,KOSDAQ150,15:00,0.5,-0.3,1,-0.30000000000000027,-0.6477446227571606
2025-12-05,ORIGINAL,KOSDAQ150,15:00,0.5,-0.2,1,-0.20000000000001128,-0.5475701402805724
2025-12-05,ORIGINAL,KOSDAQ150,15:00,0.75,-0.75,1,-0.17361111111111605,-0.5211352657004881
2025-12-05,ORIGINAL,KOSDAQ150,15:00,0.75,-0.5,1,-0.17361111111111605,-0.5211352657004881
2025-12-05,ORIGINAL,KOSDAQ150,15:00,0.75,-0.3,1,-0.30000000000000027,-0.6477446227571606
2025-12-05,ORIGINAL,KOSDAQ150,15:00,0.75,-0.2,1,-0.20000000000001128,-0.5475701402805724
2025-12-05,ORIGINAL,KOSDAQ150,15:00,1.0,-0.75,1,-0.17361111111111605,-0.5211352657004881
