decision_id,trade_date,index_family,rule_family,entry_time_variant,decision,reason,direction,morning_return_pct,cumulative_return_pct
2025-12-02|KOSPI200|KOREAN_V20|14:50,2025-12-02,KOSPI200,KOREAN_V20,14:50,ENTER,PASS,LONG,0.9937596941167914,1.3508639036179382
2025-12-02|KOSPI200|KOREAN_V20|15:00,2025-12-02,KOSPI200,KOREAN_V20,15:00,ENTER,PASS,LONG,0.9937596941167914,1.3508639036179382
2025-12-02|KOSPI200|ORIGINAL|15:00,2025-12-02,KOSPI200,ORIGINAL,15:00,ENTER,PASS,LONG,1.521084883425794,
2025-12-02|KOSDAQ150|KOREAN_V20|14:30,2025-12-02,KOSDAQ150,KOREAN_V20,14:30,SKIP,NO_DIRECTION_CONSENSUS,,-0.621658585105056,0.18649757553150792
2025-12-02|KOSDAQ150|KOREAN_V20|14:50,2025-12-02,KOSDAQ150,KOREAN_V20,14:50,SKIP,NO_DIRECTION_CONSENSUS,,-0.621658585105056,0.21758050478677404
2025-12-02|KOSDAQ150|KOREAN_V20|15:00,2025-12-02,KOSDAQ150,KOREAN_V20,15:00,SKIP,NO_DIRECTION_CONSENSUS,,-0.621658585105056,0.24866343404201796
2025-12-02|KOSDAQ150|ORIGINAL|15:00,2025-12-02,KOSDAQ150,ORIGINAL,15:00,ENTER,PASS,INVERSE,-0.8066517746339041,
2025-12-03|KOSPI200|KOREAN_V20|14:30,2025-12-03,KOSPI200,KOREAN_V20,14:30,SKIP,NO_DIRECTION_CONSENSUS,,-0.4640330292711381,0.760449565079302
2025-12-03|KOSPI200|KOREAN_V20|14:50,2025-12-03,KOSPI200,KOREAN_V20,14:50,SKIP,NO_DIRECTION_CONSENSUS,,-0.4640330292711381,0.516964553522592
2025-12-03|KOSPI200|KOREAN_V20|15:00,2025-12-03,KOSPI200,KOREAN_V20,15:00,SKIP,NO_DIRECTION_CONSENSUS,,-0.4640330292711381,0.47285494997970634
2025-12-03|KOSPI200|ORIGINAL|15:00,2025-12-03,KOSPI200,ORIGINAL,15:00,ENTER,PASS,LONG,0.291555555555556,
2025-12-03|KOSDAQ150|KOREAN_V20|14:30,2025-12-03,KOSDAQ150,KOREAN_V20,14:30,ENTER,PASS,INVERSE,-0.49318784291967344,-0.6781332840145482
2025-12-03|KOSDAQ150|KOREAN_V20|14:50,2025-12-03,KOSDAQ150,KOREAN_V20,14:50,ENTER,PASS,INVERSE,-0.49318784291967344,-0.7089575241970292
2025-12-03|KOSDAQ150|KOREAN_V20|15:00,2025-12-03,KOSDAQ150,KOREAN_V20,15:00,ENTER,PASS,INVERSE,-0.49318784291967344,-0.7089575241970292
2025-12-03|KOSDAQ150|ORIGINAL|15:00,2025-12-03,KOSDAQ150,ORIGINAL,15:00,ENTER,PASS,LONG,0.06199243692268652,
2025-12-04|KOSPI200|KOREAN_V20|14:30,2025-12-04,KOSPI200,KOREAN_V20,14:30,ENTER,PASS,INVERSE,-0.1576393070955362,-0.026568422544193115
2025-12-04|KOSPI200|KOREAN_V20|14:50,2025-12-04,KOSPI200,KOREAN_V20,14:50,ENTER,PASS,INVERSE,-0.1576393070955362,-0.08679018031102492
2025-12-04|KOSPI200|KOREAN_V20|15:00,2025-12-04,KOSPI200,KOREAN_V20,15:00,SKIP,NO_DIRECTION_CONSENSUS,,-0.1576393070955362,0.16826667611322677
2025-12-04|KOSPI200|ORIGINAL|15:00,2025-12-04,KOSPI200,ORIGINAL,15:00,ENTER,PASS,INVERSE,-0.872241273190888,
2025-12-04|KOSDAQ150|KOREAN_V20|14:30,2025-12-04,KOSDAQ150,KOREAN_V20,14:30,SKIP,NO_DIRECTION_CONSENSUS,,0.4968635488479034,-1.0247810694987924
2025-12-04|KOSDAQ150|KOREAN_V20|14:50,2025-12-04,KOSDAQ150,KOREAN_V20,14:50,SKIP,NO_DIRECTION_CONSENSUS,,0.4968635488479034,-1.273212843922733
2025-12-04|KOSDAQ150|KOREAN_V20|15:00,2025-12-04,KOSDAQ150,KOREAN_V20,15:00,SKIP,NO_DIRECTION_CONSENSUS,,0.4968635488479034,-0.9937270976957957
2025-12-04|KOSDAQ150|ORIGINAL|15:00,2025-12-04,KOSDAQ150,ORIGINAL,15:00,ENTER,PASS,LONG,0.4344857550741654,
2025-12-05|KOSPI200|KOREAN_V20|14:30,2025-12-05,KOSPI200,KOREAN_V20,14:30,SKIP,NO_DIRECTION_CONSENSUS,,-0.12353958561293066,1.5318908616003712
2025-12-05|KOSPI200|KOREAN_V20|14:50,2025-12-05,KOSPI200,KOREAN_V20,14:50,SKIP,NO_DIRECTION_CONSENSUS,,-0.12353958561293066,1.8125022060640372
2025-12-05|KOSPI200|KOREAN_V20|15:00,2025-12-05,KOSPI200,KOREAN_V20,15:00,SKIP,NO_DIRECTION_CONSENSUS,,-0.12353958561293066,1.8601531890861667
2025-12-05|KOSPI200|ORIGINAL|15:00,2025-12-05,KOSPI200,ORIGINAL,15:00,ENTER,PASS,INVERSE,-0.22742899455228116,
2025-12-05|KOSDAQ150|KOREAN_V20|14:30,2025-12-05,KOSDAQ150,KOREAN_V20,14:30,ENTER,PASS,INVERSE,-1.909711351825183,-1.9410180952977307
2025-12-05|KOSDAQ150|KOREAN_V20|14:50,2025-12-05,KOSDAQ150,KOREAN_V20,14:50,ENTER,PASS,INVERSE,-1.909711351825183,-1.753177634462466
2025-12-05|KOSDAQ150|KOREAN_V20|15:00,2025-12-05,KOSDAQ150,KOREAN_V20,15:00,ENTER,PASS,INVERSE,-1.909711351825183,-1.5653371736272015
2025-12-05|KOSDAQ150|ORIGINAL|15:00,2025-12-05,KOSDAQ150,ORIGINAL,15:00,ENTER,PASS,INVERSE,-1.9710906701708275,
2025-12-08|KOSPI200|KOREAN_V20|14:30,2025-12-08,KOSPI200,KOREAN_V20,14:30,SKIP,NO_DIRECTION_CONSENSUS,,-0.5300231345602757,0.7199337039466958
2025-12-08|KOSPI200|KOREAN_V20|14:50,2025-12-08,KOSPI200,KOREAN_V20,14:50,SKIP,NO_DIRECTION_CONSENSUS,,-0.5300231345602757,0.6595076136873823
2025-12-08|KOSPI200|KOREAN_V20|15:00,2025-12-08,KOSPI200,KOREAN_V20,15:00,SKIP,NO_DIRECTION_CONSENSUS,,-0.5300231345602757,0.7199337039466958
2025-12-08|KOSPI200|ORIGINAL|15:00,2025-12-08,KOSPI200,ORIGINAL,15:00,ENTER,PASS,INVERSE,-0.3252426344653392,
2025-12-08|KOSDAQ150|KOREAN_V20|14:30,2025-12-08,KOSDAQ150,KOREAN_V20,14:30,ENTER,PASS,LONG,0.03159358018449687,0.3475293820295766
2025-12-08|KOSDAQ150|KOREAN_V20|14:50,2025-12-08,KOSDAQ150,KOREAN_V20,14:50,ENTER,PASS,LONG,0.03159358018449687,0.31593580184505754
2025-12-08|KOSDAQ150|KOREAN_V20|15:00,2025-12-08,KOSDAQ150,KOREAN_V20,15:00,ENTER,PASS,LONG,0.03159358018449687,0.31593580184505754
2025-12-08|KOSDAQ150|ORIGINAL|15:00,2025-12-08,KOSDAQ150,ORIGINAL,15:00,ENTER,PASS,LONG,0.6997010368297252,
2025-12-09|KOSPI200|KOREAN_V20|14:30,2025-12-09,KOSPI200,KOREAN_V20,14:30,ENTER,PASS,INVERSE,-0.10116771549580905,-0.008573535211509054
2025-12-09|KOSPI200|KOREAN_V20|14:50,2025-12-09,KOSPI200,KOREAN_V20,14:50,SKIP,NO_DIRECTION_CONSENSUS,,-0.10116771549580905,0.034294140846036214
2025-12-09|KOSPI200|KOREAN_V20|15:00,2025-12-09,KOSPI200,KOREAN_V20,15:00,SKIP,NO_DIRECTION_CONSENSUS,,-0.10116771549580905,0.1457500985956539
2025-12-09|KOSPI200|ORIGINAL|15:00,2025-12-09,KOSPI200,ORIGINAL,15:00,ENTER,PASS,INVERSE,-0.5411680352356729,
2025-12-09|KOSDAQ150|KOREAN_V20|14:30,2025-12-09,KOSDAQ150,KOREAN_V20,14:30,ENTER,PASS,LONG,0.723224954405377,0.09433368970503953
2025-12-09|KOSDAQ150|KOREAN_V20|14:50,2025-12-09,KOSDAQ150,KOREAN_V20,14:50,ENTER,PASS,LONG,0.723224954405377,0.15722281617507328
2025-12-09|KOSDAQ150|KOREAN_V20|15:00,2025-12-09,KOSDAQ150,KOREAN_V20,15:00,ENTER,PASS,LONG,0.723224954405377,0.22011194264510703
2025-12-09|KOSDAQ150|ORIGINAL|15:00,2025-12-09,KOSDAQ150,ORIGINAL,15:00,ENTER,PASS,LONG,0.5335509384219339,
2025-12-10|KOSPI200|KOREAN_V20|14:30,2025-12-10,KOSPI200,KOREAN_V20,14:30,SKIP,NO_DIRECTION_CONSENSUS,,0.28035146500735575,-0.3983042155287331
2025-12-10|KOSPI200|KOREAN_V20|14:50,2025-12-10,KOSPI200,KOREAN_V20,14:50,SKIP,NO_DIRECTION_CONSENSUS,,0.28035146500735575,-0.5350610277274459
2025-12-10|KOSPI200|KOREAN_V20|15:00,2025-12-10,KOSPI200,KOREAN_V20,15:00,SKIP,NO_DIRECTION_CONSENSUS,,0.28035146500735575,-0.6273718759615687
2025-12-10|KOSPI200|ORIGINAL|15:00,2025-12-10,KOSPI200,ORIGINAL,15:00,ENTER,PASS,LONG,0.6813696043937112,
2025-12-10|KOSDAQ150|KOREAN_V20|14:30,2025-12-10,KOSDAQ150,KOREAN_V20,14:30,ENTER,PASS,LONG,0.4080095411461926,0.7532483836545145
2025-12-10|KOSDAQ150|KOREAN_V20|14:50,2025-12-10,KOSDAQ150,KOREAN_V20,14:50,ENTER,PASS,LONG,0.4080095411461926,0.5021655891030097
2025-12-10|KOSDAQ150|KOREAN_V20|15:00,2025-12-10,KOSDAQ150,KOREAN_V20,15:00,ENTER,PASS,LONG,0.4080095411461926,0.439394890465139
2025-12-10|KOSDAQ150|ORIGINAL|15:00,2025-12-10,KOSDAQ150,ORIGINAL,15:00,ENTER,PASS,LONG,0.3135582591245356,
2025-12-11|KOSPI200|KOREAN_V20|14:30,2025-12-11,KOSPI200,KOREAN_V20,14:30,SKIP,NO_DIRECTION_CONSENSUS,,0.3468721699160904,-0.864617329938655
2025-12-11|KOSPI200|KOREAN_V20|14:50,2025-12-11,KOSPI200,KOREAN_V20,14:50,SKIP,NO_DIRECTION_CONSENSUS,,0.3468721699160904,-0.7723459152811696
2025-12-11|KOSPI200|KOREAN_V20|15:00,2025-12-11,KOSPI200,KOREAN_V20,15:00,SKIP,NO_DIRECTION_CONSENSUS,,0.3468721699160904,-0.967141124002524
2025-12-11|KOSPI200|ORIGINAL|15:00,2025-12-11,KOSPI200,ORIGINAL,15:00,ENTER,PASS,LONG,0.8344780219780246,
2025-12-11|KOSDAQ150|KOREAN_V20|14:30,2025-12-11,KOSDAQ150,KOREAN_V20,14:30,ENTER,PASS,INVERSE,-0.24912805181863673,-0.903089187842554
2025-12-11|KOSDAQ150|KOREAN_V20|14:50,2025-12-11,KOSDAQ150,KOREAN_V20,14:50,ENTER,PASS,INVERSE,-0.24912805181863673,-0.7473841554558991
2025-12-11|KOSDAQ150|KOREAN_V20|15:00,2025-12-11,KOSDAQ150,KOREAN_V20,15:00,ENTER,PASS,INVERSE,-0.24912805181863673,-0.7785251619332301
2025-12-11|KOSDAQ150|ORIGINAL|15:00,2025-12-11,KOSDAQ150,ORIGINAL,15:00,ENTER,PASS,INVERSE,-0.124719381391869,
2025-12-12|KOSPI200|KOREAN_V20|14:30,2025-12-12,KOSPI200,KOREAN_V20,14:30,ENTER,PASS,LONG,0.6766553890768412,0.7715942829524369
2025-12-12|KOSPI200|KOREAN_V20|14:50,2025-12-12,KOSPI200,KOREAN_V20,14:50,ENTER,PASS,LONG,0.6766553890768412,0.8233791341572871
2025-12-12|KOSPI200|KOREAN_V20|15:00,2025-12-12,KOSPI200,KOREAN_V20,15:00,ENTER,PASS,LONG,0.6766553890768412,0.8492715597597122
2025-12-12|KOSPI200|ORIGINAL|15:00,2025-12-12,KOSPI200,ORIGINAL,15:00,ENTER,PASS,LONG,0.9694619486185108,
2025-12-12|KOSDAQ150|KOREAN_V20|14:30,2025-12-12,KOSDAQ150,KOREAN_V20,14:30,SKIP,NO_DIRECTION_CONSENSUS,,0.347090748453871,-0.31553704404897465
2025-12-12|KOSDAQ150|KOREAN_V20|14:50,2025-12-12,KOSDAQ150,KOREAN_V20,14:50,SKIP,NO_DIRECTION_CONSENSUS,,0.347090748453871,-0.5048592704783528
2025-12-12|KOSDAQ150|KOREAN_V20|15:00,2025-12-12,KOSDAQ150,KOREAN_V20,15:00,SKIP,NO_DIRECTION_CONSENSUS,,0.347090748453871,-0.44175186166856006
2025-12-12|KOSDAQ150|ORIGINAL|15:00,2025-12-12,KOSDAQ150,ORIGINAL,15:00,SKIP,NO_DIRECTION,,0.0,
2025-12-15|KOSPI200|KOREAN_V20|14:30,2025-12-15,KOSPI200,KOREAN_V20,14:30,ENTER,PASS,LONG,0.11211547894331986,0.7550276785088572
2025-12-15|KOSPI200|KOREAN_V20|14:50,2025-12-15,KOSPI200,KOREAN_V20,14:50,ENTER,PASS,LONG,0.11211547894331986,0.7042253521126751
2025-12-15|KOSPI200|KOREAN_V20|15:00,2025-12-15,KOSPI200,KOREAN_V20,15:00,ENTER,PASS,LONG,0.11211547894331986,0.7550276785088572
2025-12-15|KOSPI200|ORIGINAL|15:00,2025-12-15,KOSPI200,ORIGINAL,15:00,ENTER,PASS,INVERSE,-2.39953546359708,
2025-12-15|KOSDAQ150|KOREAN_V20|14:30,2025-12-15,KOSDAQ150,KOREAN_V20,14:30,ENTER,PASS,LONG,0.900263648639954,1.2860909266285026
2025-12-15|KOSDAQ150|KOREAN_V20|14:50,2025-12-15,KOSDAQ150,KOREAN_V20,14:50,ENTER,PASS,LONG,0.900263648639954,1.3825477461256508
2025-12-15|KOSDAQ150|KOREAN_V20|15:00,2025-12-15,KOSDAQ150,KOREAN_V20,15:00,ENTER,PASS,LONG,0.900263648639954,1.5111568387885077
2025-12-15|KOSDAQ150|ORIGINAL|15:00,2025-12-15,KOSDAQ150,ORIGINAL,15:00,ENTER,PASS,INVERSE,-0.72757180817411,
2025-12-16|KOSPI200|KOREAN_V20|14:30,2025-12-16,KOSPI200,KOREAN_V20,14:30,ENTER,PASS,INVERSE,-0.4594929853067087,-1.803029508884113
2025-12-16|KOSPI200|KOREAN_V20|14:50,2025-12-16,KOSPI200,KOREAN_V20,14:50,ENTER,PASS,INVERSE,-0.4594929853067087,-1.9061096842951208
2025-12-16|KOSPI200|KOREAN_V20|15:00,2025-12-16,KOSPI200,KOREAN_V20,15:00,ENTER,PASS,INVERSE,-0.4594929853067087,-2.087810332477247
2025-12-16|KOSPI200|ORIGINAL|15:00,2025-12-16,KOSPI200,ORIGINAL,15:00,ENTER,PASS,INVERSE,-0.435139716547539,
2025-12-16|KOSDAQ150|KOREAN_V20|14:30,2025-12-16,KOSDAQ150,KOREAN_V20,14:30,ENTER,PASS,INVERSE,-0.9565716472163754,-1.5305146355461985
2025-12-16|KOSDAQ150|KOREAN_V20|14:50,2025-12-16,KOSDAQ150,KOREAN_V20,14:50,ENTER,PASS,INVERSE,-0.9565716472163754,-1.6899432434156036
2025-12-16|KOSDAQ150|KOREAN_V20|15:00,2025-12-16,KOSDAQ150,KOREAN_V20,15:00,ENTER,PASS,INVERSE,-0.9565716472163754,-1.7856004081372334
2025-12-16|KOSDAQ150|ORIGINAL|15:00,2025-12-16,KOSDAQ150,ORIGINAL,15:00,ENTER,PASS,INVERSE,-1.6465075042745858,
2025-12-17|KOSPI200|KOREAN_V20|14:30,2025-12-17,KOSPI200,KOREAN_V20,14:30,ENTER,PASS,LONG,0.20296976818716672,0.5198874764092087
2025-12-17|KOSPI200|KOREAN_V20|14:50,2025-12-17,KOSPI200,KOREAN_V20,14:50,ENTER,PASS,LONG,0.20296976818716672,1.0504575721967058
2025-12-17|KOSPI200|KOREAN_V20|15:00,2025-12-17,KOSPI200,KOREAN_V20,15:00,ENTER,PASS,LONG,0.20296976818716672,1.2445251575686322
2025-12-17|KOSPI200|ORIGINAL|15:00,2025-12-17,KOSPI200,ORIGINAL,15:00,ENTER,PASS,LONG,0.5412937456455325,
2025-12-17|KOSDAQ150|KOREAN_V20|14:30,2025-12-17,KOSDAQ150,KOREAN_V20,14:30,ENTER,PASS,INVERSE,-0.7373391113123295,-1.384127805445956
2025-12-17|KOSDAQ150|KOREAN_V20|14:50,2025-12-17,KOSDAQ150,KOREAN_V20,14:50,ENTER,PASS,INVERSE,-0.7373391113123295,-1.0607334583791483
2025-12-17|KOSDAQ150|KOREAN_V20|15:00,2025-12-17,KOSDAQ150,KOREAN_V20,15:00,ENTER,PASS,INVERSE,-0.7373391113123295,-1.0930728930858336
2025-12-17|KOSDAQ150|ORIGINAL|15:00,2025-12-17,KOSDAQ150,ORIGINAL,15:00,ENTER,PASS,INVERSE,-0.09764353599791553,
2025-12-18|KOSPI200|KOREAN_V20|14:30,2025-12-18,KOSPI200,KOREAN_V20,14:30,ENTER,PASS,LONG,0.7940747071181864,0.7762703414877281
2025-12-18|KOSPI200|KOREAN_V20|14:50,2025-12-18,KOSPI200,KOREAN_V20,14:50,ENTER,PASS,LONG,0.7940747071181864,0.7157354983441833
2025-12-18|KOSPI200|KOREAN_V20|15:00,2025-12-18,KOSPI200,KOREAN_V20,15:00,ENTER,PASS,LONG,0.7940747071181864,0.8118790727486447
2025-12-18|KOSPI200|ORIGINAL|15:00,2025-12-18,KOSPI200,ORIGINAL,15:00,ENTER,PASS,INVERSE,-0.7833996389701836,
2025-12-18|KOSDAQ150|KOREAN_V20|14:30,2025-12-18,KOSDAQ150,KOREAN_V20,14:30,SKIP,NO_DIRECTION_CONSENSUS,,0.4638218923933124,-0.13252054068381147
2025-12-18|KOSDAQ150|KOREAN_V20|14:50,2025-12-18,KOSDAQ150,KOREAN_V20,14:50,SKIP,NO_DIRECTION_CONSENSUS,,0.4638218923933124,-0.09939040551285583
2025-12-18|KOSDAQ150|KOREAN_V20|15:00,2025-12-18,KOSDAQ150,KOREAN_V20,15:00,SKIP,NO_DIRECTION_CONSENSUS,,0.4638218923933124,-0.06626027034190018
2025-12-18|KOSDAQ150|ORIGINAL|15:00,2025-12-18,KOSDAQ150,ORIGINAL,15:00,ENTER,PASS,INVERSE,-0.9472790226693673,
2025-12-19|KOSPI200|KOREAN_V20|14:30,2025-12-19,KOSPI200,KOREAN_V20,14:30,ENTER,PASS,INVERSE,-0.8487303971219995,-0.5186685760189991
2025-12-19|KOSPI200|KOREAN_V20|14:50,2025-12-19,KOSPI200,KOREAN_V20,14:50,ENTER,PASS,INVERSE,-0.8487303971219995,-0.7107680486186263
2025-12-19|KOSPI200|KOREAN_V20|15:00,2025-12-19,KOSPI200,KOREAN_V20,15:00,ENTER,PASS,INVERSE,-0.8487303971219995,-0.839998602912928
2025-12-19|KOSPI200|ORIGINAL|15:00,2025-12-19,KOSPI200,ORIGINAL,15:00,ENTER,PASS,LONG,0.6773770259247414,
2025-12-19|KOSDAQ150|KOREAN_V20|14:30,2025-12-19,KOSDAQ150,KOREAN_V20,14:30,SKIP,NO_DIRECTION_CONSENSUS,,-0.9245806366398046,1.0236428477083503
2025-12-19|KOSDAQ150|KOREAN_V20|14:50,2025-12-19,KOSDAQ150,KOREAN_V20,14:50,SKIP,NO_DIRECTION_CONSENSUS,,-0.9245806366398046,0.8585391625941075
2025-12-19|KOSDAQ150|KOREAN_V20|15:00,2025-12-19,KOSDAQ150,KOREAN_V20,15:00,SKIP,NO_DIRECTION_CONSENSUS,,-0.9245806366398046,0.561352529388448
2025-12-19|KOSDAQ150|ORIGINAL|15:00,2025-12-19,KOSDAQ150,ORIGINAL,15:00,ENTER,PASS,INVERSE,-0.19957424161788362,
2025-12-22|KOSPI200|KOREAN_V20|14:30,2025-12-22,KOSPI200,KOREAN_V20,14:30,SKIP,NO_DIRECTION_CONSENSUS,,0.07605482861736679,-0.086425941610635
2025-12-22|KOSPI200|KOREAN_V20|14:50,2025-12-22,KOSPI200,KOREAN_V20,14:50,SKIP,NO_DIRECTION_CONSENSUS,,0.07605482861736679,-0.060498159127442275
2025-12-22|KOSPI200|KOREAN_V20|15:00,2025-12-22,KOSPI200,KOREAN_V20,15:00,ENTER,PASS,LONG,0.07605482861736679,0.16248077022800178
2025-12-22|KOSPI200|ORIGINAL|15:00,2025-12-22,KOSPI200,ORIGINAL,15:00,ENTER,PASS,LONG,2.1255203556057367,
2025-12-22|KOSDAQ150|KOREAN_V20|14:30,2025-12-22,KOSDAQ150,KOREAN_V20,14:30,ENTER,PASS,LONG,0.1559758237473119,0.25346071358940403
2025-12-22|KOSDAQ150|KOREAN_V20|14:50,2025-12-22,KOSDAQ150,KOREAN_V20,14:50,ENTER,PASS,LONG,0.1559758237473119,0.09098589718594674
2025-12-22|KOSDAQ150|KOREAN_V20|15:00,2025-12-22,KOSDAQ150,KOREAN_V20,15:00,ENTER,PASS,LONG,0.1559758237473119,0.18847078702801667
2025-12-22|KOSDAQ150|ORIGINAL|15:00,2025-12-22,KOSDAQ150,ORIGINAL,15:00,ENTER,PASS,LONG,1.0756214337246606,
2025-12-23|KOSPI200|KOREAN_V20|14:30,2025-12-23,KOSPI200,KOREAN_V20,14:30,ENTER,PASS,LONG,0.37408837408836604,0.05834405834406198
2025-12-23|KOSPI200|KOREAN_V20|14:50,2025-12-23,KOSPI200,KOREAN_V20,14:50,SKIP,NO_DIRECTION_CONSENSUS,,0.37408837408836604,-0.02574002574002865
2025-12-23|KOSPI200|KOREAN_V20|15:00,2025-12-23,KOSPI200,KOREAN_V20,15:00,SKIP,NO_DIRECTION_CONSENSUS,,0.37408837408836604,-0.02574002574002865
2025-12-23|KOSPI200|ORIGINAL|15:00,2025-12-23,KOSPI200,ORIGINAL,15:00,ENTER,PASS,LONG,0.8726093779640287,
2025-12-23|KOSDAQ150|KOREAN_V20|14:30,2025-12-23,KOSDAQ150,KOREAN_V20,14:30,ENTER,PASS,INVERSE,-0.03230808994572065,-0.7366244507624686
2025-12-23|KOSDAQ150|KOREAN_V20|14:50,2025-12-23,KOSDAQ150,KOREAN_V20,14:50,ENTER,PASS,INVERSE,-0.03230808994572065,-0.9304729904368036
2025-12-23|KOSDAQ150|KOREAN_V20|15:00,2025-12-23,KOSDAQ150,KOREAN_V20,15:00,ENTER,PASS,INVERSE,-0.03230808994572065,-0.801240630653921
2025-12-23|KOSDAQ150|ORIGINAL|15:00,2025-12-23,KOSDAQ150,ORIGINAL,15:00,ENTER,PASS,LONG,0.29171528588098905,
2025-12-24|KOSPI200|KOREAN_V20|14:30,2025-12-24,KOSPI200,KOREAN_V20,14:30,SKIP,NO_DIRECTION_CONSENSUS,,0.008557540905052008,-0.37310878345998555
2025-12-24|KOSPI200|KOREAN_V20|14:50,2025-12-24,KOSPI200,KOREAN_V20,14:50,SKIP,NO_DIRECTION_CONSENSUS,,0.008557540905052008,-0.2789758335044801
2025-12-24|KOSPI200|KOREAN_V20|15:00,2025-12-24,KOSPI200,KOREAN_V20,15:00,SKIP,NO_DIRECTION_CONSENSUS,,0.008557540905052008,-0.39022386527007846
2025-12-24|KOSPI200|ORIGINAL|15:00,2025-12-24,KOSPI200,ORIGINAL,15:00,ENTER,PASS,LONG,0.4763051103927385,
2025-12-24|KOSDAQ150|KOREAN_V20|14:30,2025-12-24,KOSDAQ150,KOREAN_V20,14:30,ENTER,PASS,INVERSE,-0.3254784533263888,-0.9438875146465353
2025-12-24|KOSDAQ150|KOREAN_V20|14:50,2025-12-24,KOSDAQ150,KOREAN_V20,14:50,ENTER,PASS,INVERSE,-0.3254784533263888,-0.9438875146465353
2025-12-24|KOSDAQ150|KOREAN_V20|15:00,2025-12-24,KOSDAQ150,KOREAN_V20,15:00,ENTER,PASS,INVERSE,-0.3254784533263888,-0.8462439786486087
2025-12-24|KOSDAQ150|ORIGINAL|15:00,2025-12-24,KOSDAQ150,ORIGINAL,15:00,ENTER,PASS,INVERSE,-0.1304461257500611,
2025-12-26|KOSPI200|KOREAN_V20|14:30,2025-12-26,KOSPI200,KOREAN_V20,14:30,ENTER,PASS,LONG,0.662682580181162,0.4589119676706721
2025-12-26|KOSPI200|KOREAN_V20|14:50,2025-12-26,KOSPI200,KOREAN_V20,14:50,ENTER,PASS,LONG,0.662682580181162,0.48459733899552937
2025-12-26|KOSPI200|KOREAN_V20|15:00,2025-12-26,KOSPI200,KOREAN_V20,15:00,ENTER,PASS,LONG,0.662682580181162,0.3989794345793607
2025-12-26|KOSPI200|ORIGINAL|15:00,2025-12-26,KOSPI200,ORIGINAL,15:00,ENTER,PASS,LONG,1.0589651022864022,
2025-12-26|KOSDAQ150|KOREAN_V20|14:30,2025-12-26,KOSDAQ150,KOREAN_V20,14:30,SKIP,NO_DIRECTION_CONSENSUS,,-0.16300449892416857,0.06520179956965855
2025-12-26|KOSDAQ150|KOREAN_V20|14:50,2025-12-26,KOSDAQ150,KOREAN_V20,14:50,ENTER,PASS,INVERSE,-0.16300449892416857,-0.032600899784829274
2025-12-26|KOSDAQ150|KOREAN_V20|15:00,2025-12-26,KOSDAQ150,KOREAN_V20,15:00,SKIP,NO_DIRECTION_CONSENSUS,,-0.16300449892416857,0.0
2025-12-26|KOSDAQ150|ORIGINAL|15:00,2025-12-26,KOSDAQ150,ORIGINAL,15:00,ENTER,PASS,LONG,0.5912495072920798,
2025-12-29|KOSPI200|KOREAN_V20|14:30,2025-12-29,KOSPI200,KOREAN_V20,14:30,ENTER,PASS,LONG,0.839002650370535,1.4754292080962905
2025-12-29|KOSPI200|KOREAN_V20|14:50,2025-12-29,KOSPI200,KOREAN_V20,14:50,ENTER,PASS,LONG,0.839002650370535,1.357259820720147
2025-12-29|KOSPI200|KOREAN_V20|15:00,2025-12-29,KOSPI200,KOREAN_V20,15:00,ENTER,PASS,LONG,0.839002650370535,1.1901345442882016
2025-12-29|KOSPI200|ORIGINAL|15:00,2025-12-29,KOSPI200,ORIGINAL,15:00,ENTER,PASS,LONG,1.8187396662519006,
2025-12-29|KOSDAQ150|KOREAN_V20|14:30,2025-12-29,KOSDAQ150,KOREAN_V20,14:30,ENTER,PASS,LONG,0.6765547749154388,1.1644548529794463
2025-12-29|KOSDAQ150|KOREAN_V20|14:50,2025-12-29,KOSDAQ150,KOREAN_V20,14:50,ENTER,PASS,LONG,0.6765547749154388,1.1644548529794463
2025-12-29|KOSDAQ150|KOREAN_V20|15:00,2025-12-29,KOSDAQ150,KOREAN_V20,15:00,ENTER,PASS,LONG,0.6765547749154388,1.1319281811084991
2025-12-29|KOSDAQ150|ORIGINAL|15:00,2025-12-29,KOSDAQ150,ORIGINAL,15:00,ENTER,PASS,LONG,0.7420908735841669,
2025-12-30|KOSPI200|KOREAN_V20|14:30,2025-12-30,KOSPI200,KOREAN_V20,14:30,ENTER,PASS,LONG,0.8127910275881556,1.0280888562511414
2025-12-30|KOSPI200|KOREAN_V20|14:50,2025-12-30,KOSPI200,KOREAN_V20,14:50,ENTER,PASS,LONG,0.8127910275881556,0.9196054542116583
2025-12-30|KOSPI200|KOREAN_V20|15:00,2025-12-30,KOSPI200,KOREAN_V20,15:00,ENTER,PASS,LONG,0.8127910275881556,0.8361566834120593
2025-12-30|KOSPI200|ORIGINAL|15:00,2025-12-30,KOSPI200,ORIGINAL,15:00,ENTER,PASS,LONG,0.23064797145939675,
2025-12-30|KOSDAQ150|KOREAN_V20|14:30,2025-12-30,KOSDAQ150,KOREAN_V20,14:30,SKIP,NO_DIRECTION_CONSENSUS,,0.09714396735962527,-0.19428793471925054
2025-12-30|KOSDAQ150|KOREAN_V20|14:50,2025-12-30,KOSDAQ150,KOREAN_V20,14:50,SKIP,NO_DIRECTION_CONSENSUS,,0.09714396735962527,-0.16190661226604952
