datetime,version,index_family,provider,stock_code,direction,snapshot_label,last,bid,ask,spread_pct,inav,data_age_ms,cost_model_version
2026-09-18 15:00:25.606,v2.1.2,KOSPI200,KODEX,114800,INVERSE,15:00,1002.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-18 15:00:25.606,v2.1.2,KOSDAQ150,KODEX,229200,LONG,15:00,13825.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-18 15:00:25.606,v2.1.2,KOSDAQ150,TIGER,232080,LONG,15:00,14070.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-18 15:00:25.606,v2.1.2,KOSDAQ150,ACE,354500,LONG,15:00,13945.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-18 15:00:25.606,v2.1.2,KOSDAQ150,KODEX,251340,INVERSE,15:00,2445.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-18 15:20:02.249,v2.1.2,KOSPI200,KODEX,069500,LONG,TIME_EXIT,109210.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-18 15:20:02.249,v2.1.2,KOSPI200,TIGER,102110,LONG,TIME_EXIT,109475.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-18 15:20:02.249,v2.1.2,KOSPI200,ACE,105190,LONG,TIME_EXIT,109440.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-18 15:20:02.249,v2.1.2,KOSPI200,KODEX,114800,INVERSE,TIME_EXIT,1002.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-18 15:20:02.249,v2.1.2,KOSDAQ150,KODEX,229200,LONG,TIME_EXIT,13825.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-18 15:20:02.249,v2.1.2,KOSDAQ150,TIGER,232080,LONG,TIME_EXIT,14070.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-18 15:20:02.249,v2.1.2,KOSDAQ150,ACE,354500,LONG,TIME_EXIT,13940.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-18 15:20:02.249,v2.1.2,KOSDAQ150,KODEX,251340,INVERSE,TIME_EXIT,2445.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-21 09:00:23.003,v2.1.2,KOSPI200,KODEX,069500,LONG,OPEN,109285.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-21 09:00:23.003,v2.1.2,KOSPI200,TIGER,102110,LONG,OPEN,110370.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-21 09:00:23.003,v2.1.2,KOSPI200,ACE,105190,LONG,OPEN,110355.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-21 09:00:23.003,v2.1.2,KOSPI200,KODEX,114800,INVERSE,OPEN,1000.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-21 09:00:23.003,v2.1.2,KOSDAQ150,KODEX,229200,LONG,OPEN,13880.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-21 09:00:23.003,v2.1.2,KOSDAQ150,TIGER,232080,LONG,OPEN,14135.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-21 09:00:23.003,v2.1.2,KOSDAQ150,ACE,354500,LONG,OPEN,14020.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-21 09:00:23.003,v2.1.2,KOSDAQ150,KODEX,251340,INVERSE,OPEN,2435.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-21 09:30:08.139,v2.1.2,KOSPI200,KODEX,069500,LONG,MORNING_END,111015.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-21 09:30:08.139,v2.1.2,KOSPI200,TIGER,102110,LONG,MORNING_END,111265.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-21 09:30:08.139,v2.1.2,KOSPI200,ACE,105190,LONG,MORNING_END,111415.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-21 09:30:08.139,v2.1.2,KOSPI200,KODEX,114800,INVERSE,MORNING_END,986.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-21 09:30:08.139,v2.1.2,KOSDAQ150,KODEX,229200,LONG,MORNING_END,13865.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-21 09:30:08.139,v2.1.2,KOSDAQ150,TIGER,232080,LONG,MORNING_END,14115.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-21 09:30:08.139,v2.1.2,KOSDAQ150,ACE,354500,LONG,MORNING_END,13990.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-21 09:30:08.139,v2.1.2,KOSDAQ150,KODEX,251340,INVERSE,MORNING_END,2440.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-21 14:30:28.763,v2.1.2,KOSPI200,KODEX,069500,LONG,14:30,111432.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-21 14:30:28.763,v2.1.2,KOSPI200,TIGER,102110,LONG,14:30,111690.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-21 14:30:28.763,v2.1.2,KOSPI200,ACE,105190,LONG,14:30,111670.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-21 14:30:28.763,v2.1.2,KOSPI200,KODEX,114800,INVERSE,14:30,982.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-21 14:30:28.763,v2.1.2,KOSDAQ150,KODEX,229200,LONG,14:30,13960.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-21 14:30:28.763,v2.1.2,KOSDAQ150,TIGER,232080,LONG,14:30,14230.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-21 14:30:28.763,v2.1.2,KOSDAQ150,ACE,354500,LONG,14:30,14110.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-21 14:30:28.763,v2.1.2,KOSDAQ150,KODEX,251340,INVERSE,14:30,2420.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-21 14:50:26.848,v2.1.2,KOSPI200,KODEX,069500,LONG,14:50,111495.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-21 14:50:26.848,v2.1.2,KOSPI200,TIGER,102110,LONG,14:50,111785.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-21 14:50:26.848,v2.1.2,KOSPI200,ACE,105190,LONG,14:50,111785.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-21 14:50:26.848,v2.1.2,KOSPI200,KODEX,114800,INVERSE,14:50,981.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
