datetime,version,stock_code,stock_name,entry_mode,decision,reason,score,current_price,high_gap,scan_session,decision_session,decision_time,session_valid_at_decision,history_available_sec,history_sample_count,price_change_15s,price_change_15s_actual_sec,price_change_30s,price_change_30s_actual_sec,price_change_60s,price_change_60s_actual_sec,price_change_120s,price_change_120s_actual_sec,price_change_180s,price_change_180s_actual_sec,price_change_300s,price_change_300s_actual_sec,high_gap_change_30s,high_gap_change_30s_actual_sec,high_gap_change_60s,high_gap_change_60s_actual_sec,high_gap_change_120s,high_gap_change_120s_actual_sec,high_gap_change_180s,high_gap_change_180s_actual_sec,high_gap_change_300s,high_gap_change_300s_actual_sec,price_30s_positive,price_60s_positive,first75_price_30s_positive,watch_start_time,watch_start_price,watch_start_score,watch_to_signal_sec,watch_episode_id,watch_episode_start_time,watch_episode_start_price,watch_episode_start_score,watch_episode_to_signal_sec,scan_start_time,first_75_time,first_75_price,first_75_score,first_75_pre_result,first_75_pre_status,first_75_pre_reason,entry_decision_time,entry_signal_price,entry_delay_from_first75_sec,entry_vs_first75_pct,pre_status,pre_entry_type,later_pass_origin,first_75_to_pre_entry_sec,pre_history_rule,first_signal_time,first_signal_price,confirm_delay_sec,confirm_rise_pct,confirm_observation_status,confirm_observation_reason,had_prior_shadow_70_74,prior_shadow_trade_id,prior_shadow_time,prior_shadow_price,prior_shadow_score,prior_shadow_to_first75_sec,prior_shadow_to_first75_pct,stock_entry_seq_today,mode_entry_seq_today,is_reentry,previous_same_mode_result,previous_same_mode_trade_id
2026-09-02 09:08:40.665,v1.6.8,950260,인제니아테라퓨틱스(Reg.S),CONFIRM,PENDING,FIRST_75_SIGNAL,76,20300.0,1.694915254237288,MAIN,MAIN,2026-09-02 09:08:40.644,True,482.7665584087372,30,-1.2165450121654502,15.768996477127075,-0.2457002457002457,31.095965147018433,-0.49019607843137253,61.992690324783325,1.9076305220883536,131.740788936615,2.5770591207680646,187.8529303073883,4.26296866974833,295.15183115005493,0.24213075060532674,31.095965147018433,1.4504164767311756,61.992690324783325,,,,,,,False,False,False,2026-09-02 09:07:32.362,20400.0,63.0,68.282802,20260902_950260_E002,2026-09-02 09:08:18.585,20550.0,63.0,22.059108,2026-09-02 09:08:34.354,2026-09-02 09:08:40.644,20300.0,76.0,FAIL,FAIL,PRICE_30S_NOT_POSITIVE,2026-09-02 09:08:40.644,20300.0,0.0,0.0,,,,,,2026-09-02 09:08:40.644,20300.0,,,PENDING,FIRST_75_SIGNAL,False,,,,,,,,,,,
2026-09-02 09:08:55.382,v1.6.8,950260,인제니아테라퓨틱스(Reg.S),CONFIRM,SKIP,SCORE_BELOW_75,68,20350.0,1.4527845036319613,MAIN,MAIN,2026-09-02 09:08:55.377,True,498.00782918930054,31,0.24630541871921183,15.241270780563354,-0.9732360097323601,31.01026725769043,-0.24509803921568626,61.53217649459839,1.7500000000000002,107.55182409286499,2.674066599394551,178.1705777645111,3.5623409669211195,295.2349817752838,0.9685230024213076,31.01026725769043,0.24213075060532696,61.53217649459839,,,,,,,False,False,False,2026-09-02 09:07:32.362,20400.0,63.0,68.282802,20260902_950260_E002,2026-09-02 09:08:18.585,20550.0,63.0,22.059108,2026-09-02 09:08:34.354,2026-09-02 09:08:40.644,20300.0,76.0,FAIL,FAIL,PRICE_30S_NOT_POSITIVE,2026-09-02 09:08:55.377,20350.0,14.732368,0.24630541871921707,,,,,,2026-09-02 09:08:40.644,20300.0,14.732368,0.24630541871921183,EVALUABLE,SCORED,False,,,,,,,,,,,
2026-09-02 09:16:40.794,v1.6.8,249420,일동제약,BASE,ENTER,75_SCORE,76,17280.0,0.23094688221709006,MAIN,MAIN,2026-09-02 09:16:40.769,True,572.6108796596527,38,0.5235602094240838,15.145200729370117,0.64065230052417,30.266390800476074,1.2895662368112544,61.79127812385559,2.430349733254298,122.92653179168701,2.9797377830750893,185.75494933128357,2.3090586145648313,294.13293266296387,-0.5778341691982768,30.266390800476074,-1.2133049953103507,61.79127812385559,-2.310936422231206,122.92653179168701,-2.8308670981410846,185.75494933128357,-2.1953962720290106,294.13293266296387,True,True,True,2026-09-02 09:02:37.703,16960.0,60.0,843.065933,20260902_249420_E006,2026-09-02 09:14:16.028,16850.0,60.0,144.740906,2026-09-02 09:16:34.655,2026-09-02 09:16:40.769,17280.0,76.0,PASS,PASS,OK,2026-09-02 09:16:40.769,17280.0,0.0,0.0,,,,,,,,,,,,False,,,,,,,4,2,True,STOP_LOSS,20260902_249420_BASE_E002_090435004175
2026-09-02 09:16:40.802,v1.6.8,249420,일동제약,PRE_HISTORY,ENTER,OK,76,17280.0,0.23094688221709006,MAIN,MAIN,2026-09-02 09:16:40.769,True,572.6108796596527,38,0.5235602094240838,15.145200729370117,0.64065230052417,30.266390800476074,1.2895662368112544,61.79127812385559,2.430349733254298,122.92653179168701,2.9797377830750893,185.75494933128357,2.3090586145648313,294.13293266296387,-0.5778341691982768,30.266390800476074,-1.2133049953103507,61.79127812385559,-2.310936422231206,122.92653179168701,-2.8308670981410846,185.75494933128357,-2.1953962720290106,294.13293266296387,True,True,True,2026-09-02 09:02:37.703,16960.0,60.0,843.065933,20260902_249420_E006,2026-09-02 09:14:16.028,16850.0,60.0,144.740906,2026-09-02 09:16:34.655,2026-09-02 09:16:40.769,17280.0,76.0,PASS,PASS,OK,2026-09-02 09:16:40.769,17280.0,0.0,0.0,PASS,FIRST_75_PASS,,0.0,OK,,,,,,,False,,,,,,,5,1,False,,
2026-09-02 09:16:46.120,v1.6.8,249420,일동제약,LIVE_FILTER_SHADOW,ENTER,PASS,76,17280.0,0.23094688221709006,MAIN,MAIN,2026-09-02 09:16:40.769,True,572.6108796596527,38,0.5235602094240838,15.145200729370117,0.64065230052417,30.266390800476074,1.2895662368112544,61.79127812385559,2.430349733254298,122.92653179168701,2.9797377830750893,185.75494933128357,2.3090586145648313,294.13293266296387,-0.5778341691982768,30.266390800476074,-1.2133049953103507,61.79127812385559,-2.310936422231206,122.92653179168701,-2.8308670981410846,185.75494933128357,-2.1953962720290106,294.13293266296387,True,True,True,2026-09-02 09:02:37.703,16960.0,60.0,843.065933,20260902_249420_E006,2026-09-02 09:14:16.028,16850.0,60.0,144.740906,2026-09-02 09:16:34.655,2026-09-02 09:16:40.769,17280.0,76.0,PASS,PASS,OK,2026-09-02 09:16:40.769,17280.0,0.0,0.0,,,,,,,,,,,,False,,,,,,,6,1,False,,
2026-09-02 09:16:46.131,v1.6.8,249420,일동제약,CONFIRM,PENDING,FIRST_75_SIGNAL,76,17280.0,0.23094688221709006,MAIN,MAIN,2026-09-02 09:16:40.769,True,572.6108796596527,38,0.5235602094240838,15.145200729370117,0.64065230052417,30.266390800476074,1.2895662368112544,61.79127812385559,2.430349733254298,122.92653179168701,2.9797377830750893,185.75494933128357,2.3090586145648313,294.13293266296387,-0.5778341691982768,30.266390800476074,-1.2133049953103507,61.79127812385559,-2.310936422231206,122.92653179168701,-2.8308670981410846,185.75494933128357,-2.1953962720290106,294.13293266296387,True,True,True,2026-09-02 09:02:37.703,16960.0,60.0,843.065933,20260902_249420_E006,2026-09-02 09:14:16.028,16850.0,60.0,144.740906,2026-09-02 09:16:34.655,2026-09-02 09:16:40.769,17280.0,76.0,PASS,PASS,OK,2026-09-02 09:16:40.769,17280.0,0.0,0.0,,,,,,2026-09-02 09:16:40.769,17280.0,,,PENDING,FIRST_75_SIGNAL,False,,,,,,,,,,,
2026-09-02 09:16:55.766,v1.6.8,249420,일동제약,CONFIRM,ENTER,PASS,76,17310.0,0.057736720554272515,MAIN,MAIN,2026-09-02 09:16:55.759,True,588.0959010124207,39,0.1736111111111111,15.485021352767944,0.6980802792321117,30.63022208213806,0.9918319719953326,61.32559132575989,2.304964539007092,123.02347946166992,3.2200357781753133,185.6901135444641,2.6690391459074734,293.6352140903473,-0.635504180658899,30.63022208213806,-0.9243545561643872,61.32559132575989,-2.1952962083885352,123.02347946166992,-3.0618473349049995,185.6901135444641,-2.5419166589951208,293.6352140903473,True,True,True,2026-09-02 09:02:37.703,16960.0,60.0,843.065933,20260902_249420_E006,2026-09-02 09:14:16.028,16850.0,60.0,144.740906,2026-09-02 09:16:34.655,2026-09-02 09:16:40.769,17280.0,76.0,PASS,PASS,OK,2026-09-02 09:16:55.759,17310.0,14.989809,0.17361111111111605,,,,,,2026-09-02 09:16:40.769,17280.0,14.989809,0.1736111111111111,EVALUABLE,SCORED,False,,,,,,,7,1,False,,
2026-09-02 09:22:10.212,v1.6.8,387690,레메디,SHADOW_SCORE_70_74,ENTER,SCORE_70_74_BEFORE_FIRST75,71,17090.0,0.5817335660267597,MAIN,MAIN,2026-09-02 09:22:10.187,True,587.7149562835693,39,0.35231943628890194,15.4443039894104,0.2934272300469483,30.91783857345581,1.8474374255065553,61.93795084953308,2.8279181708784598,123.97284770011902,3.20048309178744,186.46248745918274,4.143814747105424,293.84982991218567,0.4059866415979373,30.91783857345581,0.40326836674062055,61.93795084953308,-0.5485460294521218,123.97284770011902,-0.8468378625446689,186.46248745918274,-1.7396950054018119,293.84982991218567,True,True,,2026-09-02 09:19:24.056,16700.0,66.0,166.131326,20260902_387690_E002,2026-09-02 09:21:13.253,17000.0,63.0,56.934409,2026-09-02 09:21:59.640,,,,,,,2026-09-02 09:22:10.187,17090.0,,,,,,,,,,,,,,False,,,,,,,1,1,False,,
2026-09-02 09:29:56.957,v1.6.8,044490,태웅,SHADOW_SCORE_70_74,ENTER,SCORE_70_74_BEFORE_FIRST75,74,38650.0,0.12919896640826875,MAIN,MAIN,2026-09-02 09:29:56.945,True,589.9971423149109,39,1.1780104712041886,15.195979118347168,1.1780104712041886,31.11667013168335,1.045751633986928,62.08785939216614,1.5768725361366622,124.47069501876831,2.929427430093209,187.13181614875793,2.6560424966799467,296.4250707626343,-0.1318976393358566,31.11667013168335,-0.0013493364637939265,62.08785939216614,-0.002034629392256182,124.47069501876831,-0.9248194789145244,187.13181614875793,-0.6613148675838261,296.4250707626343,True,True,,2026-09-02 09:21:28.722,37400.0,60.0,508.222884,20260902_044490_E003,2026-09-02 09:29:45.664,38650.0,74.0,11.280751,2026-09-02 09:29:45.664,,,,,,,2026-09-02 09:29:56.945,38650.0,,,,,,,,,,,,,,False,,,,,,,1,1,False,,
2026-09-02 09:30:43.073,v1.6.8,001820,삼화콘덴서,SHADOW_SCORE_70_74,ENTER,SCORE_70_74_BEFORE_FIRST75,73,119900.0,1.9623875715453802,MAIN,MAIN,2026-09-02 09:30:43.040,True,496.7039375305176,33,-0.41528239202657813,15.677073240280151,-0.7450331125827815,30.962660789489746,-1.3980263157894737,61.477346420288086,-0.6628003314001657,123.70217537879944,0.2508361204013378,186.22514176368713,1.1814345991561181,295.32498574256897,0.7358953393295176,30.962660789489746,1.7981839590659057,61.477346420288086,,,,,,,False,False,,2026-09-02 09:29:30.468,121600.0,63.0,72.571848,20260902_001820_E002,2026-09-02 09:30:31.945,119900.0,73.0,11.094502,2026-09-02 09:30:31.945,,,,,,,2026-09-02 09:30:43.040,119900.0,,,,,,,,,,,,,,False,,,,,,,1,1,False,,
2026-09-02 09:32:44.611,v1.6.8,001820,삼화콘덴서,BASE,ENTER,75_SCORE,78,122500.0,0.40650406504065045,MAIN,MAIN,2026-09-02 09:32:44.599,True,590.7631459236145,39,-0.08156606851549755,15.74326205253601,-0.08156606851549755,31.70733904838562,1.2396694214876034,63.23477625846863,2.168473728106756,125.07710289955139,0.7401315789473684,186.55444931983948,3.027754415475189,295.8291652202606,0.1624031700040353,31.70733904838562,-0.6564558695464306,63.23477625846863,-1.5558835065047298,125.07710289955139,0.2423004525611759,186.55444931983948,,,False,True,False,2026-09-02 09:29:30.468,121600.0,63.0,194.131129,20260902_001820_E002,2026-09-02 09:30:31.945,119900.0,73.0,132.653783,2026-09-02 09:32:37.022,2026-09-02 09:32:44.599,122500.0,78.0,FAIL,FAIL,PRICE_30S_NOT_POSITIVE,2026-09-02 09:32:44.599,122500.0,0.0,0.0,,,,,,,,,,,,True,20260902_001820_SHADOW_SCORE_70_74_E002_093043083841,2026-09-02 09:30:43.040,119900.0,73.0,121.559281,2.1684737281067568,2,1,False,,
